Country,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21
MDA,-19.079246974534854,-15.77702946704192,-0.8882942343859518,0.24844914637438253,1.5759812098508632,3.7148418302475315,-11.740698274175575,-0.1464168479474981,-12.89261484569362,-3.290400334618669,-6.187871350528618,2.3104404221295836,0.9823393012457087,-3.476069156290383,0.4199861831777043,-2.422794662416663,0.6976194469646058,-3.0079053173547807,0.14662514155641038,-0.4360936171390273,0.5945183115317392
GNQ,-4.470187734177037,7.772585266665536,2.114152702177133,4.535142824450022,-0.8453069057898956,-2.3494356946232093,1.5324708455601008,-8.72578547067936,-3.8960156359630065,-3.851892564356877,-1.197516294070197,-3.0959410724776752,3.9661500395691034,-0.6740193661091058,2.60236860189163,3.7515663662650702,-0.7476507089580183,0.26207828810364403,-0.7064214634610151,0.5228668302096072,-2.018589169675548
TMP,-8.853536105468097,-11.23707642884171,1.0365765295261475,-0.3860637161659605,0.9213067931585608,-3.805108352475498,-6.187952566267217,-0.0018660833511153635,-5.307018816596145,-4.967012839325358,3.7533145579710117,2.9835133846603865,-1.8472722921948388,1.0623706987717634,0.6896751543060554,1.7167423876502002,-2.125714325314239,0.6094665415116581,-1.5682053917236047,1.752853310952436,-1.10402942171979
TUN,-11.302991996205195,-16.025002676315534,-0.333448007157222,-0.6923305271866471,-0.49001243602964706,-2.452128697421507,-0.8991844321336852,-6.450353278138947,-2.8797120838811456,-1.2603947517129956,3.8041326897032186,-0.4550975761328969,-1.2803293988291577,-1.807941846865016,-0.923679150254403,2.649627035849022,-0.6661862281126185,-0.4392829711779578,-0.8951806518178443,0.3761778779356408,2.47635357015589
YEM,8.590666975535065,3.9993972241256652,-0.5526579273772159,-0.43196284775116084,-0.5702577113819972,-6.434317298964827,-5.798592910235998,-5.198810514380122,1.6508862089705345,3.8258286901875485,-1.7887115076549076,0.20966713225398936,-4.585778208910745,0.9693947547584103,-0.06915357656962856,2.5285235995630866,-1.143652477589168,-0.49467574168280565,-0.8550222145898738,-1.2490700286913723,0.9083181446626936
BDI,-18.56507613852445,-16.81595856233634,-0.8743486143733123,1.6333388226844199,-0.8810761512857512,1.957036552875233,0.003036933334056302,1.77615496854333,-1.7047081699691162,1.4930238673731107,-1.0926349712139234,-3.5768327526529906,1.03383679998149,0.8190207335096504,1.0890743270354093,2.2876973567125884,-1.1551317606343128,0.04808482919501352,-0.9500141228271133,0.07369589946787959,-1.3601700322856176
CUW,11.528156014424727,3.2476307101284574,1.842165828831578,-4.591953409441373,0.9329012956028617,-0.68802656577108,3.5462231667253206,-4.735447287483494,2.755787793648528,5.877520719693563,-7.150999914996216,1.3970352424450971,0.82173171522426,2.8929593958105597,0.47067614176004485,-3.468922330871651,3.5634473833165026,0.7655602694794194,0.6551135574137109,0.3672144286519387,-2.3981373281772016
CRI,-8.399875284832023,-9.188962456477764,0.25878217060126113,-2.3683163411131796,-1.0353980003070284,-5.094059688315301,-1.4597647339200432,-4.574282977274333,0.9656236360437324,0.24408175210438415,0.6224952011760121,-1.6840359979672122,-2.5385122190040508,0.05477850330252099,-0.782514491313256,-1.781797310167404,-0.26777883296361765,-0.2106836551358694,-0.9080192923396475,1.5172401751223379,-2.2815015208079874
WSM,2.7651947114830437,-3.3688369392664463,0.22386406008253226,-1.45334603916426,-0.992061577956513,-0.3267704241945901,-0.2113325435307693,-0.4021010961759447,-1.4961559174946655,1.4056371330423487,-3.6558045400124395,2.7880951404981085,3.6521297102550307,-0.1564969965014848,-0.9191417479577906,0.6165484475778014,2.837353899899561,0.20423880009848885,-0.9547444566579258,0.24612268915124635,-0.9499221014656279
NPL,-9.379960820678894,-17.179706039582793,-0.8717457146360651,-4.616742163923073,-0.4039504159892918,-5.476268925937585,-3.1068238816313536,-6.6585597253299955,-5.342509614970552,-1.350672674223274,-4.195170141862349,4.357712019156379,-4.644179792732539,-2.8256578760899136,-0.7015183755172538,-2.8520287688510058,-0.551764305005386,-0.4405618567304882,-0.8037401636503492,-0.7522914897571183,-0.8989849026962531
EAP,-3.1125120492701357,2.210476162403899,-1.0439273894300363,2.7124355001620133,-0.3600850834731142,3.1531379394523595,3.8190798307591685,11.858917634415045,7.4994586779426475,5.306023073354283,4.424677886926198,0.6489973862748575,0.30697974810812595,-0.8489932806977191,-0.7825936884609128,-0.5507189394299165,3.568914451155511,-2.0479675238481785,0.32097910787557427,1.6298847706801258,-3.1826599189258316
ERI,7.582686705948169,1.0805181912151811,-0.987427585598173,0.46613207977455395,-1.7335827973803968,5.3322714502536,-1.1068453736869377,5.773075495115894,1.8201282994249819,-1.0101776886204632,8.85903059242001,2.9198388141529783,1.2309819172813947,1.923596931839994,1.0232858601698833,-5.586295114722702,-1.8668556164367411,0.7886016227944365,-0.5966731527374113,-0.6041150746194145,-0.6743736806083802
QAT,-1.2709771513949049,-7.099573187758936,-0.4908068739057645,-0.635056138053415,-0.3260261917993958,-8.406832130697573,9.020719841738575,9.924108128982379,2.180611287820125,-1.0340356706341827,-4.401760150392589,5.0552018610172915,6.986224579156216,-1.324112710262272,-0.8256298815101546,-2.4700276878263105,2.199920814632186,-0.48368654577728515,-0.9020607762480362,0.8238104169637409,0.2420522943540921
LDC,6.345486269006675,7.5300093659761025,-0.4470161719300673,8.942165541210045,-1.753300631767706,1.5036467209257194,-1.8956990875931672,-6.687545309706468,10.917305371212647,4.055957519169163,2.205945628273142,-2.629510133459506,-1.7936382669371613,-0.7924017163316993,-2.240995586415373,-0.6459565309201987,0.2393920319051981,0.3605633107821463,0.3285494168557589,0.8258173981518852,5.319298959101827
UZB,13.517554631923867,8.83402343694228,-0.12756710899704535,-9.78305694165751,1.7802286621990917,-3.6742002927868054,1.9926168806084894,1.7047855475407645,-1.0160301198881232,5.796596190039365,-2.9953286036436193,-0.8227503137609997,6.050817531785771,-3.151775776951131,0.9110980122135709,-1.3824882438093242,2.9837324922002453,-1.9842484594225398,-0.4190162870403722,-0.41330506836086467,3.157477704986314
CPV,-5.519874676013161,-7.392286742878169,0.26125494822903783,0.10615264619382636,0.34589714792714465,-8.043723716847476,2.4449438182937673,-1.4159912204266467,-2.869735961629117,5.945798414031396,3.858618398385489,1.8880627733312594,-6.337481833691258,1.6397275057558747,-0.2705033307994075,0.43004844453991575,1.548658853275709,0.06681273798958048,0.5590329331442625,0.14869379374669392,0.523863995827291
MEA,4.030677813809401,11.04824355418747,-0.11675674741562239,6.212413976250974,0.9368698215001574,-3.1911866728806086,-2.2569999155398497,-1.9157105777224128,1.1899084211597448,2.6377325542812864,-4.531987521659879,-3.5109689783692737,0.9729459791510682,3.0943626371667565,0.40291101914038213,7.629289921111973,-0.4862779217507239,0.6352643953395471,-0.34370738590069094,-1.017828522886897,0.3218195736996504
GRC,-5.0661922488696804,-0.7932459805862313,-0.822670399898325,-3.427955301377786,1.1845966622764459,1.0977987789275554,2.51847120663922,-3.431620315600622,-1.2230017598439251,-6.538666291835595,-3.147590353361166,-2.544683402639906,0.1911240041412194,-0.04211473193024251,-0.6317318399820131,0.2940885265770722,-1.2923798614173294,2.010741476907604,-0.49823223134227906,0.06715444367707567,-1.4749877243197993
BEL,6.8065039460968855,6.688839286029792,1.4086363746288635,-2.9002814699418833,-1.0416263669022663,-4.932766868262922,-0.4011579835352269,0.13298573583179352,6.147457576110332,-5.192342555833281,-1.3720340441161447,2.9614939090959296,7.167904698524403,-1.243485465027274,-0.41474766666407514,-3.231490921746501,-1.1591227346729016,-1.8443125202451776,1.7561083910647923,0.2637347039427731,0.40358515766421077
WBG,-11.727513040605714,-5.576788031796957,-0.9662967798877582,1.1611226163669008,1.5650174705437971,3.8826596850516846,-8.027428253216758,4.140163605529499,-3.63993720222212,2.7770647554837016,5.982401968462602,0.3547134926262028,-3.4954908241829776,1.2400551567473002,-0.6320590062223271,4.65865105733819,-0.5835047816954715,-0.06460129542290077,0.6955499714437514,0.7260529236958837,-2.0851840602613354
ECS,6.007463201495369,23.806097146591686,-0.33569685056785126,-0.7076807890939438,3.6490231545523804,13.029033156690753,-3.0867286273522354,-4.535016843333828,-2.2348808944950234,2.933219649032303,-0.5205979418991795,6.739569760526501,10.886544562105808,3.0064729928655964,-0.8444370781100541,-3.9890169526457524,-0.6949759274430667,1.5132990041435592,1.259415120972726,-0.42384949559531276,-2.6826828472670736
ARB,-2.0566512170159488,1.0242152792456767,-0.17028755328454537,6.061026821602726,0.15392071639077542,-2.876414428658986,4.415610651489301,0.9613939156292481,1.1481018575308592,2.846489121451256,14.214008407592683,-3.6515344708604225,-1.2083953936741108,-5.2051553979414305,-1.921811174333682,0.8160765197205224,-0.986155710888327,-0.9114742524275511,-1.1725066581981307,-1.3633041017227783,0.8029875427021986
AGO,-3.6833811083179766,10.442703574720076,-2.4898649542576647,-5.463113706835005,-2.572445122832213,-4.335013448465665,-1.1965328802501576,-4.008865560528022,1.0043754997353802,3.188475734572483,-4.144091167159826,1.012872367886213,-2.9229047002453346,1.1013264474612654,-0.9358285669512343,-0.18175945932786486,0.8990737578420107,-0.08958547933877974,1.1715454060847807,-1.2593064261816527,-0.7497498435807435
OSS,0.5349563680227467,-0.847008154056896,1.2247966394078296,-2.061872741718497,-0.8279624187049814,-4.816127574703924,-0.020699152438528046,0.7700664603774799,-4.527889604512419,0.645617826531383,-1.7559313501325131,-4.274740796194782,1.9624139288234772,0.5623224752852651,1.6762295171483226,-4.0482875515186905,-1.5721665242353318,-1.3157835478238824,-0.3145829259700489,-0.5770269898626177,1.5188829905618069
SLB,0.3615453871833247,2.690434318577403,0.694532448764179,-1.413363439817707,-0.22596519051964525,-7.950659176557323,-2.0683811025557146,-9.734100503003903,-8.051659034103254,1.2278080255872486,-11.583888929827388,-3.287262277152937,-3.926193663079272,0.9985498311444235,-0.9150939965472591,-4.67552030193422,-1.5367093491617565,1.0847992195076583,-1.6291434491588361,-1.472190292803808,-0.1586374143585676
