Country,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45
MDA,2.6348334676749046,1.1576194893596095,-3.8402112772283776,-0.7223259445482783,1.5269896974875503,-7.182905315675847,2.485947176169202,-26.03652178400203,-13.294788898885564,-23.9972803020473,-48.76282901171648,-8.29516461841556,4.770529661237766,-1.523687114029634,-3.81446540674163,4.305750364177775,2.116520974327146,-2.2089536165322863,0.7348048776560684,-11.074227195707108,-7.035589068171428,-2.1073741940746453,-12.16577451461479,-1.084235782146306,-2.427196622886194,0.13901267096419118,-1.8993998964307108,-1.1213807522832282,-0.8888116199256485,-1.3172173258027768,-1.9184874213391077,-1.8401079344646236,-4.015546783138636,0.8518898564266658,0.6820491993779454,-0.48618489732148534,-2.6755351743400073,-1.5468927210808348,-0.7468644639628811,-1.5305236960828248,-0.6694867825943823,0.49504516099004836,0.65707444331347,-0.5205711218855671,-2.4209836596280967
GNQ,-2.651783327830844,4.046263848468841,-14.920350336013074,-6.732731856728789,11.679650172412384,-6.734964306724018,-0.4663073481186766,31.213720337476246,85.33330264519564,36.24542345842423,4.906491416697367,5.132591235483237,-1.5527586112686806,-9.555764972131332,-1.890766840001328,-0.28023330404775204,12.838031333922222,-1.0140254374618114,0.49268037131553083,-5.221457249124453,-1.6386857217345436,-0.8594816673454628,0.30728495719595905,0.8313406381872425,-0.2507535788917351,1.2907161215980596,-1.0801021845842897,-3.7572967593112696,-1.4190742235640963,1.5380417316555755,-1.807461017722126,-1.949048257480401,-1.5956533908436632,4.9848899093823995,-1.0623522965416528,8.242194616460456,-1.2726962848861776,0.29743506001741343,-1.7979185431214533,1.0532861365898287,-1.3160821943284373,0.12325868755772082,-0.2019914386234094,-0.236040677232157,0.7630661092417637
TMP,-9.543828494348926,-0.6813942457150094,4.9679393177089874,-6.8740918961155995,1.8278299679308927,-7.521154962603124,5.572674830388879,-2.925947925858654,-4.854898896128701,-6.963941075760604,-10.802665707367412,-0.6648703141495989,2.3877466806471,7.685759581038857,0.18978228055528346,-0.001957708715118689,-13.907656847399215,2.497719827604926,-0.16105127574425132,-5.149816780973896,2.2710480494105667,-0.8270424417188471,4.756899741507534,0.4655754681706431,-4.860784228732484,-0.15087333995794427,0.9280816864752817,0.3737340496652368,-1.9299543065141005,2.469080438704915,-2.8154595861471834,-1.1409019179113706,2.8149539746987218,1.4093115601171586,2.051061580653615,0.17617979220157054,-0.07357339747136055,0.024016621302920593,1.3709605572403059,-1.4175253217530672,-0.3594926743316666,1.2154905312494426,-0.2111338685224424,0.6250669852472269,-0.31845594696132284
TUN,0.019359610947299405,0.15482128018232777,-5.838590142128173,-2.6418650240745625,34.25812836937767,-3.081996129562376,-1.8653779928796443,-12.65784927825445,-10.596974066021755,-4.8759180365749755,-37.42892153951821,-9.54024362189985,-3.2006576706117054,-6.040502356700932,-1.7433615916891871,-1.556030629153202,-4.2933621501553745,-1.5726898227051205,0.9687104128677867,-1.9194269037247005,0.26834324303248125,-0.7224190737569318,9.040311900949066,-0.9033012799383872,-2.259828543842364,-0.7419824677314306,-1.9160507940863452,-0.3876885328850697,-1.7976656455439528,0.03254090151939015,-2.7799816673327227,-0.7469643368678476,-2.4344828799797793,-0.6483277765133018,-2.094952230851175,-1.2861710467369574,-2.1972911393697503,0.5603960165154851,-0.5599209986315783,-0.18859247890868633,0.8564885183963228,-0.10311016719576771,-0.5095461555228846,-0.2709844436570201,0.4494316732309722
YEM,-1.41148914482081,-0.03238459238562976,2.671169904855381,-0.3140376739567631,9.957750215854139,-5.030729607330908,-3.621043673931349,-21.437172359774394,-10.041603481203225,-4.696505222419346,-38.79169838329812,8.176059755097524,5.259612544338126,-7.570773111092693,-0.3727964316027784,-8.657438512259203,-18.192019923597673,-1.6851621045981262,-1.3059775618705605,4.591505547430202,-2.50209129184417,1.7909825068353014,1.5369305099947586,1.8054424405189142,-2.187715275440692,-1.0135094394416941,-1.9352723873500146,0.47430116180039844,-1.4205493962434443,-0.544957008756317,2.830537509310012,-0.6145897740685832,2.4292704218405348,-2.6709087882815536,0.35180699608395005,0.6739050475814833,-2.2798684029764176,0.791504217847486,-0.5239460173645014,-2.8501750099842456,-0.4227322782295924,0.42223170874141613,1.8087485018492853,-0.6843028951295408,0.9425845633630158
BDI,10.266461071923935,-0.9529530636985565,-1.4031284849297783,3.80395114948078,5.904392233402212,-10.495358986100547,-3.483444111668864,62.030948260659805,-14.395818354646876,-8.414199105733417,-40.62078838684015,1.5833186889734367,-8.344205960429536,-8.101526016756047,-3.188625977036609,0.2591075298685664,8.36290386474706,-0.6945605831755572,0.9025870138408668,-4.456216413842689,-0.6472291827917955,-0.7778081282218201,3.2889117567392163,-1.1685701921237897,-1.5827080540761718,0.7174373975495203,-0.6759664497194513,1.0189020024518447,-1.2979056739586619,2.2617725651576244,1.0608057642326312,0.15628763097577736,3.3805818763402864,0.9911845547200613,1.3961545096416945,-1.6994603418677723,-0.500468484816386,0.6141178119755549,-0.21383811014085274,1.9089932988179013,1.4088453337707583,0.44027039655376965,-0.4200344165281256,-0.5736557919995108,-1.9648538711838066
CUW,4.956916836484499,-2.2092407570605905,5.345595889857227,0.91649420353969,-2.520296000505909,11.625342291474766,6.755053412060645,3.861564330167729,0.041463369442447995,6.178054748984631,15.42544839338348,-1.854903496690813,-0.45225094962607243,2.7774885176149384,1.1438175261688917,1.3462389824195289,-3.341378427403635,2.504749016807387,-0.0027453072191845765,-4.128232821953988,-0.9403288528475214,0.31693321304989786,3.1652330306880545,-3.92063070398722,-0.35770973610122775,1.051517759949861,-5.439668862638996,-0.30699175414861946,-2.0083165677092176,0.23408658350787315,2.1978266480737982,1.6002039551227873,-0.9927729550152062,-3.4381176099222825,0.325997809333138,3.881566004385314,-0.7623128704645299,-0.5442795444512272,2.39238233315807,0.17481815146577795,1.3456195536774476,0.9213555097781163,1.3087263740882857,0.49868769592746287,-0.20795900150096885
CRI,-1.33674020711763,0.6755729082944142,-2.7714670912251855,4.669324141582625,-5.984943407952551,-11.017345111790975,-4.753428692799738,-8.623382101799065,-4.095865319405004,-8.139126598215247,-51.16258003925375,-1.5472038666217447,-1.416386352187104,-5.841362911996388,-0.6315652272088113,-2.2315288187410616,-0.8723429771146667,0.08244597879135376,-0.608226938693804,1.1559960671113385,-1.6460970063207405,-2.5409364196832382,-2.9431623262895026,-0.8671937085949413,-2.35770967612448,1.3610000270382434,-1.2303840333298566,0.3217661396218865,-0.776116953947055,0.4150792098190039,0.9736970783673151,-0.9371542083935184,-2.0328972502970837,-0.17727553729925685,-2.7211226978243297,-1.6338331406212983,2.8915730585415984,1.5046229586649458,-0.5474701767864536,-0.5215550378592311,-0.4208264012279337,0.7496727255968183,-1.013513596926973,-0.17717269294915128,-2.3957729278391238
WSM,1.1863534398170663,-0.4890228891448381,-14.00659833821842,-1.475826662666821,-1.5388811101675006,15.728714951215547,-4.936876392006791,-1.785648955772162,-5.915931272167693,-0.9388066450738415,-61.30862419063789,-7.167902985982661,-0.6155183765631731,-6.03797421717596,-2.6717392964414004,-0.9096787288945755,-9.374513978643378,-1.2800449290415328,0.2916197439818058,-4.557864641362006,1.9048812403989797,-0.10701397279446512,6.67401974386313,-0.7751229465723607,-2.3514356488558725,-0.3514935832574271,-0.00883412094565622,0.5062516424059131,-1.1268013471798113,-0.83263686051184,-4.326110798127431,-0.9636108465239908,1.181997488679288,1.817011930096974,-1.9388964362433587,0.7196743922964722,-2.172007095082159,-0.8731691207530803,-0.2710266721806722,-1.1467078931575607,-0.6849990862808827,0.2625279478312451,3.2983100814922155,-0.3101518770618102,-1.3167301939866376
NPL,1.9618942617688337,-0.6605946031965421,-9.131919515737312,-1.3172184077106919,29.795182608524783,-16.820695883917647,-6.856247464759566,39.09164853354279,-9.91640156730164,-9.18249077092217,-34.07002933426014,6.172429349590587,3.4608746100485415,-8.24751162888894,-2.7207256259236594,-5.429164075695842,3.7312689524418037,-2.2489977707675815,-1.9183890278937719,-3.1343193164426784,1.2734439071343133,-1.9442052487440613,4.471217135009022,-0.8564431031264471,-2.409961702430938,-1.383102073695157,-1.7952926686625141,-0.041911944959903094,-3.6895840926799126,1.103308467556234,-3.1842598644414513,0.23335971859464635,-0.610465606241937,-0.7985607652679405,-0.6951425490802858,-2.0549766210321847,1.1201998344015025,0.4437522113660038,-0.4876049635909317,-0.6672410319121156,-0.7980088142758208,-1.3857169297261873,-1.13950245110254,-0.5678933346715472,-0.6173036394667948
