Country,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37
MDA,-1.3357189538287981,0.9132410483228331,-4.055509883005558,19.81183152066233,-3.197299909438212,10.268718250550398,-7.724826820066218,-4.836009540472188,-15.764916074678803,-5.906539369205796,1.7553139493906311,2.584153660132639,-4.2821719138454775,-5.2441579825662545,-2.495297117685622,6.985930636283381,-1.135737648703121,-1.2121693191938219,-2.7204704234663355,-9.625624276566413,-1.1138955228203837,1.4483519353673528,0.4570977586507865,-3.690608686343422,-0.22761312124181493,3.934762583345803,-2.1081821679235704,-1.2444868650700556,-1.5326352915982668,-3.171064290501727,-1.019701307416693,1.5426192539195176,-1.015351316752238,1.1105623621718268,0.069861587887325,0.1387536309505256,1.254454754353456
GNQ,-2.322402076712511,1.3074820802847311,1.8448780705365135,11.404639055562257,-4.925141933758603,24.26621542527299,38.48333373603074,4.099867254330331,2.172995113605257,3.545125667408411,2.9516645589319466,2.5204867027883715,-6.913950078253508,-2.891835597032908,-0.9074900091862629,24.160281807746326,2.101833350746281,-1.8157608938530643,-1.2949116712107855,0.7188459912773898,-1.903021851779602,-0.6933612822090656,-1.7573996618208956,-1.0754152200864053,-0.5699544637385112,1.5528569934137093,1.9989630393751179,-1.0874478860360277,-1.5233234303119458,0.13823246343493295,0.9256892809162385,-0.16496746860793154,-0.7505818521559737,-2.396004984499492,1.610469529772891,-0.8167450461191607,-0.6274590442074571
TMP,-4.692892318407868,-1.3993450577416684,1.488483500845583,-8.415841670740697,-6.994889495195501,9.038115152395369,-6.474957923074129,-0.18402431699798205,2.4005197246727197,1.5569014148458655,-0.5126277959220886,-4.785573391633791,0.39237999354257136,-3.1791684542019683,6.632323124738936,1.942165683098883,-2.591535563529203,0.19868504676953974,2.4066130380734654,-0.568943277722371,1.960584347076834,0.43242315307476764,0.26591257293823434,-0.20396305855250474,-0.5618967105694153,0.9932324546260356,-4.032934394910731,-2.7203084078572775,-1.1893174847608865,-0.5984448281842671,-0.25362142467552495,-0.8282033480761586,0.9053564719088676,-0.22349677540943233,0.32688635622585394,1.0375412984811736,-2.150777215304334
TUN,-2.843585229567838,0.4192329854042222,-1.9911679379987588,6.2674560217805855,-5.157469864179121,-45.35551111001174,-8.567981064331898,-4.787678404809739,-4.895967672016196,0.9409704263623213,-3.259797703916049,-0.1825925862887472,-7.16755535195075,-3.0879020438110243,-2.773060129252574,-0.21548162855976122,-1.8049701239660778,-1.5983688594210137,0.00642693126278826,30.800236051645516,-1.025835368577299,-1.1050750551467732,-2.088764260506958,-1.731808809694334,-0.6320225486313561,-1.085508785034068,-2.303019363801401,1.5378232111509014,-1.7387649880915752,-0.9838118701532701,-2.092617599132673,-0.20646383083407066,0.42223665717522585,-0.07124215988878548,0.5417851996268336,-0.2847619548928016,0.4399863520639707
YEM,-5.69336228927322,-0.3484387722275771,-4.133790525647411,16.035622089011962,-5.5250531311237365,-50.83996911000991,-22.189550048802456,-7.268125070952169,6.1079636509174975,17.325231644004425,-2.4760660533897836,-4.4256770050833705,-9.80505341353422,-8.655669051983478,-2.755147642571312,-5.396523690865043,-1.0781370122267937,-1.772551913816339,1.3874432332073736,-0.7581984811762323,-0.571004934948681,-1.8277767060118832,0.6443317036970171,-2.2405475642333967,1.0709694182582163,-4.1326938368329555,0.9062765430496877,-2.236525829366743,-1.2741694596051418,1.2288490972005177,-0.4903890296170796,0.6149595005282076,0.8491565979145169,0.013874785993047353,-0.38648480904637544,0.4600145421692801,2.5601569198392777
BDI,4.434227286994324,-0.647584785125624,1.1801023739981387,-59.60984250007556,-7.391928254770833,-33.17609702179852,39.67984771608655,-0.19107951244083848,-15.994159845591982,6.437704600749284,-1.4642718944533188,4.234542653075859,-2.10924393344525,1.4087289956381353,-6.117153199598105,15.797200714911057,-0.18131287553236758,-1.8276440961627232,0.5552406535920638,5.21659323553314,-1.1000744974283632,0.16329980622000703,-1.9145083696001386,-4.382677115814419,0.39598070945001373,-2.6812381320479277,-2.098735316380753,0.6233174372032932,-1.4529110504893106,-0.05314636219975402,0.04182312793677201,0.6526325009606122,0.6673609571803573,0.5494699450315952,-0.618092255878745,-0.7120195221357465,0.6302297950137145
CUW,0.47241382164998713,1.6346732947658305,2.322403427146343,3.486391015417037,-0.3468637297467093,18.567769267107263,-11.273921272819896,2.828535746782446,0.30572761328693376,1.6273600814442615,0.35527235521970757,0.7362902795864936,3.878486584068156,5.495831135592418,0.2595648146656987,-4.830303601708701,-0.9305721392835766,-1.1538441729001745,1.6161489301148844,5.646701639404677,-2.887897552047278,-0.8788271538844441,3.0079996859275875,-5.09030398200547,0.15168178876099744,3.5844716337498066,2.7366627717924197,-0.9493939010797572,0.3146006120118767,-3.5561642343057205,2.0164754740512443,0.11106853525471644,0.4133987140959219,0.49744268783224815,0.050679326713432934,-0.5842188741467089,0.9661811507772624
CRI,-4.235671404287119,-0.20245340989391744,0.1960472243986474,4.286279240005559,-11.450082280802413,-53.093974185352536,-12.965448051367714,-9.295357192945145,-18.50909313221488,-5.8214564068945975,-5.126771547810377,1.6655487699188172,-4.7821971739264875,-3.5540958400848854,-3.5086990014180675,-13.945101982974451,-0.1778914833081035,-1.2992708708736225,1.0147388739219203,-10.559789162544291,-1.0231052082290044,-0.6015931074962859,-2.0227670177436594,-0.8995512712318685,0.30066482446354487,-0.013353337502090737,-2.445653555923317,0.5536559329065315,-1.5208848900353118,-1.3929884509393313,2.895065950651776,0.17345506964652743,-0.6651785587451454,-1.1823642103022154,-0.940957300751437,-0.25958015387668865,-2.510489028642349
WSM,-2.292401695933544,0.37375555521746573,-4.61965060484186,-4.829837121075561,-3.461210171299455,-43.58506342077733,-4.713837589168835,0.6444233140933304,-16.08125658920898,-9.560071821692263,-1.0958497118378316,-2.3956993851854835,-2.95665196127365,-2.8163956100354466,3.3537282116173093,-10.07840193402838,-2.0519236939342256,-1.6893882892241452,-2.0883113087879694,-4.401284269721325,-0.02498714273401592,-0.685145219337363,-0.8265797126624292,-4.097861793591595,1.7438900084547817,-2.0225424462522206,-3.1791884279465057,-0.9606972658610227,2.4450519085890496,3.4393551602681294,-2.0589951794517205,-0.6319689607285914,-0.7087146327952945,-0.09571005079797615,-1.6389953958195294,0.05836244905496344,0.21152649275069135
NPL,2.357793133048864,-0.7136586247424653,-8.543993922673318,-22.581448436103543,-9.590734783248312,-49.34953956951839,17.517638086645217,-8.132176584933525,-12.972615632375751,10.258458714506256,2.399142919482216,-1.3760442177554864,-7.56171295197807,-5.610909648087142,-4.303476413636045,-10.307999840746751,-2.047611529045546,-1.8166864073091558,-0.27729184003058727,4.941174063290436,-0.9105941986328414,-0.36717233508127856,-0.7511052649394755,-0.9228186606471436,0.2649804208006699,-0.9887910508007117,-0.5078029688308132,0.3687911734857726,-1.4018289525611927,0.9369664310151469,0.1430820985103388,0.12989805207147587,-0.5047617458326991,-0.05568153919912621,-0.34628630260083054,-0.7065324971161766,1.079948369190441
EAP,13.706195199961023,-0.19384236370700625,3.5054449081270413,12.621946683072332,19.703201532696347,242.48126475503017,21.33959577993535,0.6313871368876678,11.233967455585839,1.5314480130547625,-6.399503588167528,-1.157308738988796,15.613942799462455,5.419276917714324,12.25071335402088,-2.9979659770065554,0.949219102269584,-1.4575050450481257,0.8056479153225038,-3.6427549541908437,0.3013615558525115,2.2974878659007305,0.4585593266330785,-1.807826556381585,-0.7209718821709933,-0.5601886141785388,0.9934561353382777,1.3931999717871502,-1.622576816745211,2.7318963264781777,-0.04909473686368937,0.7023530858107941,-1.3454495393872077,-0.36386889322257177,0.24444473734183633,-0.6906592253381691,0.8052673434563316
ERI,1.1346307410586238,-1.499374375673293,6.462763691411104,0.4112293698576163,2.014353114506419,-0.11719913556689454,25.13502014264929,-10.715643599739327,-2.5178122392889932,4.583564857460938,-2.3146816779313566,0.9596966107050765,10.268169962804992,0.675531560302181,-0.2599439424179286,5.027670981841311,0.25413390464112007,-0.08096549371659645,-3.804137339318413,3.3650879749912717,-3.4075174018318632,1.5291049923804567,-3.734385843953548,-0.818440142450249,-1.1655050802280853,4.466177150929715,5.666890682905816,1.7435001353665576,-1.6049212045441577,-3.5657013264335307,-0.4242605632805626,1.0084811627132522,0.7316464955116396,0.36073103430649855,1.3079067407176252,0.3800975312484232,-1.1251925913112764
QAT,1.0753427886594753,0.4727730344975584,3.030190127444512,6.424976321803305,2.2935981707151356,-1.1046693031508052,4.659666331918606,3.4761429216417703,16.823061477839065,-18.443472557679875,-4.4965655131526985,6.628764518381528,-1.9065734212126828,-8.643457624302588,7.199461367263992,5.023757472286762,-1.09324472074452,0.3482197118551559,-0.6127305027238565,8.766713109093862,0.6327640747686067,3.8734034050359702,1.0270557622579581,-4.374587181091789,-0.0875089499324968,1.3192742004141351,1.5788766751017433,-2.2186632168037814,3.6874654681165238,-1.5449198306777958,-1.8280436493939944,0.7264987164892032,-0.1064789122318651,-0.26795110976661174,-0.47263735240533694,-0.3196049085105521,0.6326450870231441
LDC,1.6402253884626121,-0.5807155930640937,-6.504756561441104,-61.85700895683822,-8.984527040317445,30.273885737529298,11.060518335148068,-11.190435004174835,-15.098720440785646,6.581985326640686,-5.366551368707811,-7.96024948706164,44.53870357172833,0.7073163571178408,-3.4247899090219773,1.1348452624567134,0.8574988902035384,-1.7986823912258234,-0.1136812504545226,4.3112782122562034,0.10165857853110982,0.09264303334182816,0.7288904685908464,-0.6380861501654134,1.4650176683573237,1.1660119614462072,-0.8250160112403608,0.1449178558376936,5.240780640666236,-0.5595186959893772,-0.3299280613078175,-2.0525173774382877,-0.7777541756057906,1.4708656188113174,1.0404881360985363,-0.7013597138949543,-1.2175076856830127
UZB,2.77408225160747,0.5298189465339768,-8.698542900678369,5.2381761476167625,-5.274867647202776,-0.1571466755740445,5.467194056242931,-7.408059985227757,-0.8499728056492067,-2.7282997793896318,3.5998062586009505,6.033733882126379,2.9950427571518743,1.6491185248320992,-10.044335750617059,8.86347058227595,0.20913826957520917,-1.416284885159444,-0.36156803146795075,-1.0279337631338024,1.5818921481165107,-0.1781393796113429,-6.302798628360362,-0.10446982837806529,-3.6172046198001855,4.42164031598049,-0.7602556498982799,0.5132735378800373,-1.0411193919923856,-1.749268500028363,-1.5336307816299877,1.4014574218888782,0.6788664056744707,0.1709004187827192,0.0741930063331999,0.5972015121417897,1.7484180271145895
CPV,5.719795808464035,-0.20628997185191875,6.000407055171859,8.8276422696346,4.271837664939586,-47.4101359237163,32.60142524931584,-0.8008144815818321,-9.493369497703236,2.748626504278842,3.1245724641533816,-2.389454556291099,-6.5292255192778414,-8.722875242647204,-0.7874566558445912,1.7589818027327373,0.8239453011019304,-1.6994847126818773,-0.812129820169914,3.2867947851519723,-0.3273054044036055,1.781871061648675,-0.09524541409662612,-2.126025987601864,-0.4185955565427899,1.2247224728731927,-1.5011257901725492,-0.9002945894850439,1.6785113374552147,0.6056902957927891,-2.5591390924551707,-0.9045225970706114,-0.03307809685463588,-0.3697525614926847,-0.3721504727095181,-0.5911989688844553,0.6564144095265265
MEA,-3.144980440952968,-0.31252976577364355,-2.5123183199128185,-15.247532421352837,5.4204032323333795,-3.1827842217513744,-22.954303550704896,5.418714000908566,8.856377381403476,4.995549423074594,0.6120978444526219,-2.7695838402766966,0.860007722354018,-5.882255977575458,5.939939280261162,-5.849317170025581,2.4048295066171472,-1.2460551466243939,-0.717301952443832,-3.4690924474307785,-0.5632837381374081,-2.528091663161593,0.10088617397825012,2.817562909401198,-0.47273068392032513,-0.3614564534880731,3.866063484444526,0.14659384257390984,2.7475398170032004,-1.8875441709147993,-1.4937804142252546,2.1657707017908243,-0.1742886005118899,0.3783528044300256,0.2188425192635067,-0.43878336007642343,-1.623231840677732
GRC,3.4330190261462685,-0.6142535814787178,4.932584809194008,15.877017679813518,-0.5660273770976011,4.297946743628934,-17.0867571985128,-13.552160860536084,-10.587010353551102,-7.342138489664413,-5.4548328799987145,2.003307612005164,0.3086051396311222,2.4090782928905248,-3.9054348593733517,15.519553389759583,-0.5253406559966708,0.489701770545894,1.5584822290391118,-8.674512849702047,-2.0206094562999275,-0.41528020056243287,-2.881837923208995,-1.6283151634623072,3.637916285443899,0.45281206908023747,-0.8532025921268219,-0.38408048812262713,-1.5743862727060027,-0.7546597958567135,-0.7401907466798607,-1.0405098919566045,-0.7885287288118358,0.09735799044781453,-0.8859792014270201,-1.4826157027925742,0.6096404137733284
BEL,4.402159585014026,1.370125610498727,0.5751402819144937,23.00570980560413,2.5633584917104333,-27.57724442893542,-26.133155578803667,-3.2990204266541197,-10.12636047565721,-4.374121891960897,0.33338806618163075,4.799426225136681,2.59316314351402,5.68167109267166,1.969278350106492,-4.687798017619814,0.40495158966616995,1.1137284546472093,0.9412214798113306,-12.696034343298571,1.0255074762579017,0.8121625581630589,-1.6547634364805206,-1.4461354439914962,0.7703938550280907,-4.317597153758466,-1.596520025182869,-0.18902185181260767,-1.3918986208170652,1.4979108588619674,0.6039691612292664,-1.9501621998681529,-0.19293903610312824,-0.5000125088746885,-0.733136760820459,0.10422440957055511,2.1348755075680756
WBG,1.2592313544531932,-1.230027921137131,-0.3765821243441583,11.487034286333525,13.756202548995471,14.705988481122352,-18.61326042569232,-1.1357950471231586,14.605311432190067,2.4198051062198367,2.868769388367636,-2.024180003027033,2.8941208284543496,-0.6884688854566124,-3.693179116554715,8.236736578230598,1.5306998614803173,-2.009950569436338,0.7090948785326057,2.0314591971674547,1.9851202568121384,-2.9668647675077637,0.4006408440099841,1.3108941830018968,-3.078365058795903,-0.29802091559212335,-1.348072452075785,0.8767513066114354,1.6338337307090378,-2.243255100323003,-2.3456465708284564,0.6775249607939087,-0.47111910623699316,-0.757712974226488,-1.5366774071668114,-0.22472530021065185,0.7107656527395554
ECS,0.8914395323533186,-0.30164829520110087,-1.4461687544177024,45.15065353397406,12.214251022297821,6.233774636811515,-3.087396002760648,54.341548101915976,27.03863268690069,1.4753531723788942,7.4037317303867525,3.2460808875496525,1.2444036274592505,6.155350662784004,0.3486588329675576,-1.9278926592659833,0.679324003368201,6.393527458912171,0.6564238462745915,6.16955207656993,1.1107739021800538,3.4027388595279078,5.266093179635292,0.9489131005369658,0.6218378798707787,3.587664571540801,1.4880155746296277,0.26780549358447236,2.772202671122857,12.269215145745141,-0.6169556275159298,3.263264638150871,0.406145505209006,1.694752942049574,-0.3722270552001084,-1.4809254796616536,0.6169068379886191
