Country,x1,x2,x3,x4,x5,x6,x7,x8
MNP,-10.673876698204376,0.4274694761006437,6.749170472392977,-4.0051664647910865,-0.15589963624651215,-2.8642513793222153,11.130804757221767,-3.3158894465041318
LBR,18.00277284892934,0.21726883068730274,29.0789179911861,-22.29491653213779,2.308962199053373,10.725788669185832,13.954434625624678,-17.046312025476873
PHL,-3.579117332622755,14.115109133753473,-2.095832258264767,0.9893104840609706,11.868854243740001,3.280836037377139,10.22349348750094,-2.2368146260255752
MNE,-44.51511608595007,-5.59076421499615,-3.4686872323762277,-5.463401027486189,0.09533081043250169,-11.948027627900302,-2.1422367784080816,1.541598520100227
KOR,-0.3643151237594138,-90.67800057091675,6.4511468025158045,-43.24100128348906,13.618798349096922,11.534042821406956,1.0600371841838516,11.00846193065815
PRI,-23.33913988211235,23.415222586658416,11.82234111025872,-18.92987250398859,-17.232998803490858,0.7060219529688183,6.522190796443117,-8.376517657389877
FRO,-1.8657326420102573,10.64666866094066,-8.084756065102074,-1.9185247752628,-7.218292314957967,8.579574872370687,-3.3659252170153304,5.261651928362763
DZA,-56.50090687553409,-6.890157196602357,-4.78156345163269,-26.3724930440723,-18.118694459247283,9.722463886650152,3.1056288527139913,-3.3696358928835046
SYR,-51.88266655774583,16.15142468715507,-8.40446427547081,-13.001332282630699,-14.181858471192685,-4.662125156927045,4.617402032699296,-4.118948444802458
CUB,13.733404184849089,3.2437668693732484,-46.43040038083137,-29.907353850442256,-11.458514156372594,7.102959151538315,-1.5101372125540298,-0.09705011298816224
MMR,-55.649097236876685,9.673396571004186,15.526741363684575,7.8372682441946,7.8613373770110195,12.992938982325795,7.293774124883722,2.8840721646022276
SVN,-12.451817312796862,8.734893928168335,-19.690239423901122,-8.539119136398577,-4.032085003517346,-2.7228112556123936,9.735388370627925,6.4302958642668155
PRY,-43.75973883775565,12.43158011412481,-2.065778146489027,10.425859537673848,3.5200333661740273,5.176307458145958,-1.4348062084829944,3.43512293926363
SDN,-23.432760933036022,18.83675105209777,19.861669184929546,-13.742327451084616,-22.406166199115155,15.715812334055567,-36.5156528724809,-9.912101624120101
FRA,6.991394330543969,-11.270496998520294,-22.669339803772026,7.531772905505132,-6.205110854918642,0.8461062114791067,13.823364354995597,8.111212550073951
BFA,-34.711085614530866,55.59253380755575,97.48173604508752,21.414520707874384,18.031660927528478,-27.762209759759607,16.60833415780267,3.3195431287030033
CMR,-45.67887878461927,37.22306435657386,33.7996522190689,-9.948049928556163,-9.553053987237021,-0.16630086157801616,4.310627343320338,0.17255688594253282
GUM,2.1427239259704622,10.350383005005234,22.227270792778217,2.653462820419301,11.93529025089365,1.7146220071155376,-7.774078813920489,-5.966499449193277
TJK,-48.38263514694863,21.153435642101556,-6.442458711940759,-1.3304619445294787,-6.021807260130538,-2.5485248550100055,-6.618169477478736,2.822720527662785
ISR,23.02731282129695,0.9225510730583828,-25.494984911028467,0.4533125174552375,-5.6275373338928505,5.259372969182355,4.310346715627079,10.001047208841005
FIN,-20.889628779875093,1.1455787158400286,-28.910301869606812,13.789466868861211,5.320469668882078,5.036653619027825,4.329525745512328,8.507041993151882
COL,-4.656459661602876,-16.966228113820478,-7.420305025722276,4.837942903313754,19.952470556753646,0.8639308844594948,-1.467285333607106,-0.40406714065773053
MNA,26.93239624062013,1.4125282955012066,-2.9030178169267105,6.752833924803448,-4.535570039606311,10.533636428246396,-5.92872898993477,1.2223432236690268
SSA,168.52200161262147,33.89977229949627,47.34597243274984,0.3399881013067958,-27.07039987379117,1.0711521762994165,11.750213250312788,29.264666149798792
PRT,-2.583685488752292,7.508579690253807,-50.33885165992092,2.1793394188629325,-5.179325785954811,3.0997424333714596,-3.0362886004081315,7.969496907120427
TCD,-41.761791198771235,26.588349483017964,61.5677373652201,15.221760283967544,-3.5290792161804942,16.10333094132392,-8.909560253384589,-10.559819783973683
NAC,10.233546370262609,-60.604540581527104,-9.701068690432237,11.35889794787092,-7.105621352708266,-0.6166469309952403,4.299672908534854,-12.34129658252304
ARG,2.760982697557121,0.12858643691756866,-34.81267117749177,10.334769647597003,9.458550350539495,11.360803682660643,-8.247276202040524,-4.169331225176667
WLD,162.50598087091237,-263.7613133611927,29.36889000543356,85.40081456438801,-130.67955022431138,-30.880189385112452,19.135419895378178,58.45831762199043
PRK,-11.214444438423516,-8.29547900599086,-3.235285426893451,9.12505692682213,11.965402801168395,3.2553598410489246,-12.053154922696919,3.7915516398464892
EAS,44.35761296301026,-44.05521980950394,1.0118868999143373,15.951179651228806,-8.596683544154507,-1.1358523707701407,-7.478400273348428,-14.109570596534425
NIC,-35.54944101158936,25.81619342743363,-12.886419253099637,-16.898615093647937,3.712978241885123,-21.496337553420855,2.501707911785184,-1.818887125809777
GRL,-18.67534750156034,7.449108425903152,0.7343229588634705,0.812174660392164,2.953968001652349,4.723189000334926,3.0990073865534438,6.59324505998654
LMC,376.9871770302234,20.02199981505391,1.1161143407966172,10.97918879417378,9.296076999730385,-4.862992956016049,-4.861881076028416,11.379237148898637
KWT,-4.854947376201667,-9.017635015974532,-12.188606052822824,-9.837633068822102,-9.078518517796148,19.06554690370315,12.796196375727453,0.391256777506392
MHL,8.547162806647439,-3.7466340286352815,0.8588851313173094,9.95142262647187,-2.7139041612758703,5.8587353795242505,-1.3133098461801094,12.355832992451253
TUV,12.580139417549914,6.263396601899079,-20.589483988732805,4.9603241240781415,-0.8905122052356078,-1.3612423705988475,-3.205694853808984,7.075531578146106
NZL,17.543607006234083,13.791150206377225,-27.994123786354585,11.626623861071254,10.991053628540119,0.29770728411015845,-5.149525615013207,2.906001285912893
ATG,-23.59515101589676,1.45608747168653,-6.947405117305714,4.196533246702261,-2.8598578065140843,-13.413366698308398,-15.872110546127958,2.142419639560198
RUS,-11.646205180983749,-19.221427713434295,-1.4905058187696758,-18.331388900716767,-8.288316157035005,17.44769774955085,11.658587194052448,-4.995098019880589
IMY,-4.365231327389172,4.167808532470904,-6.230376753127975,-1.2599938461705058,-10.165584042734794,3.110971955927358,1.5016783159772413,3.730111741706571
ZAF,-43.11572158966554,3.350224894093088,-18.488425838739236,-1.0926978236244014,-3.166353722675492,0.6599212839403252,5.398656445217978,6.621951356559348
GHA,-29.47428828720855,16.321947890047184,24.580393049788572,-5.595962955744869,15.653858959893713,-18.08443524904176,17.745319416541697,-3.526435401829323
PAN,-14.199183768593482,5.324075084932062,-16.90978860769492,0.2732368991371894,10.139594571719904,-0.5252458114342029,3.951369271451738,-0.5158805539429839
CHN,33.00870775715092,-51.532272016687145,15.79052453078727,-4.0466717159220735,13.90083895839356,35.15385941621285,28.959419098140025,-30.515840213745562
HKG,-26.776292573563747,-12.493217937808284,-12.676547281439763,5.515458625535887,-0.8309772015223569,1.4334301450118474,15.3397794166987,3.9573191598403055
CYP,-18.516345340314235,3.206719078575432,-33.112012377295386,-8.978279201316628,-5.280675472560995,3.4306484357795153,-1.085371363862094,13.316917387526807
NLD,-4.5777555496943645,-7.463083848880536,-18.800243879426624,33.30765152221349,2.0690413266585552,5.805197397931771,10.942612598248592,16.685473426339996
MAR,-33.26550489274857,13.149047847527092,-0.07974774418131392,-25.978984990526385,-14.704435276716978,-21.160540573238166,-11.633695057504301,-9.004798663797622
CHL,-11.49279570506304,-0.8544769476371408,-18.52471938115132,-21.192261684991287,0.47895907739323373,6.689074002805276,11.447042601458458,-6.631179718898976
MIC,884.9936317200411,30.96522638471056,2.6581418869330964,-5.681947983354149,20.044630754239716,1.1941239522924287,-8.674408651104784,-21.49755705523309
BRA,38.13596460944374,11.979736571742249,-5.553646122886015,12.062598873488561,19.726167589460715,-0.6869410890334304,6.023228031719298,-7.250590592575508
BIH,-39.23087351133307,17.67414840464228,6.020028783881157,-1.319075896343529,2.979954932025387,-15.73298677721292,4.262341165955734,4.303083987200424
TZA,-24.880678756282318,10.264711930028072,0.5543566429493278,44.827300421099295,36.466455235064046,-9.78656924567845,-3.69253155316141,5.648979720380707
FCS,23.438329336637533,13.85848533843819,52.7286933575966,-14.728981948235804,-27.742283320207743,9.918929713570275,4.669772653947598,14.508105317735374
MDV,-44.18932344729683,-6.348279636188771,-17.49259006641751,7.844623338632171,4.506278718635388,-21.07317281196436,-19.18608135466491,-4.536862063011683
MLI,-43.0349275214944,46.33857863501322,67.79220733256606,7.028587657305437,6.36946185793226,-22.834235331714602,16.554501525027472,0.43135614612126005
PER,-35.7656361421555,1.9306690337300307,-27.960839321582995,15.285747840288112,6.977225674393503,-0.155646486539454,5.03763474751388,2.3616169775708427
MYS,-21.30143862855204,4.100211444316848,-5.523689657494455,-8.26433817112235,-0.1256600507678618,5.89811166607493,8.260460574362623,-6.863422886877129
EGY,-34.12073688651165,9.513360230530036,-7.765515821199945,-5.679095473449738,-3.37106044218506,-5.250776048210712,6.369299520108163,-2.522388164277054
SYC,17.267210914142442,4.870003679337476,-13.13058688264411,5.124497328058068,2.68305581148195,-4.215403303525818,-23.445504525718544,-0.26858756943375117
SVK,4.159998400951594,9.816060947871607,-10.229307031482698,1.2861541945069428,7.391789551178314,-8.712978565724537,6.332601459913622,2.1070277986971897
NGA,-42.92268705909135,20.150776465777703,49.627006156011014,-25.55810502024732,-28.593882286931326,5.40343791626176,15.650017325758899,-1.5696364104262424
IND,44.12262453834833,-14.209609919162492,14.883293502485191,2.246771502265169,15.123895188606394,-5.969881435578915,19.08182677097093,-16.554315724074314
KAZ,-2.4724841384636127,-5.4639741014782235,-2.6595802296763087,-13.882593268500067,-4.825544671576951,14.014618994160273,9.230453301176057,-4.431593177406031
IDN,39.51612808825955,-229.4827430131811,75.63196045625915,-82.24245129176911,101.65888241027766,0.36201877220829815,-42.06423372797386,58.37305833463208
GRD,-35.889662740932344,12.83096894167085,-14.362716341153481,-12.237309196252795,-4.156598497675952,-26.259550819892887,-3.547575580481821,0.20598731980665796
SLE,-32.98457722092476,25.889123210906753,3.768011696409668,2.2685973830563064,-17.52097732507562,10.437514331085367,-13.185259177197748,2.557752136438536
HUN,9.281963979471513,9.83578003530519,-32.253118348729316,-31.066080545113714,-13.130522772867486,-15.142519921661076,6.0406873884989505,7.925163465735877
KHM,-48.704141795639785,14.449338986966637,21.35824916846499,16.62015802745958,7.368806887923596,1.4554080001029046,-2.6097463752519827,3.01472394198929
MUS,-47.1416962483675,5.342036296478364,-31.421282938818422,-3.775214576022755,-7.141409995456079,-2.336340253339982,-3.082082520357067,7.06260104088365
KGZ,-40.46915034791812,6.219105398107149,-7.875651259383032,-19.941987027031725,4.831967987365916,-13.605198745498877,0.16193371288754843,1.869526989315141
CIV,-64.80511828150783,30.246597234768565,34.4957022166414,-10.019114604754307,-18.15932232729327,16.931431614397763,-10.77123943453896,0.5983834199927336
VUT,-64.43899328786911,13.611343188094711,2.8039191743106207,0.21846933501640597,-1.8216329722959261,1.4798337794574554,-18.096884525645503,-4.966920957748266
TCA,-5.323619372625049,-4.900173542162037,2.0710714982736182,6.084100470314244,-0.902124064683197,5.600867811325298,4.853418247218395,6.863031914933707
TKM,-51.2966077915209,2.2778591944879754,-1.992254637369904,-1.6424006813141352,-3.5027601486666966,5.039471246312825,5.731382798230559,-10.151412671065035
VNM,-18.939127162106555,-84.91546015385491,32.60674957450094,-25.32893535044441,30.720729015877513,-18.532671650185712,-5.029089400549701,3.1499421217506667
VEN,-20.164372213229356,-5.31205639924258,-5.1867268600357335,2.8908824850909562,9.498943327410569,11.3786976989555,-2.794496701459405,-4.325859506112205
CAN,3.6734339154974447,-4.648411327855735,-9.431121292212305,26.981427307139523,10.45483113168615,10.447922530864219,15.531338569966206,8.49826296167935
EST,-2.0709377430391402,-3.5717698219489176,-28.761384464466236,-7.599894983252789,-6.317074070402786,-0.395172415509502,5.93924228652046,6.615585152972525
SWZ,-54.9969179690966,17.990562295380087,6.8708898372371365,16.95627420590288,-6.969164493959886,-8.04675056723512,-8.568806055502764,6.971490457936995
KEN,-31.62317938773763,19.099318236662068,5.223728166729723,-8.433720706665275,-2.905343515592275,-16.81842306386336,0.06822374666977105,-3.3678367727281655
JAM,-18.71764757875855,1.0692859533966743,-14.79132819773724,-23.758994920927925,8.685081404567374,-2.7984337661302456,-17.436695201610938,-0.6754485219628098
DNK,-5.740552588490806,-3.9874448524620494,-28.01106835322781,23.168945627324053,11.509875201878012,5.231916312978303,7.876151104248165,8.769070729231979
LUX,10.600384765985487,-2.7817611651217855,-31.326146965864638,-21.65704203339427,-17.80268173682805,-8.194338823115034,4.312600350776991,-7.839302969788051
MDG,-27.43794887871327,20.141098429734807,23.376616689955984,8.205539010214697,18.669353367908737,-10.550253315055336,4.559287194483134,-1.39965590733076
PSS,-30.02563764383533,8.957949758589372,-13.417168232755252,-7.40254794202627,-6.892184057443835,-2.106260601931396,-8.3739305228354,9.901012520243375
ABW,-10.7610000221887,-2.1851398893425635,-35.11970533966554,5.673021043571896,-5.275467139001899,6.46978135437546,-4.915463475890533,16.344298341496263
USA,18.241116803157396,-87.80158334716236,22.561972649236893,21.982810627356166,17.855327910328015,29.42185529308421,46.52619065554317,-23.485319716690878
AFG,-22.3005674504385,22.25848506535489,18.66279730562324,-29.38293448917753,-34.60997787503834,18.728717408258632,-23.302271545980762,-10.077202831167583
ROM,-16.319587601840457,8.448869916794527,-20.226122964389248,-20.191609732218097,-2.7035969412320178,-11.103386998234706,6.967885736429426,-3.384141629573252
EUU,-10.578493829279752,-72.17826246117093,-1.8545374091643714,13.793494823380627,-7.050260854444461,-8.130847908302036,-3.330065511955153,-25.711147668912986
TON,-57.60191310860516,8.132266063520992,-24.193066316941874,-3.1594452624903075,-25.191912979609107,5.010338897701022,-12.198191978220063,3.171209320715497
LAO,-43.603844454787215,27.738604557832954,41.474518232768474,-5.0826176234256195,1.8763157455872923,4.251356691575286,-4.604551241352832,-6.117049965634085
BOL,-37.78483934367404,12.360454770677592,-6.491247808159168,18.86790746217505,16.60156221321064,-1.064226838853557,16.314240671987747,-0.8406248839945869
HIC,-4.4416465204292965,-188.36929170297068,24.767023125222405,21.076366013053395,-18.170245889370324,-13.021990547721991,-10.415371692308568,-58.06944980026998
SLV,-15.26554749968281,22.980084797643705,-8.619250522019536,-6.646403665135578,2.31464570911119,-8.554381511428865,1.6067255513653933,0.6360800433154408
NAM,-23.291632016698085,11.21071251048794,-3.5808661645050055,3.899804683925666,9.608529485992545,-2.711323090729261,7.771038204664572,3.652327236775421
UKR,-11.073403798556516,2.771902305791763,-6.5536231113403405,-2.604848208905235,5.795682740111297,1.466075178705347,13.486113410798762,-3.870207098829132
SMR,6.186376127830049,-4.062358039871128,-13.04516737507635,-3.258039360036376,13.073975887753871,-3.8564245407584665,-7.991396080551125,1.7877542978277567
BLZ,-42.12489944898583,18.172620239597855,-8.8449834346655,14.096662196535581,9.024314482567242,-4.823203331660739,-7.903734936658057,-0.2963156500005675
BHR,10.300203566194586,3.525155640473947,-23.741982408237117,-14.997401495342475,-10.727288178346281,-0.6917545539998666,10.304989906898049,-3.145698963341042
MOZ,-30.944114986072663,41.32207947524901,59.646831876590085,13.170439777187392,20.803604375651233,-10.3202936679987,3.3280995400062583,0.02669398519707844
SSD,28.52979644707998,-12.38460026672334,7.699081404895374,9.605033833929575,-4.503323934612072,6.023445508569934,13.43278211090956,10.40050284208905
ISL,3.024675445513791,-17.067746092892687,-13.685634195448415,49.956521231232436,-6.0052027961794145,-19.925327396597577,-14.905626728007778,-10.796420636059608
VIR,-27.69944105066598,-0.033999880613137634,2.9677275159908083,7.35443590199,11.449983726221836,-10.819111933471948,-11.48651836729418,8.108786563354128
SEN,-36.23880291021832,39.0534907757435,48.06614738640716,-3.3308107231639177,7.91015269847882,-26.29150124845137,0.34620572079271383,2.471711837747231
BMU,5.346177592591788,17.68477078557861,-19.554156418702252,10.598031421698654,-6.471267948214355,4.483980460897603,12.216395138407396,7.63002663037111
BLR,-46.03047777656661,-14.231775791126935,-18.389300774031543,-1.8179026157514517,1.5776054812983964,5.165786520565849,1.7194251415348658,13.864455996625878
SRB,-25.307976760507493,0.43035747530646873,-23.267183067786938,21.76777367180689,-1.0863446192133868,9.62683997882199,-7.037579458381038,6.3780646784025
ADO,-3.3368873711308273,18.42842648209102,13.968635095599913,5.754155873452269,3.0854483155665826,-0.6999102441066829,3.444332208104944,-7.728074160836404
SXM,21.11974039153298,9.478524125873891,-12.40926755320067,-1.678477180580964,9.283827916485853,3.519745368427598,-3.05379113982264,-3.420182197662157
LCN,34.82037494191517,-5.019530325428494,-14.040053077149945,12.239013283359677,9.828857167387547,-8.416276984455335,-2.043914023672897,1.67926942530158
BGD,-20.06281983851297,11.166684332661102,1.7698174803132583,10.719634168233217,5.8681047718919235,-5.40129564361369,-16.319904049592623,-3.980196713823017
LIE,6.518059279083078,7.773272467389856,11.182080648200525,3.208693421160411,12.489870471477724,2.6675386080593295,-0.6480265448432536,-2.5899681155788135
LBY,-27.232618062562178,2.6596197576653893,-2.0705265313477232,-7.3054800360296,6.061300904393525,28.519470292257452,16.079528429492914,5.86796832752202
ESP,-12.866251655266927,-4.32940588202286,-41.587730415806526,11.408854489581483,-1.244979550104396,-0.8307849099101379,5.656115080752102,2.536806032522681
PAK,-9.178406709523978,38.35841191027322,50.259461446614225,-48.50591969302509,-16.641602080669628,-29.580912665030933,-0.9312984011898777,-14.148125511926844
ETH,-32.97452499306655,6.635322740250374,59.68458843924532,14.276040946053806,23.42516605102712,-7.91933895579187,-3.700421942067157,-7.110921442571621
OED,6.017251807593022,-170.52680187289948,27.22175791124844,23.298705597381755,-12.413169422086716,-17.794074571612725,-5.020054493515939,-51.88239924164499
GNB,-30.74223411140611,20.983032378797443,-1.4261180692756796,17.026879519071066,-16.08886362354579,16.409616238204123,-28.043613957031447,2.2491358825628467
CYM,7.602288982448776,1.2360360591263122,-6.394313731845317,12.50512095322707,3.1661927574961894,6.056399590085955,-6.86213258975135,-7.982208786459831
BWA,-51.35860275137993,-0.2172634767863988,5.47650066575987,35.97771972138798,27.372332171804782,0.2474561304244869,15.064327887694295,8.160064678635795
FJI,-57.24265876852224,8.123893051966487,-19.13515389752198,-11.560442883468642,-2.8705554291097606,-7.149005128963662,-6.536374326648913,8.127787699559459
DEU,12.800666885517607,-13.437717768260447,-8.64888375652325,7.004111872029698,1.9200649515587487,9.46730528556812,12.29229190691932,-5.991827736734427
JPN,20.30924086204868,-61.634648447725084,14.154498158100296,2.18864935977449,16.683225573728823,23.17673790453728,23.42916955058478,10.372367144316819
AZE,-40.96130781109244,-24.542312507623663,16.802701124299592,-21.040323280556187,5.258604974961695,3.327119138743612,22.108924169140828,-8.649578529822701
CZE,-15.450591474290075,7.699121339911524,-16.76330398870475,-10.997007412724287,-14.049219305785202,-5.461517976503497,8.694203677090762,6.4381000192316105
LAC,160.69064894839232,12.924413530167755,-24.020659012829558,7.973880250369355,25.302405881819787,-4.100011836882986,-2.7554300234775955,-10.480647305442519
HRV,-4.399071886447406,16.072840215995107,-12.420454009085482,-13.316583795550128,1.912582646819697,-13.535916283009707,12.372598078473107,0.8882740287339868
ALB,-32.582369129700055,15.93554168810956,-6.485689402062787,-14.56674498649594,-2.470517899108591,-22.275761574761713,5.279506198869969,2.089108934340489
ZWE,-31.851068202877986,27.706344857409917,10.072856833310182,44.19885201347859,0.7771167335800904,58.888804186794886,-23.41749616372511,2.934895661237117
URY,-1.0978341680372203,13.945621166253922,-31.401299434089594,15.124524525125011,17.64846996685303,-4.470846700759438,-5.449987772522211,2.0850538377397214
MAF,-8.291371710675799,15.187435136471457,10.506321291235773,10.950597478206486,7.706770966483912,-2.260805526248464,-3.1777766028854435,-7.12307464122297
BGR,-27.123577083283617,7.8651749798104,-13.95283784885257,-17.650361468910496,-20.471740489093193,-8.831463591717007,6.355517720929384,8.296623057366277
ECA,185.23426225236716,20.911867614671678,-17.627584022862074,-17.49217599444455,16.898618935980437,-3.1928968810334553,4.406747665121758,-11.74224845834236
LBN,-6.1777173139657435,17.647433923196807,-29.35275766579433,-12.178530017441805,-3.49021966425111,-1.4234526570967212,-8.830204462550387,-0.23679364133547054
GBR,10.217796545946964,-2.7899488952514417,-3.006854383918835,16.005776048737165,9.868619709479194,8.957852049872109,10.27783831061529,-4.008613321544583
LIC,123.4432242458304,32.86364421592408,48.84644095035754,15.279723586734672,1.4984112018877829,3.9214632286765227,-3.9605530062955854,14.402086816311463
UMC,466.3588094941039,18.503733483854198,-5.82062247152572,-7.7720434907362,23.431020932798972,3.3732607334297584,-2.0428066439824573,-33.19839788624161
ARE,-7.227739334237675,0.2836166096046413,-6.155696715085057,-3.5118391977374914,-3.1339025301934917,-1.354526544050592,21.632360020382578,2.1006760893364125
SSF,30.63573593291785,10.156432244380854,60.32823000251779,21.64790160731171,-22.005229313374407,2.4676606999270376,9.991253462019223,40.76444525326357
VCT,-57.82155454605547,10.874411174380723,-10.821003571662587,11.846838139216075,16.339461015044506,-10.097301570971176,5.24478545726511,3.127977843685544
NER,-44.75984132007,54.97619819194406,96.50439800368689,0.8811514962746534,-2.332334329117586,-19.309352026999804,7.197629196255214,-7.6533845373189
NOR,16.78915469821428,-9.142540417734558,-44.26302848059485,5.524967814854611,4.2253137873075355,10.187261960111798,2.4356425882974015,3.778514100942766
BRB,-10.45657990006788,3.4234485026875587,-30.156221437038973,7.5427971789343555,5.916682233704909,-1.9265343029582134,-21.106421473302277,-0.7668703737156959
EMU,-19.17831602580299,-61.41588285924014,-7.163206360119164,18.444695218631356,-1.7413904856465692,-11.098321957865252,-13.423554928977058,-9.858768387732667
MRT,-41.64800146345413,26.772266806636814,66.84499911814916,-16.626727005086263,5.412200035000042,2.8894629652935357,14.855126445480401,-11.54741528267045
LVA,4.699734069196377,1.44011978885265,-22.71361267288402,-10.436165142335364,-2.9480541403850338,1.9989212627348354,0.5841001117286164,-0.4191576204925411
MAC,5.10365432576712,-13.925922129056195,-41.64233504128613,7.600959860387795,-5.626052110750512,-2.0283555619978078,1.603630885365269,10.540047876203722
SWE,36.19732888552599,-0.11007181815948175,-35.9964980153833,7.472721203151586,7.518301845701962,6.433682717485961,6.660619124882497,4.907442718817876
GEO,-38.20003887621619,3.486538224262847,-20.676414101898956,-8.105455507739306,8.006766247602004,-35.00476477957572,6.096537416351273,1.862863933925663
TUR,55.345636508356165,18.75738122991562,-17.40877667451442,-18.555788893643218,5.344223079352026,-1.1186374153705527,2.5992833824976156,-4.692918056050805
