Country,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11
MDA,2.568618405424454,-4.793127269277472,14.594600473749717,-1.4151129625898822,0.3472931149184149,-4.67906157683444,-5.971904910248688,-1.80482523920306,2.7974895810058142,4.4189365076003355,-2.339449906924026
GNQ,-6.331318879337137,0.18288719891133057,0.059195904951889304,1.2386354407050133,-3.109365417813439,-2.4701143614062575,2.8849691262053216,-15.15609213774097,-0.43306188795195877,2.9457191345181606,-0.6863748615262918
TMP,10.202995136258554,-4.297662429959025,3.3037066281396865,5.807409831411051,3.01442151003821,4.017156191703004,-1.1346729929428645,0.05895204418718004,4.421707229458503,7.760601146117676,-0.3781434000062148
TUN,22.53190340067533,0.37063482552335375,1.991323236865822,-4.4136306563857834,1.3019662837310169,1.6421828436178831,1.7289594013421097,2.0469904161207446,-0.7773958369016166,-0.716528847159204,3.5987507715246676
YEM,1.7901563163097582,2.6991402956455444,3.4062578825178713,8.434841262229256,2.4451887617305386,-1.431576547212655,2.276760786166594,0.10379265337350121,-2.8056991900266492,1.0808038359949184,-2.2258002317628307
BDI,14.329965327362652,0.01573378960297672,-6.224939278183023,-0.3709984026427126,-8.539456611538872,-1.8529431876927833,3.451537066693195,-2.0163747840555444,-3.2000094058972444,-3.4686083235491916,2.301893988658569
CUW,-5.271625713668544,2.8346314892536166,1.391996703855072,-1.6002603275345118,-0.6445443128120488,3.444155357306074,-0.4387819327046119,0.4458807199362027,1.7983016286425995,-0.42359203048412675,1.9496672138466515
CRI,16.978170224289045,3.6317591258241824,-2.638850041942982,-2.8577128318845952,3.7365045262562617,0.39639118173321014,3.1597999986106537,-1.357398626780122,-0.69547459695507,3.1840518905360327,-4.369769103002162
WSM,-2.9045052336522277,1.5181196415029323,1.7094100094260765,6.574369428992494,-4.463307468342138,-9.423386019243573,-1.4635876966302792,-1.4906859622277788,-2.305187851720025,-0.7685662556555467,-1.7265354302771114
NPL,18.095418503526762,3.79425332480259,-5.551618481650135,-2.96714926238093,6.138038976138046,-5.018576879847072,-6.215405789262422,-3.525351611071476,0.044706017577313094,2.5338764414015293,0.31777505299987635
EAP,-4.167715675350109,-6.744399146473245,6.684581605589288,6.8660153234772165,-3.561814911862337,-1.6359885275575383,2.7344914026566487,-0.3569420512179395,-5.629737371070085,0.44892080055208783,5.022759025648573
ERI,0.2241148462188194,-0.7428790071470286,2.1131264404929246,-4.1247710195061105,2.9805345219564225,1.5146511726923861,-3.2829636193087564,-2.8696868490989487,-5.953370186950697,2.7306829505452357,-0.7681589640319593
QAT,4.853867088241165,-0.03169222534254827,3.2647329971963988,-2.129522920139986,6.12945190297445,-4.071507341373171,2.1306754960215155,-3.0995507314313606,5.652816517641728,-2.157196335460797,-3.820306763278426
LDC,7.618296325829893,-11.300968391729578,-6.791279145974656,1.6046358799610672,8.486640233098578,3.545670917701968,-0.704206331615706,1.7151801325228815,-0.6071262619386222,-2.3791329025649914,1.1130096678895662
UZB,-1.9328419220159392,3.07622623042079,0.9136071972706143,-0.871642645328481,-4.961570278714915,-3.810743354032106,0.4320409673699921,4.395105591827458,-6.473806409669724,-4.404551805410688,-2.0285365668591657
CPV,8.63672740153681,-3.9316920565608844,2.3695289367267853,4.822294193201412,8.214603840521354,-5.027147339873034,2.36474272315361,-2.7456007145871975,-2.244817427519301,1.6330700797387083,-2.941657636989433
MEA,-1.7095584122234506,0.634720994383923,7.3367694224529725,1.6668052059075311,3.567616400433295,-2.646743465075804,0.38244599707842836,2.152463926690291,-1.4253005666602567,0.8297561269295418,0.8403279054930071
GRC,6.778663940654277,1.245014851702272,4.498650119833096,-4.022312424358235,-4.412292021371974,4.681815773294101,-1.4826815389323058,-2.1080153131026376,2.3041501391890367,0.8626243394309475,2.155484478125096
BEL,-0.18181588046329325,-1.7674347245457187,9.23589527032011,-6.161320799173247,-5.321197687688895,3.229587927679636,-3.910808736522166,-1.590542744357955,-0.1248592474119294,-2.0725333175709717,1.3330310955669433
WBG,1.9508647082933006,-1.833933600911659,8.88344729745858,-10.912434034684416,3.286769607127462,0.7492315426182948,-2.0020033741836163,1.823487159722967,2.6980860439695427,-1.628763003519063,1.8020445053470262
ECS,-23.275150553436763,-2.100143268052819,-17.509076916505375,7.680429654111105,-13.913493652370114,-7.473888213281636,-7.4689424303782035,5.3334059489389265,-6.119387466781162,-3.4293942831068303,1.5310752867884265
ARB,-2.7897353714914694,3.849097215671702,-5.034238574456232,2.564156742125682,4.268077776242837,-3.3964210382852125,0.9157225993671475,0.5864947136232795,-0.7353497554643263,-1.50481366506644,0.8653571328463848
AGO,-10.442925317676774,10.121004382004283,-7.841550398585858,4.592131463415604,3.2942500506032433,-1.5034732086211238,5.3575006617611995,8.713954574189628,5.7873247290375645,5.2554922013161764,0.442395142458108
OSS,-5.022317398191538,8.628926154155454,4.1831829540263445,4.946354689935352,2.095283971473199,3.408369020866999,3.8859449944632938,-1.8353563805569493,-0.9936729352287138,-1.53285276765074,1.3108063574796283
SLB,5.521460126849727,3.396720044025414,-1.3407179639780082,-1.0329553946588321,4.132457539016446,-4.963824558249333,-0.2715898467895981,0.9006551973296845,4.429153556369726,-1.5964720640325416,-3.6380980153410376
STP,-3.0443075921274407,2.2618930266888437,-9.405865757861791,3.5349301925978747,-1.0239232227904234,-1.424572583638785,-5.5863084068396365,-0.06932239692149665,0.7415015541807282,-0.3054011141213883,1.6310031774791052
BTN,5.486112458715307,0.5823092057582115,-5.065424135774649,5.7932795076891495,0.15174417716126587,-8.282054716442495,0.2031787661465204,-0.7320617039118313,7.525071686000353,2.0109921571243334,0.1301459080723464
COM,-15.786968681079381,7.572381138310176,1.7129030883914023,-0.8288021270885827,-1.0539860500734664,-5.201025986557059,-1.760132708326128,-2.3911198787413253,-2.55301571803923,-0.5585900206234266,3.9920758056168806
BEN,14.74519560101845,-2.131972117890587,-3.0291961237345997,4.920053129690139,0.8152301368062188,-6.198372763530828,2.6259961884060514,2.88527965150373,0.7395379109269022,1.935017391739374,-1.990099902718662
PNG,6.780882886537537,3.648569749993012,-9.194082002577678,4.953284210964778,9.768075105030903,4.546088155725826,-2.363687931302055,0.6317126377011998,2.5444690032366553,-0.650813528798677,-3.8936483445371612
UGA,5.2640596438322,7.453888766960396,1.1052875203162762,-3.3362858124547268,7.395143927992949,-4.28721528861721,-0.5350182107869985,1.3319760708949233,-3.971772019180978,-0.9743879262371894,1.9688149657107838
LSO,25.282068297088546,-4.540691445023665,-13.174694371882259,-1.920575519822864,6.68130954111314,-4.024511447160569,-3.4096534032552763,4.698066587993214,-5.387615464350954,0.11678838474423507,0.6361360460895739
MNG,2.3634127777497027,-0.6945216452113407,-1.1401550299159893,-0.23834741208525972,-0.48432283602724574,-1.1249045945629292,-0.25596772930278333,0.019282177420091924,-0.793181256260657,2.030174140285658,0.6566361586086994
KSV,9.75018809952455,-3.3857837907023796,-3.1990223179540456,8.08833409896218,-6.074547189394947,-3.47224708496764,-1.8514893277472257,3.614815311688228,-0.37908090259050436,6.131707579756148,-5.332646383267226
COG,12.798637874055967,-0.09458576818636989,1.958143265347261,1.2151296392211077,3.7070866236694147,-1.2408746405282722,2.3585448091936296,3.152334474080355,2.1473073801434506,-0.21326864548885396,-0.0642974970263448
