Country,x1,x2,x3
MDA,8.429624172606966,16.948139164692485,0.5334069006601616
GNQ,-16.055310541438615,1.6722230963308216,-3.6809737986777957
TMP,-2.4347851981129947,9.91548130975998,-11.786286490290145
TUN,38.09869152037783,19.700872635443517,-0.8705144179424562
YEM,41.76865476995102,5.927296441490157,0.06211708350720252
BDI,53.935141313541706,38.21669670532747,-31.900959968112737
CUW,-23.20628095276005,-6.169935280894507,2.520120631250453
CRI,45.824262914559526,1.5095006317795787,15.748938774774402
WSM,49.58986720167914,5.054364913882101,-4.534219244865655
NPL,56.268342231013705,29.313261083517396,-22.130326297965187
EAP,-103.23222369260432,-3.916193581451979,2.088228874750837
ERI,17.87340611012661,-6.100608913537926,6.454087794145219
QAT,22.628238522957552,-28.44467365081984,11.194397791848601
LDC,-41.000039992072736,23.79671000803118,-35.93239472822749
UZB,18.685577191416826,9.133407542646468,-1.1768383340978523
CPV,-27.866072761642467,4.114674854134916,1.3248267106027818
MEA,-25.55451446845705,-0.9442591027689331,-23.073944595965422
GRC,7.282268425189327,5.222710813829086,21.921717406313494
BEL,17.440899618975454,-18.277775740558315,49.82909582654947
WBG,-31.401482295941946,1.5658659965463382,5.730322404136215
ECS,-13.440112750210382,-59.54333206697532,7.0828049163685
ARB,-16.92656782614531,5.905501632313678,-19.510252677748497
AGO,21.75405491510355,-14.87447372071415,4.302250533207513
OSS,11.117551255347651,4.065728486450031,2.7200768733674523
SLB,4.747570939137987,4.520137010451308,0.9560584883992652
STP,70.65269338847344,-10.57271617970788,16.694133078039997
BTN,8.629018746920586,23.61485727507399,-37.822210872016484
COM,55.76191263077592,5.8968970838658255,-4.596479230424681
BEN,45.874574138474784,34.0363711079063,-22.046503912365345
PNG,39.7650418892367,12.946439795167219,-5.457255658922532
UGA,52.12155340519862,19.605708735200857,-15.47757582462529
LSO,48.961968078341364,-1.6214393083599175,3.7941427903413665
MNG,22.12050210097864,16.97420895132414,-2.3516712624208607
KSV,14.134453178686917,-3.484320823005781,-16.03070324085258
COG,44.779340954458306,4.213620371993361,31.174962587901334
TGO,46.588305192028834,1.8860106011366984,-14.139540701086144
CHE,7.987363865432741,0.5781007585624444,7.69781455167926
MNP,-1.9155779777142992,-7.960766165753282,-1.9510833074431142
LBR,53.02602190814803,-12.000911451826921,-17.156032153607548
PHL,25.255443145417267,13.7756702187083,10.345054923403486
MNE,83.9952486072728,-8.45626214527198,-5.867623198519694
KOR,11.54817438175538,-27.73763921763159,-8.62800132995985
PRI,-3.589964836574336,6.030461025158018,-3.0548903469470785
FRO,-0.7838392883413166,-2.1227341476147785,6.770714924149493
DZA,11.239909409231696,5.342808786589386,-7.976151994065577
SYR,46.747928498142045,7.374014149001832,4.380548151581488
CUB,12.673783839330898,-6.6720545882952145,21.896788683777743
MMR,35.02249186500575,5.601842337491243,-4.505457662283629
SVN,-11.610635077012368,1.9128218533309418,-1.0646998345444167
PRY,44.09685449774563,-1.1822787900726222,-5.447495930615728
SDN,38.64800926609924,40.052504669195315,0.866455792648976
FRA,15.513959488917124,-28.224133692817333,27.782773714345822
