Country,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53
EAP,2.9695112311320395,3.858275567683638,-2.0707538069862856,21.364190338123258,8.309100634203615,18.30690660423864,15.552988530113856,25.389029066278095,36.322825916227075,-1.4277183985669324,199.48343123256757,0.46247092155729713,6.284538877305524,-1.4737740484289195,-6.373321286791499,3.82279598666647,9.442088962883913,-0.7495167489025922,10.750442285597899,12.48661110250856,-3.3415617104068636,-4.859127186574272,0.41744345580929365,2.7374950858361835,2.206462896214539,6.5501252351508485,0.5067738623229916,-0.39097538737032683,-1.870442128997537,2.338379118240818,0.6172120385604436,-0.24054457455011358,4.31058578162802,2.943818658066304,4.745516881931961,4.275503791698398,-4.302315444877069,0.8121474733185381,1.6524784543633073,-1.1837773099430924,-1.767113331399575,3.094574587378948,-1.784816962205987,-0.29982407798732996,-1.0340511151379776,-0.29310791801181785,11.294933574560545,-0.49717259393263336,-0.5918755849767912,0.15864167532377044,-0.4585742398393725,-1.7224551161553814,-0.6305963411747919
ERI,0.5046499359499345,0.4636392868402709,17.852447451423387,-1.7270984765415955,-8.808247952804663,-6.21645244669535,5.630371636893371,9.424716842162624,-8.812123570246374,-2.6186215006875186,-74.8678669876292,-3.7760696973097105,6.086031057295945,-0.0928609839633201,-0.5257130027787486,7.037918026971289,-8.627691087514194,-5.231684618200237,-11.634549219444283,-5.5419334391675426,-56.814328999070504,-8.048572276575637,-0.46890538347586797,-1.1493225811236254,-3.4555099986358395,-7.583641947577771,-3.688154195156976,-0.06670496720056396,-8.046921424789943,-0.21494662070298398,-1.9489357081911132,3.1095049516216737,-1.2731489949953705,1.5036585497702553,1.3216530113064173,0.8403360780016231,-1.8910562783117006,1.822016591769872,6.070361709550303,0.2701715033015926,-4.254366896873519,-0.5503302099856855,1.2210801109855942,3.1648817478936486,-0.4263158746172423,-0.37735088302736397,-1.4965814365930616,-0.0301939326497891,-1.7600776258610051,-0.707310628707223,1.4045539679778023,-0.9375362707046122,0.9599050515507406
QAT,5.575691766789019,0.21376364899149275,3.029959283264355,22.241540031173535,-6.85174800994854,-0.6622214991796787,6.912188567888575,-13.36211810383265,30.32424809870612,-0.6666927527909173,-1.7648865316255447,-19.627721973307793,3.383334338380539,-2.369616888694474,1.5366278338545303,-6.364872806779546,-4.97165495296568,3.7904482437148768,2.8718122082942337,5.766575447065316,5.642501144268211,-1.8965666401711416,-0.8064791237600502,4.267654750809703,0.7439789679047073,0.2238179536992828,2.071895067710742,0.881371478388729,5.269906177552903,4.117230030173274,0.5399005373015247,1.8077688896663924,0.3371756251333138,1.2607811219120517,-0.0055457832273371754,0.016903295826067533,-3.2517142222854196,-0.9305746888298949,-1.4991738184258585,-3.2435402390480954,2.9375894169223953,-3.9895790204380392,-1.570284404765582,-4.3205030029949,-0.41996272464179657,-1.1294316390328243,-1.5325243056195244,0.36860719054326574,0.15387436745277386,2.2549469036126086,0.41948408465148757,-1.1880869084552628,-0.2699072896757512
LDC,3.135212747171793,-2.5898293386403397,-4.0618115915743065,-33.34817976090696,-4.066223277197333,5.517508789971126,-0.5865266276791733,-6.583253221756784,-12.726802751436997,-3.6043882100313547,26.78003022685419,9.335517030003873,-1.775642841555786,-3.39085581642314,-1.4445368928292863,8.213250997080296,-0.4019055310337367,-11.990177851697624,52.42439849341682,8.47404983738204,-10.81307890675887,10.12227576317098,1.5498006808048066,5.178293123910754,0.27335507724038566,-5.120021321235432,-2.8885684957274407,1.8790784046140194,-5.0648852809104,1.294302462581519,2.8502690730003524,0.7330917070884339,0.9325492870866141,-0.6430449976679034,2.0761442565806383,-2.9597282546049235,-2.681166705317332,-1.6543031206741274,0.3869037266438738,-0.13921238407732028,1.2510771672344632,1.2542001478215477,1.035753168076184,-0.13720633791837172,3.1734999014295067,-0.7887367455518706,1.0006012167954657,1.474062010707915,-0.6128400000861907,-0.08910062049926316,-0.4338076756680271,0.4095359090721503,-0.44000756746601233
UZB,-5.210035309477439,2.4358607902962195,7.184570547025781,-1.0128547460388033,18.420660211430004,-0.04131452967013238,-12.476228423292804,7.349302733330728,24.90757027831143,-0.5763409410643245,-63.22029638383522,-5.012007756686389,7.6819226265368465,3.10094715009351,1.0352174740923838,19.007667077611742,0.40341210026214924,1.0735620722821648,-8.156263232264912,-0.2713691030430742,-0.46663497518891095,-3.8626186681363937,0.5232088487877131,-1.3960452245658002,-0.5587164402735856,-3.83551801749265,-1.0863305912909142,-2.4394376005108063,-2.523659838605858,3.227614229336772,-1.4695141766544528,-0.17602072095786145,-1.0193517224374222,-3.4513784886036616,-0.24835592029629172,-2.7635724935181707,-5.595449017005432,0.9423666609200952,2.124820304962288,1.6708368955742767,0.3129059323100234,-0.2785288748919388,-0.0073754428544670625,-1.5632069389874643,-0.6176614074384223,2.492556057345428,-1.5554312881965233,-0.23966792252259925,-0.5231968434176835,1.1363497707261674,-0.6312480233036517,-0.9078673676200942,-0.9701940350836313
CPV,3.567747036736234,-2.8199409229565306,-5.2491575477398005,34.84617321078983,-1.1503512376936293,-6.601844308961091,-0.4883987246581435,-1.598177470702467,-12.930311851195574,5.103852712398355,-41.74849552011538,0.7254990205966902,-5.741331093357736,1.7894901354617625,-4.287851294985529,-5.901310267431923,-5.676595762747168,-2.8950385180693434,-5.269915615302037,-11.96918963332601,28.26670779455804,-7.814358193875201,-1.202803614778818,-0.7802872684318005,1.4082760368205798,-2.8886616812566546,3.046038833399476,-1.150354780126535,-3.670904733617565,-0.46241000909724805,-2.4234033736279113,1.477957456645449,-1.1758849193432235,-2.2315302563670354,-3.7318076795707777,1.6072982499770234,-5.0271910082155475,-0.4734107837047906,-3.804033752091285,-0.5145074827961567,1.3088364623476352,0.944861515250077,-2.477875412412046,2.5106425044421696,0.8915225380170748,0.6121454651957113,-0.18108762038749615,-0.3051677299923551,-0.3799825759952594,-0.3007709145894604,-0.598972507799425,-1.7397046161517205,1.0943758087845132
MEA,-0.8345833305184699,2.600483321895226,9.527798168985989,1.5641361282350632,4.672337026560445,2.8055615384170496,-24.640577346606616,1.025759511475954,25.749309797225095,-0.9759174780143354,17.535777619976614,2.447342715318194,2.0496015251507065,-0.8550591843468984,-3.6239392035738742,-3.016524528690929,-1.3656920779157637,-0.42741989181691437,4.169789086689033,-2.2421554687655063,-12.009771853727006,1.3394976682396678,1.1168016373253602,5.236679755934788,0.4890567058609121,-0.8913907955998083,2.552389837172182,-0.897226186032763,-1.183803353136982,-0.9437048367499363,0.8808679684068124,0.4216277803639183,3.953633713914857,-3.1025567315646287,1.4703679569437482,0.8724578416477848,-4.8242320383967785,-1.2386861184966966,8.02378082675681,1.6852913463205637,-0.042123803981181096,-0.30287626292607506,0.7922395938587231,-3.4816365326910015,4.222344345262074,1.0914925410966116,-0.2640977386507673,-0.3306717403568656,-0.4367948333282041,0.11882012670830554,0.032527189399274764,-2.2117954345951154,-0.34672254294693433
GRC,-0.720180343148136,-1.8465899957502998,-2.41597245102922,22.823012464803355,-13.535308522533606,-6.9788782112605015,7.034811039204993,-26.517792465924085,-25.37612406504699,3.7690147674988115,-10.2245508331366,1.719801774477319,-0.5518748891262495,-0.7359407758241214,2.1516414783567503,6.003486364787724,-8.290411955602806,4.656304487041247,1.7859794278177568,-3.109171129476247,7.390795267259531,8.164095426323728,-0.25710875136138345,2.89306683789263,1.7173285374633718,2.5485621159295517,-2.049216753368342,-0.9945282005504843,-1.389639391897496,-1.0756929149672656,-0.7720906312922591,0.9338479852029938,-0.6708444909427657,0.22189756680785466,-1.0694694438712484,-2.2860713148859024,2.6130461586683995,-0.6642123598594905,-1.5938402602861024,4.004458731896539,1.4580299805040697,-1.029176659566786,-0.6548422992765124,3.0209816514979897,-0.6025625994216903,0.9263538388026977,0.13600861633767636,-0.5533581460921108,0.2620082985433485,-0.6253481935902854,-0.7601211209110628,-1.45805580363729,-0.15760619596353106
BEL,2.359058598081151,-1.6722384000178845,-2.2078090768554532,20.09526458484212,-18.387211716044035,-4.680500428313537,-15.440576946039048,-7.982798621793527,-8.625648385130006,5.9613716295943275,10.069562999927701,-3.496958518551038,-4.350529962128762,-1.54629705892542,4.340449175294526,0.24082784647147126,-1.8834084682530141,6.444371147975499,-6.660606508040668,-3.9828530370349893,14.785982223100275,18.574844324701438,0.8102311083891174,1.073039699407728,1.2595100767441352,4.454156330323271,3.0744286430789582,2.322237625181212,14.040898254233149,-0.4745592852393064,0.9674138703230528,0.5285012771656766,-2.6357924785341007,4.4767188030628695,0.5307915990879369,-2.4291565617903754,1.9586708049556392,1.2350854487095244,-3.000044137487928,-2.4509697612125247,3.113938110814867,0.23363234700391905,-0.3609336018802775,2.8817192136323664,-0.44307319620705526,-2.9656850417378493,-1.4697569019759145,-0.36713766032548917,2.8859396248989113,-0.501639739858896,2.6470816063342375,-1.001738221539998,0.5627086312433238
WBG,-5.36864506945782,-3.1609702596309663,9.229114036778206,5.527691259714871,-10.369626677883556,2.307124229492656,-9.032804187835753,6.609701279456671,-12.242669960262905,-1.7626290610257889,18.347731626258057,0.6944856524301135,-3.1010732125696934,1.000400104936996,3.562765480730064,2.1009308211652926,-4.279056327465702,-4.74378869583375,-7.826955740350456,-10.262767687204224,-2.021349250189429,-9.321352648106249,-1.566478097119015,-0.8825075053798056,0.0760034109033006,-3.108818189653634,-2.9543504329189942,0.4586851954146559,2.102147128699636,0.17781951899457227,-1.3440916642809886,0.8494462936459573,-0.9483269953392599,0.21157347543121147,3.5304750210979914,2.171705926775255,1.6577889161566919,-0.3238536579363407,1.7492990778094955,-1.7158275050720608,-0.08377618850334578,0.6784880835478057,3.6028084731170193,1.823358087764266,0.48896236720693753,-0.715060103632555,-0.1367305273962311,-0.74197688521382,-0.47412848843562194,-0.9260640768049467,0.23105910054594403,-0.3329638830766119,-0.22774105036946288
ECS,-2.747103945907732,27.198359265716086,-0.85673219289612,22.815544479417518,3.5677383548237356,12.06956471719278,-2.885359649019991,43.60977480852805,29.523807221751174,-0.8023704538125873,13.672591018794225,5.286495418958626,10.141110458240718,2.8496504635479947,-3.3548078441028824,1.016116693490439,39.21651704269863,7.366866817243777,13.519835225469624,8.919490116282502,17.110390497015224,13.728961451278966,1.6271926666251346,2.2918029830950903,0.9606686637841515,11.927206354428428,0.6622248479743729,2.520689789649054,3.756640108742484,1.6289105297673028,0.6220753748951491,1.0477421755094127,-0.4875525492559036,4.535414943688348,10.94848420920111,27.103059344890884,2.4595128123748444,0.7739786719508085,5.7168934861883605,0.16019839794712876,1.695275913164055,2.999632785415119,-1.6873129953772261,1.8802350032595099,2.827466622426327,-0.2684648385581039,4.685424178230598,0.9552910322148197,-0.07677802857731003,-0.32269703917120296,-0.15747769704843112,1.4119053326469186,-0.2273310595586523
ARB,4.837741370392594,1.9766740613198435,1.8963253825360538,-16.100718821826206,6.05351244074391,-0.49332468370538624,-19.559542810421696,-10.734160790057915,19.440043681736814,-0.7619587845541267,-16.59484907730013,4.088249747092003,1.2715284653880599,-1.4959144394756454,0.16935317951185858,8.545637009618961,1.2844883404476797,-2.7783454338906437,6.053984989434532,-1.4461044855160816,-16.724656693881695,-6.2707827065848365,-1.973670873485556,-2.8936256160427845,-0.2279842539186027,-1.8794211742127744,-2.335891793890055,2.7243203190552294,-2.2271693203348675,0.10484006674742974,-1.318368978102559,0.8600388646877128,3.110719853415715,2.561988244424193,-1.9603026588710726,1.8446060431230253,-7.163923490214308,0.7954658199609524,2.642067724114842,1.2848347325058527,-2.4504254126139893,-1.2406018748396155,-0.3135635472323661,-3.378049012789086,4.590632736180984,-0.4237499765556954,-0.023804862803173232,-1.0147626153842528,-0.4618424473617984,-0.5487463594840518,0.2903386400097807,0.6224119651989365,-0.40555267176423576
AGO,-4.615384723366987,-3.359172841977848,0.32902992520584834,-1.9241809030402413,-0.44671129845704804,-5.7360119009762185,2.3966103348417773,-13.762991356618326,8.168361281058461,-1.3832925063508936,-50.229210958189796,7.026864330880836,-0.6829358927997204,-2.2672989861560433,2.0181922142217195,7.823775460577391,-6.3489737965931985,-9.939882528618725,-7.015458842824294,1.715276534797109,-33.6144490254914,-10.918807117848969,-1.323867907729623,2.3323636575016358,0.3173948643050941,-2.8223707545847736,-2.8839842659916584,-2.5142511989926533,-7.02842086587447,0.19645651474888318,3.4647448066564674,-6.061612060256591,0.09499835715423197,-5.239417512906682,-3.8176766885477496,-4.675402954946938,-1.6886441091685533,0.30045048909953703,-0.64733619510843,3.767010396140517,0.32761628519523756,2.2280158335157942,2.4212398292713484,-3.2747306559711453,-0.49158075270908963,-0.26270744133849555,1.421348102008461,0.06480727767292144,0.42249789397151266,3.090725231508562,0.11502810821787511,1.4149827855706407,-0.2531238027010148
OSS,3.382460386689222,-3.669993835849087,-1.5143756421661294,-15.711861698976964,0.2815541547706145,-3.4586429061083166,-2.813084423804383,-4.194690836009425,-9.53821940937877,-2.850609095280243,-19.31169975361828,-1.5505917755681782,-0.3486208244236305,-2.0907059800872716,-3.5122684686022256,2.779860254697669,-1.8177239150631612,-4.84962743796747,-3.7948046939809195,-1.4388138003107984,-4.832387108462929,4.5884319288660835,-0.563329455717511,2.166849855037127,-3.2767309573486165,-3.903793121584335,-3.2298832301169753,-2.959812693484067,-6.173343209482064,-1.5425536636576482,2.5796438023061534,0.7322259426712363,0.0926678198620079,3.8127663133001546,-1.9989641612577875,-2.6459395124070513,3.3522540555008336,-1.7510752118694408,1.1875836319353725,-0.9892510508975323,0.772840582505797,-1.35502181732422,0.06368228016872635,-0.16109996628965664,-0.525356634817026,-0.4941282494717353,1.6134454547193071,-0.9231369818931761,-0.5790367248201677,0.1372739672637979,0.4710441745202244,-0.464638413589267,-0.13728633940157
SLB,-4.340732203919098,-2.9418173123063704,1.9069120435493914,-12.739732109794572,2.264108829626613,15.912673751346883,7.803863722652443,-5.565030125335299,18.382538281663557,-2.315720809906142,-47.40539587625805,4.954180856834865,7.814829624523005,-0.5947417256583267,-4.706607661905806,-4.128481429741901,-4.625243220615713,-10.846192906242699,3.4903011896758183,-3.2339583875054543,-22.538405166948873,-2.447355401312413,0.023276906932347297,0.005481692064083855,1.599815214466242,-5.642421911905349,-6.021784219656572,-0.9568649135660661,-4.763450501098417,1.2733538593653448,1.905768731556865,2.0069493014971744,0.21664424400269183,-2.1632600265805717,-2.54970319394763,-1.7819333125785066,3.1112956315893916,0.8829456798683288,0.09355790207274078,-0.24114157160569238,-1.669986112945924,-1.7739156420643856,-4.4837349770623645,-0.9047270923469501,-0.21235857502855277,4.872513997791785,-1.15260828364444,1.7515011266414784,-0.2012644679508442,-0.6107325352588024,0.6254654682749166,-1.3932757718354765,0.21793426908796346
STP,0.3878485234611435,-2.6266341900050243,-1.2075813626916403,-9.500888813320081,10.056197366118502,-3.220479644136691,-0.9109299574751692,5.053943001007096,-11.679708426990546,0.7595080587079155,-12.705828738113343,0.9560874130472006,0.7003081972023977,2.584115308971886,-0.5841611646088525,3.48175942963379,-7.612234599527256,-7.424564654452738,-7.189147810581292,4.916737496786581,-9.19996088698462,3.4311565547337937,32.20421559018041,-2.150847512417485,2.030940379113055,-4.638258439009588,-3.508519461985078,1.0991527203175893,-5.740888777026704,0.6592972452713982,-0.325720393747698,-0.34442787863182533,-1.0824483979626491,-1.0781579446832374,1.4382701136671856,-0.6619245340364988,-5.125283563375054,0.0245232029639835,-4.534611714914877,6.041950324428566,-3.0825113764702596,-1.1876881152027599,-1.6898518977971155,0.8946966685024091,-0.009762553169896854,-0.5131280652251771,-1.9961908987220538,1.9472872953035827,-0.5882535577983631,-0.1521720935581489,-0.41792566628294264,3.220409244277847,-0.3331586545806452
BTN,-5.317848960401836,-4.181922066023122,-5.643827105266201,-10.957970302865819,-0.8498083913074926,-3.2746934067770677,2.045553261123679,-1.0463173789728537,9.383675708976948,-0.16994352197321527,-29.586885544123675,-5.015582289613408,-0.7960363836888676,-3.6988256318135617,1.3402590539529409,-1.6031198205679422,-4.337895944673398,1.1189904204150687,-0.6507023977680848,-3.455632823580942,21.90654040935207,-7.201210979427469,-2.151825663883117,-0.5826728241315517,-1.8567746433734793,-4.249309872115555,-1.8491301780476683,-2.1731374859835246,-5.024216864979946,-5.683675129459028,-0.41634950019681327,0.6105561365194321,-0.23340753452835172,-2.4048452494835035,-2.6082153937923866,-2.099662704047167,2.483294036384331,0.9325587460697309,0.11994596863698015,1.938878070765735,-2.327484152914102,-2.457671743508074,-2.1562903145865135,-1.2320498710021044,0.80495020630973,0.13297023006707662,-1.5980512388705237,0.9515475575745143,-0.5999051216486652,0.2116396254662665,0.3170647014816828,2.879459907921219,-0.31912670895035194
