Country,x1,x2,x3,x4,x5,x6
MDA,-45.24253223818982,-25.30908222907906,-23.767582382157606,-45.81179027572346,23.624262623207056,9.252333732098172
GNQ,5.031777072413499,6.34563340315283,61.16007749381292,27.4780672725895,-17.870352759126465,-15.013259027204867
TMP,-10.271036627236123,12.479758092064888,25.719666909310448,-39.778075538655024,20.655071983177,11.263402104174114
TUN,-31.34109594022664,-6.044229192842415,-20.46493213817764,-16.318157472412587,8.055532230573295,3.529928921113541
YEM,-54.729624573875476,-3.213896368080193,12.413038900728333,-26.564963604607673,8.193107028686974,-7.074956539518338
BDI,-30.250012998135894,-5.71711622020875,24.711461891521033,19.48923182565971,-3.5306919631863773,-9.44323193723241
CUW,4.470934091029373,9.28901227206245,11.45926146420266,-6.759525703059581,3.3024731199081594,3.2081540038719027
CRI,-47.28599796941967,-17.92669681299313,-2.372089978675014,-6.493483967805389,5.633104398548461,10.706073507103282
WSM,-65.0539342293096,-2.4364136434671355,-23.784882059854322,-12.050364324994428,0.2707455461931223,16.20152918593754
NPL,-37.4453748182419,-5.1450714463251215,8.303237526026306,33.99057256272784,-13.846367113961225,-21.243298625228284
EAP,200.00640126934013,19.42117384497507,0.5241630733799042,-0.9704949631126647,-8.225323318630986,-16.609006583869494
ERI,-54.66139449083776,-9.262462689064696,25.538603114014577,13.823074901704947,-6.056519441275876,-19.431239693870122
QAT,-9.99580199486811,12.406051908860396,-13.541817452326157,31.28867705745194,-16.870526319495543,-4.20097795216826
LDC,30.27657947583448,-7.102200826371581,45.15690714653605,3.3501342004097907,37.26494415049242,7.814628528716079
UZB,-42.19898175471263,30.62709506192494,9.130821450797042,0.6219278025956756,-4.896277284867718,-38.66323322985476
CPV,-29.317256737921046,-5.890880029620386,-26.239109757525622,16.1556350869578,-12.292589348821839,17.150947104570673
MEA,11.506339736039305,8.761970663373829,-7.798201670413803,-30.78491296957963,15.245479201643839,-13.29867755973625
GRC,-3.619148298565726,-24.26232791303799,-11.557341389573084,-3.8103284086329205,-1.4405423515928881,12.27930834077241
BEL,20.90528996797108,-4.5257282634621765,-48.66110765095799,-8.953269751907587,10.631870002497184,8.026950963628211
WBG,4.8375971944617175,-3.193154665175664,5.005663187378815,-30.1492685187813,2.679365682237073,8.845970689852534
ECS,30.50643297076894,80.67165608586106,-12.189919696488477,14.780040959183596,21.1417670480898,9.402994740656519
ARB,-13.115074861374355,5.203415420857952,17.489446057530692,-24.868824900138456,18.490344430244335,-14.53561616854268
AGO,-50.22174504082426,-0.7417202110051316,42.98094529858138,1.4943931827253125,1.801971294444991,-19.513057094036636
OSS,-9.90243149538519,-3.1256471640724692,28.30034735758484,-7.936286994872618,6.492313670509689,11.898373310361931
SLB,-44.08627900877211,4.067588344787589,-5.697801135487277,-15.94828267133511,7.709865785276079,-32.434798478254464
STP,-26.21499279331633,-6.470377170839311,21.19327863296774,-1.1498659845813524,4.13251367810376,2.3080021520574125
BTN,-31.9969759175978,-4.823274840912444,0.30002030869334606,6.963026645523624,-9.884287241875963,18.386669224097172
COM,-60.15927159621507,-9.62846959205706,14.803867328125433,-3.595946523699569,9.773252766741402,-13.756485777601078
BEN,-49.68598829704151,-19.77139248266526,37.76753568069318,-2.7401515645259025,8.581309410493915,4.9549897009981185
PNG,-51.95262401444718,6.842928628499373,7.558359805211223,-11.94786579888158,0.8558632995114122,-13.438427607161461
UGA,-40.13062837641327,-6.818606117687265,44.69588691172015,12.929102921091578,-8.722301581867065,12.32257034616795
LSO,-46.85728625434096,-0.6472937367107072,12.13633631769871,14.495429573242589,-5.76538174338311,7.55777868546319
MNG,-38.5542004734342,5.267445548385366,-32.812807256789576,-8.741527969168128,0.9453289670092543,-14.824994958420568
KSV,-55.419179212766736,6.587818947670614,-5.280872913882728,34.81581488536789,-17.396031494998894,0.16791346616988864
COG,-46.31091903701594,4.252860241876573,17.511465187449758,-13.349219049093177,3.0814044874111226,-36.67728446291202
TGO,-42.33966674135976,-9.355912780804013,9.866372198291732,2.2373626033616647,2.6501873627401036,-17.47157264902058
CHE,23.841405580629825,0.7691011707615498,-22.80607560127689,33.28331977445674,-13.140704724604834,1.9307843835109373
MNP,25.161902760904788,-14.160698086471532,-4.263814734210033,-8.752272587851966,-3.2102787611606973,8.638599843436026
LBR,-56.445253194462964,-2.0077748467754213,61.148813983003976,-24.458011853353614,21.381342654263214,-2.8358657238500724
PHL,-24.156569303320445,-4.175421257266986,-10.798056579991396,1.9488241031260358,-9.365116552330313,-9.20947221328862
MNE,-54.48726794689802,-28.599562629951993,-23.384946625551585,-17.43013117227792,17.900664337813616,2.792848520435909
KOR,5.832103023779628,77.31487320812222,-2.9394685268713348,-35.87201299300776,-19.417991259578855,-6.61329661509485
PRI,-21.632705775317085,-9.307417284694322,-23.988267848951967,-12.139179869877339,19.442747988347108,-3.5090703417154816
FRO,-16.27477362548993,-1.985854312384589,-5.932141471082953,-2.125594770344577,-9.893280183085098,5.890718027114315
DZA,-68.2186669198331,12.019412510518148,-13.625478871969522,-31.273980051313828,16.052890540900982,-33.47761519776164
SYR,-56.002545095342384,3.590612205431968,8.811788811483506,-38.32924367928948,17.417296070847097,-13.600167410702795
