Country,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26
WBG,0.46106733418496204,-2.679851472188673,-17.157868735662834,0.5541685742267756,11.338181548704814,-0.47561075911755724,3.014333048002843,-1.2838474947377674,9.065282967967716,0.2835593956069061,-1.674886196244024,-2.092306397540515,-8.875468427680577,3.7073067440569227,0.7789961393616456,-0.7002107597604914,-1.3001088661197577,4.982497388441667,0.3842072910901494,-0.48868075137834666,-0.1966253375551706,-1.4684452025544292,-0.3364073397528822,0.586848622423944,1.3043677783089125,-0.1777852637734648
ECS,6.5730040901903335,14.666496894896161,54.998206430588276,-0.37971254802824306,43.98049117779859,3.1892167106270213,3.223225587223817,0.13886057461893553,-11.68734299999396,4.365873452518828,3.5985762165447834,7.987338228901911,2.839529815116167,-3.942956640021249,6.567878868848914,0.22930468302288173,5.988957606997064,1.3780410093082236,-0.1755311676723964,2.1820340923778403,1.2403459723940988,-0.9784656594821411,0.7309019453217092,-0.6766776410800551,2.0009843389118567,2.0153464312397307
ARB,-1.2121035867882464,2.0012189067702306,-17.629824959288438,-0.05383007658287768,-21.795132424053804,-2.609767079019769,-1.3385136773589688,-4.21785648956183,24.926040419377088,3.841968026061818,0.9344879610966819,-1.486614377206129,1.7767992379125783,-1.0855363242219729,-1.3424673077119558,0.11191835784851834,-0.9875270426194129,-0.7916652982789191,3.1428390039641556,-2.96071316623021,-2.2338973977756,-1.0706960756532216,-0.9187932606456373,-0.26956363778053544,-0.7259045721340481,-0.3699324827364583
AGO,-2.535307885976023,7.11906843753617,-0.18360146486655662,0.5433252380800776,-16.06239555550719,-0.8336981359846518,-5.407507277330219,-4.843716922169103,-13.08412187498667,4.4824042279759535,-0.42022574273815483,-1.8685271850947056,-15.177142188423085,-3.2074613838911747,0.2510179798526923,-0.8573557111182506,-1.5615427194727989,-3.7823378762420763,-0.957302852305641,-5.31943831332665,-1.209852225093228,2.0235646728643655,0.09089253980843887,-0.652388699937701,-0.04657358562183984,-0.8475251049651963
OSS,-0.1149900712924724,13.927462215911746,7.277159718357735,1.3497558352318135,-5.087458773702914,-2.593097778214559,-1.4602438645629434,-1.883925764864812,-11.106411237986835,-0.8700106934667594,-0.3638577413973574,-2.7034579598069963,3.5517278550435294,-6.5883824217059095,-5.13033115032156,-1.173787716813218,0.43932890768451377,-1.684824103947361,4.410203129396903,-3.7293095525716877,-0.5998647969771898,-0.45007795497164205,-0.2894568445026804,0.45299627547975485,-0.07180792270235435,-0.3197551742250978
SLB,-0.8309010751058445,5.369043783887609,-3.615752856369799,0.7937098977807765,1.0489100942868816,-5.452357921972085,-3.5122429857214543,-2.6340649711304347,-5.021021534040943,0.6460930103907427,0.04451005233585592,-5.286761361640636,-5.358495926079582,-1.8352620244830218,5.001992306559882,-0.8400265198188984,-0.31041772384577615,-2.93925256223367,0.9678219449808304,0.009463227484174497,1.107447398279188,-1.4951442082913005,0.18386835904689286,-0.4158912286884176,0.02432134096646489,0.953176100228875
STP,-3.408182900054647,3.7357087689559156,-7.1444234034428975,-0.06944806678477866,7.253122037543359,2.118368056703757,4.082314653269777,3.3798160764574847,2.485878179672467,1.6222833666011776,-1.5473030431034058,-2.240525240981084,2.6118177452287643,1.9436523221005664,-2.4399029636064764,-0.2974442724174413,-1.3012613953400236,-2.3059568128517833,0.3372590209168368,1.0177962233288615,-2.01972572447944,3.565257375891215,-0.9868728598836356,-1.8339539465825991,0.020372635306092856,0.13231743583184108
BTN,-4.49746221544918,0.07872379515646233,12.067327927758798,-0.3230044928479842,-35.25387988342076,-2.610483636380705,-2.051225238292772,-5.120790783682779,25.287047330690992,2.2139480234570454,-0.7612324791942888,4.951730700907732,-4.820992214003485,2.8420393228055083,-1.6800212502490135,-0.7001762956138307,-0.9136894084336695,3.402968621949346,-1.9068973737233907,3.8414050562820456,0.35715481463842286,-1.6716314071646758,2.4813887048055507,0.5397799594498596,0.03958193197981538,-0.3026640201713525
COM,2.9209526430896546,2.916374809329116,15.155585705033904,0.8010918766611773,-21.685818317548737,2.6267536244031664,0.343710356996052,-8.125777461080581,-60.979189739439235,2.078938713638084,-1.494561844047472,-3.255180997935098,4.818335588274574,-1.5450296517251578,3.526980190067016,4.358693616956176,-1.0024002764874629,1.1660796654570424,-2.1582980460590684,4.209576610186845,-0.7042809655570477,-0.7429910817713236,-0.055241940331603706,-0.7406761204113539,0.017820100482195567,-1.6973149805715015
BEN,-0.4196964580759227,-17.003488878820033,-7.733453358619371,-0.42635446927818677,-39.33326176605222,-4.0343317193997414,-6.7669266142141185,-5.495372468643737,-44.97886216061293,2.3619148429378005,0.11703834306098776,-2.1942767254019118,-5.186582508485196,-5.841143665953441,3.1351307310855536,4.358737817829456,-0.5807289206573257,2.7741390517050175,1.57818088540074,-6.773840583350509,0.13126243559364537,-0.9416284396860906,1.253506075699242,-0.704027387946883,0.00131097772449144,1.3074714719268412
PNG,7.470255390023925,-1.3598279063309557,-5.990061957836144,0.6874503092227352,-4.14918005272418,1.2466483461859965,-4.0816751230698305,-2.5842361371892406,-25.553357536500847,0.06900001113136517,0.20880859976282534,-8.4689333228349,-9.57047329067246,3.1107841481101066,-1.9722028406299186,-0.8400737932400413,0.8878228537769364,1.819897085917726,-1.0424238520665932,3.4107558161304796,-0.29502317146739787,1.7004114529540928,-0.8819481741794217,0.5501905087322297,0.01623959413185863,1.0523622729368223
UGA,-1.8299750990257106,2.8199936472965903,-8.761444817267785,-0.4724321514767247,-11.621321730990067,-4.5691724935818305,-1.8812238925369458,-0.353719833808745,-50.25287573307761,2.9137259911905455,-1.2493211116129512,2.8886758065511513,-5.650617252648779,-5.795548904005596,2.7067104134592825,-0.8558773596980045,-0.48681888183500377,2.0430191864651364,4.414060161034531,-1.0364133095752863,1.5627947491729983,-1.1752576434721709,0.14826302484662124,-0.6955201482113804,-0.18275571351331754,-0.27723525394909526
LSO,2.2308768128276433,-14.038871711519864,0.019104858487169973,1.1667299441736452,-14.77037507381481,0.21718871322588051,-3.0886570812212586,-2.7105817486304704,-70.90052311607114,3.1548623817446186,-0.46347624875289845,0.6825441962351129,-12.373088306177374,-7.657695282538275,1.2848439677225731,-0.8414462073155783,-2.592664335447957,0.6708428457806188,-3.156515704227993,2.1475780834662266,0.8361898542154014,1.64748694612546,0.22321254724223583,-0.2650813094032618,0.001991141634436655,0.16401130773279954
MNG,1.2312251632557847,-8.004725874000515,16.988293921582674,0.010837787299817339,0.2807271451145561,-10.110831321662491,-0.182037198660313,-3.796634010546017,8.435583432218174,2.7490777855658544,-2.0449131868226873,0.5763038749223739,-5.096995549449043,-6.683884020428892,-2.6891807375936274,-0.35526690593766747,4.425286590227369,-1.913791008306558,4.7068318269261376,-0.5412143278175682,-0.6895090190355472,0.5347204978075273,-2.190093439260863,2.624172624272786,0.02251382884442729,0.3796037520514108
KSV,-3.062589483345481,5.152039953414626,-14.236958014629776,0.10402371023508626,0.16163158838716507,1.8755061052903166,-4.168862675121921,-1.3852612737119048,-21.41460101964522,-8.282002159062193,4.32656585830337,-1.2553959208309304,-8.29448169056186,3.325569979631016,-9.601412713103468,-0.6545798689497687,2.5502289486451692,-2.3624737985125934,-0.28264889242385294,-2.200170261751111,0.9217733089738662,0.1747061604831992,-0.5314059196941904,0.2971584056281217,1.1200717787440497,0.032436772027734435
COG,0.5921546863140064,-4.345773646774759,-10.706875550551752,-0.13528647200813898,0.08373979993708558,-3.7925834716279727,-5.390288637029063,-2.3412110908089128,-44.65670405900711,0.9449836418437325,-0.9802000389848038,-6.126278060973239,-1.5889343193801932,-0.971244483976013,1.2035058273000154,4.358737817829456,-2.9652335868914514,1.147727489584816,0.9014659289707327,-0.2857477916309502,2.0407210987476936,-1.2748626446597717,-1.340720721026865,-0.7012970649471781,0.028440727658190806,0.6922711928510539
TGO,2.5875836060880086,-15.482146416249485,-7.766861047836634,-0.12470488524577947,-32.968129451938935,-2.5600789723520494,-1.0813565232245705,-3.7478018591445195,-60.188378117741266,1.0684932816791328,-0.8394600539444947,-3.3520783324689223,-5.745564098913964,-9.205319021592718,-3.720058421997995,4.358737817829456,-0.760366844968742,-1.1077039037085241,-1.110387161564707,-2.405477351058963,0.25209985568495874,-0.8315352154665576,0.416186912230304,-0.703821022004321,-0.020155575588886157,-1.7034148845631307
CHE,3.1573405924183855,-9.069910330687128,-9.414125870799372,-1.012177478003667,-5.344356627078372,8.05307529766224,6.458312664572662,-2.346496109042303,20.926707340882583,-3.3939128444739843,-0.8794856976091805,-3.438817143195582,-1.2635645502791895,-2.3446419750079865,-4.433870305742159,-0.7783099341014369,-1.0959550414724515,-2.3667041525711383,2.589658757792505,-0.5681185163734024,-1.2701810828171443,4.707889717006261,5.91930460614275,-0.451337202793102,0.04400683771766474,0.4066143007800913
MNP,-2.786061345989414,-2.500999555238161,-4.851215499672892,-0.4430692551607753,-13.041954473084484,1.385623267403405,8.03813272258298,-6.996727722209962,10.154141952357323,-5.99001970604838,1.1360749193769863,0.16470681889293592,10.068734951272829,0.14620499205214538,1.0160476165350854,0.5054655151794981,1.4319509921735525,-4.053787920425589,-1.9160517655524645,-2.0921992763096817,-3.025234592346021,-0.12378757881979717,0.42552562851502135,-0.18918056302784153,-0.8490255764719173,0.8216976573513729
LBR,1.3562704267581194,20.67258718584002,7.623430386646711,2.3787426305584316,-17.01473104394659,4.771300810047669,-3.1996461639001343,-0.45426028980242916,-48.09052982623803,0.38514840896789726,-0.5401257292287477,-2.451075279670621,-3.5003809748874533,-5.178896250802481,-3.8722162403432,-0.8366591968475259,1.6432325970622106,0.9193947975791588,-1.0254365035295674,4.060495273921673,-1.9219536868731844,0.8786606897131612,0.21204561425678112,-0.21512631632249024,0.03189787194826366,0.5718961272232242
PHL,-1.5001166919454687,-8.935319984513322,-17.20289789912142,-0.41996550985930803,-6.073988515384782,-1.8300258883099527,-2.815829886035754,-2.0222253835675517,-28.155117516334,-0.056069808316713154,-1.8076952327360656,-2.0923042458778593,-2.9564878541503727,-6.3343211483704716,-4.572644964998563,-0.7192097495130285,-1.587207086722537,0.1333765412593218,1.897795086715593,-0.8523561741171753,-1.1551981358217152,-0.8259176527938497,0.47097960315846593,-0.5921616606379196,-0.18036959269499028,0.266238640621601
MNE,-0.957389519088141,1.7961226338722132,-2.77484432158307,-0.5749658895621207,19.843322997382295,1.4332029543921774,3.6101039693107144,-6.915905481353231,-76.98556272122441,-4.063261814010552,-0.2653670213344561,4.994830437045977,0.9981966160618047,-4.250007390900305,-3.3207646544704454,-0.45866362968615604,2.015538852541961,-0.9524934475609506,2.255163873346498,-3.0081443328589073,-0.2216780780225613,1.3006330283634326,-0.24232409334519978,-1.253085987099357,0.020806165125731715,0.10876662669270433
KOR,1.3104398623764313,-0.3051771277541802,6.0806940641622855,-0.2500158439291563,11.639595516985787,-2.300620451925703,-2.6306365953655937,3.5712728144415364,-14.979965489090125,-5.854800100447097,-0.7980907412865074,1.8296677375018064,12.501348399841563,-3.52165907541062,-4.245393827198754,7.274133125740061,-1.328531532199081,-2.3345058294636365,6.759655936070633,0.4511567928050323,-0.7867460970305948,-0.7507348839811512,0.2473247323052732,-0.604587462045446,-0.3612872189043202,0.10276401831414374
PRI,-3.513528381870938,-6.771480420786632,9.663026153838883,-0.41142438510767904,17.922779760706245,0.22324524550863098,6.883919255192001,3.6265020038903897,-11.329063288346038,0.23626354148367273,0.8143424873942289,0.34786728738714645,-2.8126099760389485,4.170442160962281,-3.67228787236022,-0.12913195064049982,3.0896248540483593,-0.9447481295170161,-3.761815815787401,0.38852423314870443,-0.37603106924376156,-0.8239216812919407,2.803277936567413,-0.6399398852211642,-0.012502238142978139,1.2523706248683748
FRO,0.44107254007038904,-3.73238476792585,-2.6882832364247946,-1.1084342392948614,-4.147504988782437,5.939924879245316,-0.17906497364110086,-0.6314575709957391,-21.453276902814974,-10.127141205594045,1.3605472603494937,-0.7640120160955567,5.630009036673882,-1.6705350282210787,1.6338914521643797,0.15473296906923983,-4.644768087119079,0.27294979278099407,1.9007635698565761,-1.4024417512225824,0.7472748117160855,-1.0352547219012094,2.011362376278141,0.7837244795911004,0.9272719568031329,-0.9769719377995555
DZA,0.7644181006519153,22.723341150466048,7.494799478538171,-0.08573794009571986,-27.981337968320133,-1.6233001498477888,-7.370836969169422,-3.576718231898289,-41.571940109016985,1.9726768004336313,1.3649119288643137,-5.660026706610202,-3.5576358778235027,-2.687014032364438,-3.4239295610825056,-0.7645843727198671,-1.5670078299231487,1.4381385727008298,1.0507472655928836,-2.328500936387892,-0.9946531071433048,-0.7825796953711911,-0.9244077722455842,-0.6743987031762047,-0.18897874391648004,0.6807078825327846
SYR,-1.4813291826852135,-7.8033301605578815,2.385416772815018,-0.5669895079076358,-9.647706310997101,-1.331969891919093,-1.3196840720705771,-0.6194405902030102,-38.64444932786989,4.511138539484322,1.7577710108136715,7.220203317001279,5.320549372521265,0.36118666467385563,3.2057353102896844,-0.7881571826322926,-1.6619491449932255,-0.8232405266240232,0.3643848597742947,0.17337606108029147,1.5592578751904744,-1.0093439415601524,-2.032296487869589,-0.6992498096674047,-0.04703954483743593,-0.06554730464184443
CUB,1.8784091515262873,-3.3863052406164345,-7.849507174591829,-0.5964059757331738,13.071746626987363,4.309329879636503,1.3506665834162668,-1.5845615517547789,7.130948035304798,-0.6490984595880304,-0.10693157668070435,1.8072520775745946,-7.786833588796912,4.239801251642218,-1.7427505992734897,-0.4734003644460918,-1.693291137569774,-0.05473522212978055,-1.562379357564522,4.714951748898093,0.9991288524169136,0.03589861652129267,-0.21753607265203173,-0.668108407069121,-0.13963315094175954,-0.21305203698695252
MMR,-0.470576759602345,-5.589746124988151,-11.92032056558435,0.03548148848646304,-7.501074061711394,-1.4447071122827004,-4.079404143355089,-3.185589702467108,-52.69686422736257,-0.47889933654195754,-1.2329966810859594,0.2386405913149069,3.7903127354236834,0.502378714246235,7.497635858992138,-0.939276797862848,1.8674942878918317,1.2729565382471333,1.3539538953950423,-1.287807987083244,-0.391316586580045,-0.7108340639920312,-1.1348156163879535,-0.6813055066014497,0.02251382884442729,-0.2017228148388982
SVN,-1.096750112840672,9.679487133788273,0.6097635728550757,-2.583271270863079,13.649774876996291,6.701979347195381,-6.002925662114555,0.17733589423041626,6.258102605852825,-0.04235775247955642,0.004274612163901653,3.9210588137166758,2.3596375821298237,-7.913211689487262,-2.9464263165876114,1.0695503837608182,0.6229348675030325,-3.3030381002526923,-0.18487440562178137,0.43678658887420396,0.18707297212750362,-0.09037531850700997,1.0266304157374024,0.5994420333363019,0.03782562416718395,-0.9272469778883833
PRY,0.4106308876095409,-15.258271169048015,-0.700904520416207,-0.6691887308240504,-0.6047501929996635,1.3950071278482092,-6.443767018325336,-2.6928290657790184,-51.38969332306822,0.5811343616812998,-0.26331274547107086,-0.9022913703068987,-4.2717937122406004,-4.96918129179207,-2.7833315743718305,1.7504051569804298,-0.05323597643127176,-0.030863038637596873,-0.948936508892407,-2.486328929612996,0.29545716439984226,-1.1972151305462648,-1.3942598047661479,-0.7045840786253534,-0.02769199652831677,-1.113528873426177
SDN,-1.4984514922287975,-13.313877174825741,-20.742526322378403,-0.5585202349360188,-0.5281980344360369,0.20118930255146328,-4.3065461879848055,-4.039055809178404,-40.8318256113719,4.532550677000824,0.6487150632833216,2.683864179049087,-14.202556760104786,-5.644059895097387,8.9306221446217,-0.857348505151706,-0.14427440825271498,-0.552593406451136,-0.606636790134661,-0.865613819466656,0.14638330046689263,-1.2495969403930545,-0.4099304638732848,-0.6984179698951931,0.03958193197981538,-0.8665552513593572
FRA,-5.975126800056664,4.055009547071813,3.398450171911794,-0.5958062301562393,48.683637178865894,5.941685242409662,6.873596959021498,3.365274527378571,4.077129435664176,-1.6822435892638352,-0.2591660447395917,4.5658429330912975,12.633567152940097,5.741112163316933,-0.2772741911260116,-0.8053966137517048,0.212584553910005,-1.0761000442107227,-5.582123261446883,-4.174326614061507,0.5143907207847748,5.740317739619407,2.1457024816864614,0.047172285831697885,0.709659446377173,0.42180467197843297
BFA,-0.396249683791035,-16.09889044972407,-13.138118467154994,-0.957596292198726,-77.55276813708133,-0.639697838615942,-7.236223723844247,-3.419482537869958,-62.37529195563308,-0.2693658259988946,1.0167748820750968,2.821139825204347,-4.564366595761219,-1.9677042637927689,8.575408522679458,4.358737817829456,0.3363115242403949,3.166408823697106,-0.5650911447588207,0.8076017235330128,-0.8943615952998247,0.13303115946124744,-0.9311760879504904,-0.703844557822723,-0.12278949336260181,-0.2477924507336983
CMR,-0.3675341416533973,-19.377615891953056,-15.888952464634924,-0.24496497528824895,-27.049505504951078,-4.940936748055245,-3.995561705297634,-6.595137361244017,-45.248555900390954,3.567437465715245,-1.442951746384586,-5.975049358216779,-5.763019635134455,-5.321424803506451,-3.3645506138068293,4.504135392163612,-1.563230884694632,-0.9015166489377096,-0.5677883248612534,-2.9087584216159104,-0.51618528948752,-1.1732144814897745,0.21459403804460192,-0.7028864447483502,0.02038031595250378,-0.48839766188999184
GUM,-1.221634448653639,3.970587644465242,3.984450910213986,1.0938114557992755,-13.780474764227574,-2.5279679184598183,0.2657730748606589,6.78219360128171,-8.185127660308092,-9.401682845097927,-0.3084612346484774,1.3142979283963983,-3.0419637038151968,4.130761368203995,3.953080027021132,-0.30300139478291266,-4.015240888639865,-1.7610463419291291,-1.463852604334738,1.4912033167551375,-1.0265917357000736,-0.17190839575201045,-2.358941203884183,1.401376171197549,0.02069522245535169,-0.17934181039612965
TJK,-1.2646941405498344,-3.8819978273500713,-10.375468269294519,1.2392100522673706,6.298526908182383,0.7970044313465974,0.3269766012655494,0.6386334677646446,4.1389858418363685,3.429835839370352,0.07157384377259246,-1.3859025020149625,-3.8948400963226817,-4.719087032923764,3.0720942906613065,-0.42714506582841255,0.026243041405437345,2.0273539491446657,2.0228717343716753,0.2712813838557808,-0.1365776690977274,-0.6711632204820193,-0.24585238929964287,0.5446932934876682,0.04722332175352863,-1.2580917122453914
