Country,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33
MDA,-3.233067893760457,-0.5125277569040727,14.231648171939549,3.7356068976988177,-36.05019978609995,17.909894419176517,2.950660502104996,5.619758548783477,-3.6085470183377684,1.9757279817059086,-1.886045380760058,-0.2506149563860436,3.1541815224140746,-1.9864745288310113,1.0016085576037093,-0.2644610431733452,-0.9486815977634988,1.8948002546835605,1.1715608516573865,1.2329139554755257,-2.8459478475026243,-5.089991077387788,2.0695212922733868,2.37170607297172,-1.4375780194046657,-1.8036636734734497,-3.348380269613563,2.1264242764747685,-0.4720550054592112,-0.27204071948316044,-1.654683153902875,-1.2227828835545687,1.2960934305012022
GNQ,-2.8715764617904265,1.173346341924694,-10.015879333345564,2.2969134137915046,0.17321757684641148,0.6348383759497669,-5.439504333237959,-40.44268047746062,2.540638970754274,-0.27122454586209466,-4.974497834447646,-7.284681272794998,-4.391340972341576,-4.3861983556392214,2.1101170626906707,1.024260580722308,-1.5311891674874611,-4.732125349639621,1.4616137642845963,-1.8550053115178349,1.163640011419061,-3.0663165028575587,0.5408804629689976,-0.97423085171017,1.1203061644810535,-1.4500719821906722,2.3879693970894738,-1.337106356548838,-2.037306337557711,-0.886225558977424,-1.8653260519648687,-0.7131581460802723,1.1548019827027134
TMP,-7.579985309892129,0.9171927270776391,-8.718002996645072,5.013834236569353,-9.680931302313308,-8.473184748448206,-4.238624449851187,-4.084852903182846,-0.5707705231262953,2.1416050972841703,0.15875677335697758,6.035390218309667,-0.3530081420296568,-4.795825281237107,-0.9826156027059758,0.5206410778592567,2.8639112429424607,-11.679500453920154,-0.7391526366510934,-2.439100758611613,-1.1894480426147125,3.933818489375501,1.529627207341243,-4.015053239294882,-0.8486083189495323,0.41566152881032187,-1.3810543685087282,-0.5788963080497364,-1.1551724571638549,-0.7164100107859506,-0.6690744940960324,0.43479830809522646,0.19709119154562016
TUN,-1.0931288999902478,0.3713157549308282,10.634428249962971,-1.8611776421353496,-38.43986251900977,-0.611975719864988,-10.031995244592341,-11.718626167472225,-1.6955747974451187,-1.3247673677307903,3.4549196294951576,-5.001198581376256,-1.8979625323442537,-2.368854159948033,4.957591945634681,-0.6051075553502079,-1.321816940761897,-0.6960250490332378,-0.8101075784820027,0.18940732711243347,-2.3495758620997123,-1.5224395807965918,1.0508518432402445,-2.6913834945843407,-2.847992545167662,-1.3738394674028918,-1.229006075981831,-1.0698673832364762,-0.8323489633052191,0.1808912253242235,0.11145759638769273,-0.7087383392085468,-0.22479925953389923
YEM,1.9194609030262721,-0.1744591570890736,6.777065622463228,-3.789319827739507,-36.84224381250394,7.151622978755477,-0.6366188831848085,12.363705967764906,11.005357501747472,-7.708964867157344,-6.0341489320792565,-2.5940610003891087,-4.939692445163559,-6.303736912798861,-10.468154798073643,0.6451838321703722,-1.5014030908064533,-2.609669082627287,0.058052974442604544,1.216605825809774,2.4684304972829647,-0.9402623405014762,-2.483585857655065,1.4776095840258296,0.8474394676156729,-0.3831678883935539,-2.6030612247650007,-1.515976452605011,0.11029996849315997,0.05996572052240207,-0.6795674895248547,-0.7353893779465028,0.586368000553697
BDI,0.23738318625927282,-0.8922262310493244,-54.3516589513887,-1.6303279786775162,-36.55486964814896,15.827767892072849,-3.9418865459277765,-7.34855742566462,2.700280268146717,1.877602360726617,4.616012278492257,-7.535956947403104,-7.679318936203924,2.8836603181037765,7.854571247378635,0.202855490012414,-1.5443418485499207,-0.6263939063628965,-0.981680636181338,-1.0414272344918605,-2.389266414578481,0.23656193221047206,1.467324925039158,-1.1111286322217757,-0.19273469098182672,0.24515749848398738,0.46174736709882047,-0.4120502791410335,-0.5083550309185942,0.7462594129446566,1.8070214544372525,0.02604798790317681,-0.5799864558143801
CUW,-0.7474335398829369,-0.05527478868719118,-19.090402221509645,-4.190846810764729,12.157180236965015,11.78912740094741,7.625375251313367,8.898409474432881,-5.688169971470073,2.1717498147039276,-2.623614140711725,-0.9111790335532979,2.721979891007619,-6.107455117201681,3.4755285589570377,0.3999120559974927,3.296485550062375,2.0004812021082663,1.1440109812215056,1.4614835407424884,-1.7350056153710922,1.403385745837395,-1.1721175136630795,1.4371080846884876,1.5824351914001178,0.3657032800148037,-2.7497009396076617,-1.1938434045318906,0.053567758464386425,-0.3641765276464761,1.0988779247538523,-1.5270860248584186,0.7414181074414671
CRI,-1.191438625059586,-0.3238287258948515,-0.8600766851464745,-4.48926719919172,-45.368909396209794,-11.615002503911365,-6.849498862326425,-18.29511241781569,1.5566296745263941,-0.9503069089279421,-13.412798668690671,-4.797167242807295,-3.155366726767882,-4.635387338219108,-1.9777308218805232,-0.19348948089641615,-0.9974246432200482,-3.3228870176793226,-0.8267455285218438,-2.820728006130039,-2.3383996202928996,-0.541348469822711,0.3225659768856157,-0.3688735229692519,-1.7166214274257856,-1.9108328824057055,0.2275847874377525,0.3909156665673933,-0.47951454917565917,-0.7847210364006677,-0.8102052181418669,-1.1647439944126958,-0.1118437844790207
WSM,-0.4936495363314152,0.3532422219447866,-9.143826279928492,-1.6108328619021237,-46.09482069469662,-0.292773705116381,7.74354402145187,3.3677699442068016,-4.780842651687545,0.20648284997951083,-6.6821697265625515,0.19628349474193318,2.3840077409238205,-1.2088173329392444,4.880714064649753,-0.5983451807080244,-1.4028347984499558,-5.191681345818096,0.042783327033781404,-0.5648464977721572,-0.36498010712659124,2.863092518145074,-0.9606751581410425,3.6699792408455254,-0.616088693118299,2.170988609608873,0.6665890936206417,-0.9928482154770393,0.11240074716681958,-0.942375411390575,0.8009342846027677,-1.1899534536287426,-0.24877308405046883
NPL,6.571495014598435,-0.966583652034185,-31.513860005807235,-6.222619553174626,-28.289600791734756,0.09077838052013398,-13.875873445943736,-13.917235812318012,1.4022864994254014,-0.6466841342469434,7.2251303060727325,-7.764926533191044,-4.663699498027823,-5.193381661136494,-0.5405704118011369,-0.47566815006654806,-1.5366277035854092,-2.8597997751874584,-0.8297726089686144,-1.879895252420326,-2.485563652594162,2.128479763183397,-0.7281102715603727,-0.29814866076696467,-1.8154714557116833,-1.7687125249676172,1.6691581333161907,1.4919989519351098,-0.9093806453141858,-0.8939767688275991,1.6789098659822481,-1.9860765249014167,-0.5743225687092148
EAP,1.0916833840794065,-0.3574893577565845,10.87066749403912,5.406373168795132,245.44717151480563,2.3255862217638024,-1.1934870326794775,6.833055659937355,3.7367651532163264,-3.45100947891969,2.8654523460462267,15.540749455978029,10.235556606592365,5.538542727222175,7.745187105011516,-1.083925766725233,-1.2245000360402232,-1.3552625912240628,-0.30854635401415803,0.22673468450197357,-0.006190162003989731,-0.2948141210332704,-0.552146747921606,-6.959863567824506,2.7293529417705678,-0.031216585144236614,-1.6392031331062187,0.2318857284368176,-1.3631672294520645,-0.5455901110194754,0.2852145309580161,0.3195532435435996,-0.5570457510095644
ERI,8.511731855417588,-0.2541141846111421,-10.39286208990829,-5.011031022619748,-15.689930089830057,-1.4827680109537638,5.18594221984256,6.5558356606910735,1.315277862094785,1.1990133142503452,6.1279803622016065,5.051413390850992,0.6761554303028595,-1.392200172072882,12.973630882717565,-0.20803457219961807,-0.22428862925051207,0.9692483379875564,-1.0054243807445502,1.2962658534932674,4.2128269773824565,2.8790703303953618,2.632750158330305,0.20444782765556374,3.6052620333204124,3.518620648968501,1.8520443520582301,-0.9402057019051133,0.9267336194858531,0.6662010803922389,0.005556280793529344,1.3048436941474708,-0.5285924877801805
QAT,-1.183283446681202,0.09874343126688563,7.142233182104162,4.044464736582457,26.668760448990895,5.386735717150847,0.791361226166568,8.657947572232114,-9.658016011707842,-2.4681622217568018,7.75047934697283,-3.317425498239689,2.7660820390148864,-7.49176339093905,-6.265200361272903,-0.591323609667719,-0.39702117041109186,4.693219273926014,-0.22838608572611113,-0.5878950727579981,-3.2461689789773134,2.249747724143665,0.5073804648433893,-2.064936821998107,1.8125140543879648,-5.125833883111724,0.5731745216146741,-1.431279436182482,0.5148766948494355,0.7580834787292059,-0.5630056841546781,1.6920808612354092,-0.3429441760206057
LDC,-2.819126097290042,-0.7746539284081745,-48.93372616904065,-3.504760868317032,29.01635159669655,-5.5754653299462005,-0.8600747707499923,-8.98001556554067,5.623887109657502,-1.1165989306148514,5.320000023430417,41.498288407816545,-4.535395490934825,1.4457413425435859,-3.9737849859027006,1.6216035360378853,-1.5171176505811306,-3.318700191332733,-0.662481580765113,-0.15616708458385425,0.5273220447159366,2.4897983249418454,-1.7270283787642975,1.439332405873718,2.080602190308822,0.9914139275686693,-1.8749622625427307,-0.3670561088050528,-0.15627583996658745,1.700928833462843,-0.6092587702393857,0.2700666406233427,-0.5647955541422875
UZB,0.46898611911119575,-0.3088415176904019,-7.495116061819669,-6.088637340932869,-5.1623158803659175,-2.326559145003931,5.403002107485909,-14.772113085090401,1.5751880353102758,2.509965765434636,5.267790828502193,1.6355378403864425,-8.059691486245036,-1.73084655812107,-3.6590500445554284,-2.446338773361458,-1.1215201630583647,3.6918664579865768,-2.5119507002749026,-0.3918699674867965,4.044405425999874,-2.3622060039544217,-0.8070138985269046,1.0212681662000676,0.49819826076746576,1.214660895433838,3.2380844871166956,1.275329203879541,-0.5350311577743011,-0.8367764868099444,0.04605579295638145,-0.1956715171052323,1.0415877999879006
