Country,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28
MDA,0.9127643337483673,-1.9672488737561604,15.832913472055033,-0.32232557312143895,-12.242508574094469,2.5127049951633738,1.7217988424569308,2.117525547223401,-20.387827045269205,1.9153073138253949,-4.479673089947,0.49066273681602224,1.6544777087665214,-0.045156388964382566,-3.481843013045822,2.2658425727749085,-0.4883305375572917,-0.8268305812157615,-0.5771093953539802,-1.1577350785701008,1.0580867851188356,-1.3867148109399015,-0.7427732906783848,0.20697812592263976,-0.5567468381244974,0.7827613208246839,0.6163450778466151,-0.4796171902018143
GNQ,0.353907532735786,-16.39471750164205,-4.048808791005076,-0.2178306689686729,-12.572569454608692,2.9197509374882014,-1.611016291397278,-5.605393303017317,-5.326014138326581,-1.982264804981559,-8.98914231547614,1.31660390276113,8.400988192963109,5.143454279716972,-7.523180645749759,-2.7495788134669703,1.6862550704551165,0.6691709579778212,-2.2594331818070073,0.48769736408199305,-0.17629476024864804,0.5037661109348035,-1.8776907888092307,-0.16178086207424325,-1.1680034073000096,-0.6926369014007348,-0.774674812721418,-0.8372276810802316
TMP,-0.5577517110609234,-20.898505964700018,-5.1457694697096485,0.2657308510711913,-18.038121206185565,-1.5385037960257657,-4.210486822140057,-0.11393345533713206,9.54026485811924,0.4934826994890551,-8.714037828284615,0.818335980011741,-3.491753786103234,2.8467026501278982,0.1776844457468214,-3.8898284304706303,-1.0449750933173962,0.059983425967356285,0.83362375770822,-1.243948015373904,-1.1880253909882086,-0.9749905671079223,-0.7481661956828805,-1.8245178932727986,0.5562781022235699,-0.8250527467584665,-2.219904813359488,-0.8286764787743739
TUN,-0.8877873880387877,-4.22790159556871,-5.347919036895004,-0.09787678808123333,-18.241228457240247,-0.4487220090552609,-0.5443756677437357,-2.4551038795380338,-44.773726250290224,-5.592600941278793,-3.239045598365411,-1.158783560851794,-2.098102400972154,-2.133853107788847,4.221301123611598,-1.0609111949336234,-0.9188387328781036,-1.769722854364633,-0.8284268186355518,0.17989251497660608,-0.14161822019142178,1.1544945509295375,-0.77897541695602,0.6329449312320751,-0.7852797486292911,-0.8743640482945487,-0.45691165714031634,-0.6576127170048935
YEM,2.203686841234162,2.668358410930495,-8.312753451537027,1.0092376817320974,-14.707657439823052,-3.4713462976835,-5.913956632918743,-3.452705938254676,-56.13476970040074,-4.568652875173729,6.513390662032638,-0.20506986336588606,-0.3033551052808662,12.591209647060184,-1.6194696825134345,7.6885890790152835,-0.18851271539171957,-0.3760492168125268,-0.20777440084762216,1.0064208001019508,4.342932082278868,-2.7527799972886386,2.1205277694429125,1.5457748203771835,-0.8058933910437209,-0.6542699210597971,0.5872021638536106,-0.10924680098468763
BDI,1.6367034166158148,-13.549682746030056,2.9521964966096537,-0.5270579470552353,-41.714816923230885,-1.4121478279667636,2.157270018918101,-0.19222209962282277,-49.60821686396714,-5.507959144043295,0.4828140648033673,0.6762476564483385,-0.9495765992769305,-8.112984986861033,-7.8131033525698355,-2.7234809081017284,0.781860844282726,-1.6420790250508461,-0.9449574108729522,-2.1972440170024994,-0.20622883026367633,1.4579861348779595,-0.7204032662246436,-0.3891458955664623,-0.36116901613645713,-0.6190270593993576,0.975224033265954,-0.6592722508223519
CUW,0.77175356440191,8.817064421782764,-1.3215842847680355,-0.5057317665802242,5.4306940581108885,-2.1315922347752068,-2.366222356048114,2.1605925811605564,17.742748292351198,-3.3645059736830083,-0.35683559008240806,-0.45902510008361697,-8.8711198256788,1.2161403177470307,4.336345694516342,-1.0340539610876294,-0.8233283667557074,1.9053037430448754,0.36081866833863835,1.444219844486315,1.3604376342640347,1.7229785820760948,1.0759396502408733,0.6464947300127473,0.16280942481955574,2.354817521555412,-0.44524055619245206,0.26669146565029145
CRI,-1.2306043348949949,-8.830351664636332,-16.30235761687574,0.013418531977098781,11.92915654281726,-4.328289458251354,-4.1629165623441535,-3.6423607651150753,-39.704740779543634,-6.970497093745559,-2.0605232367999413,0.12260975971161797,-2.7927529129115336,-6.349935548838327,3.4827273047731784,0.14135990554627786,-0.7415412325446584,-1.7116154595488655,-0.5374236967635684,0.33860109657963033,-1.3570093957044729,3.2386487106478414,-0.9955297162413066,-1.7255196861744042,-0.7904642900112181,-0.8197331086958417,-1.0581428134552313,0.04736024803728472
WSM,-0.18577265037546042,-17.035857831830196,-1.4110524500159238,-0.5241296441797132,4.028777494576811,0.05355399019194085,-1.17717159171206,-6.090147288262814,-46.45619431782614,-1.7644454149919688,-0.7860159122490494,-0.27223068068715167,3.0711064433518613,-8.2043825828991,7.2529361027491674,5.649965864543446,-0.913834815500826,-1.4568011544685622,0.6086095492507276,1.6582215883376512,-1.4767871372841528,-0.1217817685320175,-0.9611176625948106,-1.0134706630314465,0.24172573777311773,-0.7385768548310223,1.4964565120010132,2.4478564333246005
NPL,3.1407350797480085,1.1825487282862956,-18.695889820222167,-0.5965222145598336,-43.65699523215483,0.5397922793283982,-5.121614172129311,-4.73167511123032,-52.963338640639535,-6.372811348143631,-1.1242378460599005,-0.6511880792539553,-2.78135303734103,-10.217368664980034,0.9547351889756357,4.89182455563921,-0.6950557374794626,-0.25920798329714156,-0.9467266545129341,-2.6036471870989204,1.1113362577511274,0.6987691940719039,-0.35696960880224327,0.1599018825388786,-0.7957799365878855,-0.7209133487388427,0.0059569961165178535,0.24235808986339585
