Country,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26
MDA,2.286217834784752,-9.160301909749915,2.527121118325156,-0.04493250680903914,5.027475518131103,2.5813727065965435,0.5239456625554962,-2.3654894959257167,3.4160771910645904,-3.230465768155336,-10.353486777805466,0.5070906181590504,-2.41652214139075,-4.34911321415068,0.3331707873420888,0.5765553312605971,3.4377250968269326,6.8628407655724,0.5184150647351833,-0.3200445075610395,2.3706819968213435,-0.8190892545414137,-0.15833540368289944,-0.45873468115377697,-1.0250110574417917,-1.6664913936866883
GNQ,1.7340140693120047,1.2074954675173672,7.477570307563612,0.9922611612873964,-3.1279762259176427,2.164193488022697,-1.960921449441726,-0.30851049152576293,5.691229829116363,-7.280493124366252,2.77265821096175,4.67452869902697,-6.229455814324385,4.300542969538374,-0.7872603036256058,2.4780937717624085,2.353854564855633,-3.1133137277273,1.5113576199436476,2.8279016143253806,-1.8508612443232866,-0.03529032607899857,-1.1598574470223189,-0.7863884255499585,-0.6604248678687206,-1.102505505449183
TMP,2.3146354597479615,-17.226892985589817,0.5005925944257121,0.04305360098537454,-15.941728848526658,6.167045980353472,-3.638529499239565,-4.111693904967471,8.041746264954673,-4.926751731492134,0.09534201950865506,-10.680959899325938,2.728240041026022,-3.7491133471297813,0.08105346598834512,0.6038947873327788,-0.7849254675594495,2.446157283773647,0.19481758103123975,0.7222120741826037,-1.4506549754709424,0.9829107402900845,0.10377092849617309,-0.6494653830567128,-0.8336996185366023,0.850831118377061
TUN,-1.850996743020135,-9.84473535136115,-8.36813124864535,-0.3316160717206454,16.010405773706648,2.775417456580275,-2.078326705405624,-2.0849341957670697,-26.916571199261835,-2.7302631702884432,-2.5694572770387403,-6.702917725854691,-4.115069524040595,0.22181830090022947,3.747018818107649,-1.002907971824045,-1.8529015584469213,2.1590675667128116,0.2650031997072883,-0.8770093400023455,-0.7712927347550467,-0.8834243727419748,-0.7943956275219477,-1.3916704365465047,-0.8592271128554916,-0.5325788381197037
YEM,-1.7434369349897372,1.422294175570942,12.062664589284712,-0.4074577246539065,1.3742148232614662,-1.168366304487579,-6.5277453156370076,-0.5199971768866204,-17.20309172804043,1.8675336920968053,0.2105125909801394,1.2417869022545278,-7.648713336459945,-1.2778974508100658,4.012801918919372,-0.4351023391347447,2.4095081612296725,2.3922170619097907,0.9862749825083869,-0.19927703191628743,-3.6077272560020606,1.3870178183809636,-0.803091994176809,1.278530201411356,-0.6585924136668544,-1.2586013689575577
BDI,-0.6896728108315435,-1.5599338659430957,-3.6454687266976213,-0.8243187353490542,-15.828811021048395,-0.8922680640446559,1.7845198663235757,-1.7152092005955852,-55.65189617857146,0.476836164594878,2.982106305469685,-1.2571618197524232,-5.169128958319585,-3.1141177591365805,0.7630621414879133,0.878913211548,-0.43333712769982147,2.8433492466091246,-0.5333088079774103,-0.9406524941987967,-2.9207044224737446,-0.992425713134349,-2.0001374925575295,0.6653887890005626,-0.5859047345308821,-0.16378644741948128
CUW,5.110721469531386,-2.2941361680900565,-8.067697451036437,0.37821650774545806,1.1468548946375758,3.3476760411355153,5.865363564214989,-2.668976130301023,4.259799347702183,1.002625147377986,5.825770941689329,5.534014603383577,15.14852923598523,5.990165941424231,5.593712748564434,-0.11261450180191895,-2.6896746758505663,-2.0875892406035987,-1.2447532309979026,-2.114112208289334,0.15586881968311628,-2.010190311308479,1.047382529647453,1.4291491788390056,0.8281603670038464,-0.4511727869724004
CRI,-2.1751587036128557,-11.88032684016343,-2.4619049825585044,0.3983093990675674,10.450065726275504,0.1156948489659726,-5.030361257296173,-3.053204350687495,-33.93170339438856,-1.6177480134985267,-2.5840327776412466,-8.54365895428145,-6.730431020276606,-0.8761361645597607,-7.136500057755715,-0.8709262619245219,-1.7350917573701765,0.5754521803224746,0.6499772710945825,-0.9413295831885842,-1.839987157473899,-0.726267091775683,-0.7829130891047952,-0.560440711112441,-0.8317154791528292,-0.9497546793083019
WSM,0.6267580404168883,5.43299046318204,-2.9932340471123133,1.2567921673607225,5.653257465661131,-1.8425060633630794,-0.34228466791456874,-9.482476650024486,-53.350239044961036,2.442391682783726,3.2439328964699143,2.5445033788493725,2.578767604157827,2.352654375651745,-8.494886181147441,-0.9986657335877318,-0.9323453842727982,0.4331842245580355,0.7778572013304477,-0.9562387015950715,-1.583806797833422,-0.18236584280942486,4.165388136936558,-2.5336230927984014,-0.7533342739230191,-0.9852898726640814
NPL,-0.6189558530176105,-5.535926719049551,-16.57764898951291,-1.0132702352236114,-31.621226135484033,0.406822161119775,-5.1908143757955765,-5.751468418801405,-65.46054478111593,0.8329832388185685,2.818459870645756,-5.961884519182956,-6.0850914134379055,-3.810078866547574,-5.2358742088646535,-0.7951990513168525,0.5989235977102894,1.1856305835475005,0.9985312994154878,-0.8251515448471779,2.386448985832432,-0.1478732804431938,-0.7922996420890944,-0.11451764036676038,-0.6659510777670685,0.1201893461694712
