Country,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31
MDA,5.559829545882295,-0.6719976622118752,7.04995515984042,5.893901316930544,-3.142935501158915,-3.247435289674595,11.268216333499955,-2.0167242403099617,-3.9530275320762778,-0.223590482498442,5.926134368406087,5.0129587748031685,0.9438055207124093,-2.034852095337098,-0.4024465158374788,-5.821989892847454,8.675907806239133,2.158529336270184,2.625989508929598,-0.028567762550105597,-0.6087911234720088,-0.8514760932727153,-1.1509411111304964,-2.058317976542292,-0.11051339514737646,3.166469613024136,-2.9355681484899905,1.1222417275003105,0.3711462349279966,-1.2171281286514426,-0.6118134660867746
GNQ,-0.8059203072871877,0.37812328209053847,-11.642979059683826,-9.568700388371404,5.141982009412887,43.30052152057427,-15.216498740024102,4.304030736443581,9.411887595764671,-2.4086152367919484,1.9050562808569564,-5.271585340265864,-1.6133177052719767,2.0005418390369756,3.2505172862445955,-3.01877382441128,-1.1480483464846167,-2.626073673339512,-0.38264609092619,2.5707363919979223,0.37609031794160636,-1.3408089402360797,0.516489382283452,1.1535324228065682,-2.965532340619222,0.5158977713759163,-0.8990906847121029,1.4682197535858528,0.9117656675675121,-0.27540682454707527,-1.5463616182935032
TMP,2.687306791232224,-0.8701741631862131,4.390890251141927,-1.385245958958065,1.5910790329677675,-0.7293213069460098,13.639221253723884,12.318709347551303,-1.852049274341005,-4.429164015987242,0.36241012762789504,0.3657476949205596,-6.941556101307614,2.2685827426184817,-0.1230667125438707,-5.066409055255954,4.368541725392035,1.05661370814115,0.24235590571811638,1.0603190650880983,0.6975238469340574,-0.265208214554439,1.1607090813165926,-0.196734088760757,-5.626816957598592,1.272521629384894,-1.1609389932975882,0.44810643586815313,0.7311620730763323,-2.5659593949630186,0.7493327569583688
TUN,2.021795779630257,0.0415494659057901,-19.35982093571996,-1.601706752661044,-40.225180827393075,-14.393020722482868,-8.45054360337628,-4.661687750701669,-1.7827745828099197,-4.891293965682994,-0.9388816683757896,-1.3212710002075863,-5.076260460151697,-6.41584750883771,-0.8104261268376758,-1.183042724801358,-1.7698214588072019,-0.9681650625509131,0.08419072087543455,-0.6002932998356664,-0.32067519825362717,-1.1854186471794526,-1.8093692677403788,-1.5846695903038113,0.49887110615184405,-1.6046724613928818,-0.6541193829040374,-2.376566117034178,-1.659684312794899,-0.27439886842894934,-0.24632486737602757
YEM,-0.21621112811659332,0.21630929908334562,-4.67687789669529,-3.7492527303972016,-34.740764455669684,-3.500392330740258,11.912180801460373,-0.5722747291151845,9.86819043824989,-0.8691816384739138,-1.2562333198050157,2.478273640108352,-8.100993507889319,4.676023858416536,-2.351883385828725,-6.584792835925379,1.9369737048648932,1.441116258640076,-0.259077629712529,-1.2007492280398915,-0.017058170950174534,-1.3163824092049667,-1.9610808110207976,0.15305431980172846,-1.9517041369092152,-0.7901952933111376,-3.4345363590132836,1.4833243608069018,1.1634198700392824,0.035667850278585045,-1.4086298547833032
BDI,-0.6868990670393997,-0.8947485731680505,-94.10041351843361,-0.23513338021221614,-52.027104064451414,-16.445333334592785,-11.66874045355459,-11.281550076314398,3.301923668888583,-2.377305294876227,1.4295112972474466,2.874238452052238,-6.51770435773626,-3.429360521253386,0.3521777823004856,1.8985533253561309,-3.5521665647318517,-1.1332382921309665,-1.0292307800434872,-1.5516047894823901,1.273711969236704,-1.3564323098031172,0.09779532416229508,0.977065739143869,2.606432679593378,0.013419267813157054,-3.6180485173265025,-0.2550057385812356,-0.894001643789051,-0.271957109918294,-0.6485675054190835
CUW,0.3190164150861081,1.9394442322138974,-1.1180971689946704,-1.0822633112658573,1.0590879261148676,-12.038341199988299,5.636921338759064,0.8499030219606887,-5.795126442751646,-1.8464146911392874,-3.3544169847712717,-0.04555969836762119,-3.0423696566742957,-1.003016705965524,-0.19246536985297463,-0.5503661847451078,-0.0018701307328476968,-3.941955925848519,-0.35590278265646413,0.9096355464681638,-0.9979640580558269,-2.0681911519106153,-0.9840484981541642,0.6498571722644305,-5.856618962005568,-1.1969250050026865,-1.9121710581858946,-1.377500169015116,0.04334932490667298,-1.189313477460309,0.666999051580437
CRI,-2.065031191854842,-0.2928695908781924,12.469892039186302,-3.8311328443829087,-18.500861136282435,-6.273231914578659,-6.252274630161151,-10.027153676117786,-0.6637000881196313,-0.1655955099137697,-4.168856380464222,-4.597859093555488,-5.206428843493171,8.835368158803492,-0.30119428534819603,-3.7258803342525924,-3.065758960993924,-1.0763809964061006,-0.024830636307305864,-1.8701979356734175,-0.9434219788435766,-0.7675154603061053,-1.869088985080977,1.9289652992723882,-1.4975716558067012,-1.7304657989915309,-1.7078525289809845,0.6549394158401651,-1.6377669914845656,-0.2861706483222707,-0.10613230918355712
WSM,0.15361628761429502,0.031980525500912904,10.954649849878567,-2.0042816768874445,-47.414488306541216,-0.7720897150428951,-1.825613305041929,-10.527500885534025,-3.219013840998719,3.545956647269207,-0.3469251353982936,-5.662889800824894,-3.9828173199836705,1.728924180715805,-0.7994596233823812,0.5660026736343322,0.43613200865371393,-1.1397392776083455,1.7172843897111798,-1.2604374064684245,-1.1986248627324623,-1.1851487076068268,-1.3690343956706523,-0.36533289711889416,-2.3332886915868616,-0.24362244954399256,-0.8636003222664658,-0.01008077239154781,-4.379952430974916,-0.28492371484987294,-0.7245783306616687
NPL,2.041847437788919,-0.9318063155919457,-42.196818324510154,-6.47973859313969,-42.710759903250285,-4.559995945646965,-11.99712036920369,-13.943019558375678,1.7518720119782294,11.657883414939038,-3.4105246678724757,6.63202027276695,-6.672605476585931,-0.6497402581329184,-0.641534318081304,-4.999191711325825,-10.233456416745957,-0.9324001635648139,-0.22876924332113685,0.31228094083959235,1.7072472297178671,-1.3520498997996317,-1.0388546905874103,-0.32464808289637453,-2.3815589003342668,2.580798410815972,-1.9523805990093244,-0.4981724015286578,-0.9086236175829417,1.327319260042905,-0.6501082081195477
