Country,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52
ARB,-2.4704823128737403,-19.31723435065185,9.521153077376438,1.0198591370881376,-1.3402912714708268,5.121787105011119,1.0463590730212773,-0.42840434857666737,1.0754270346105037,0.7841027687655888,-5.443829821852645,5.3793517190345685,-0.4963214984028982,-2.527516392294353,-16.6759804122019,1.3726102583804676,-0.5055695346483718,2.164585937839976,0.10614690185434186,-1.0208882095798777,-16.259028145661297,0.18112603517425985,-2.026695597704891,-0.08105253347018825,-0.43918347686026465,-0.3730784944388046,5.529846410295482,2.3029755443974387,-1.8270055820191864,-0.2762971292508475,-1.02798344402315,0.23064941037016917,3.7034095545449652,3.743712152685704,-0.5543096907148795,-3.0218937225797,-0.4479147613946313,3.8601459444714497,-0.29723460844526056,-2.658375131347096e-16,3.8549381602374693e-16,1.5048119329014016e-15,-1.8232102881458992e-16,1.1439209613677074e-16,2.6516793496357445e-15,2.3943667750460225e-17,-1.1368522844450272e-16,-2.359644466352937e-15,1.0658141036401502e-16,2.9817418375647064e-16,-8.108898168319894e-16,1.3084771361653629e-16
CSS,2.0223008714550104,4.130898002440139,-2.787474920357853,-3.825515640954667,-4.428685359337214,4.235147209906814,-4.673627385042165,-0.39014654673588905,-5.306474749219754,-1.1048637166840574,-3.015876098439627,-0.8695464355851211,-0.598762162289251,-3.6698400832450653,16.75214796572514,-1.8259760509210698,-3.8990982033760466,-2.8660239584079856,6.51599567402439,-1.2058221815403296,3.83154276106632,-4.682686430743196,-0.975332499585773,-0.24021707762015088,2.3756244440860934,-0.23369900028615423,-1.2092301136363743,-1.329443859679658,-4.11745250479998,-0.9692961363776031,-0.6416892558582155,-0.037432577341080055,-7.0321257821212395,-4.321899730339081,-0.2297922809560516,-0.7192237829637462,-0.21119831932177416,0.20514175009043487,0.02296206088388692,-0.7505411139263587,0.23093814661289352,-0.8357635087694443,-1.8232102881458992e-16,1.1439209613677074e-16,2.6516793496357445e-15,2.3943667750460225e-17,-1.1368522844450272e-16,-2.359644466352937e-15,1.0658141036401502e-16,2.9817418375647064e-16,-8.108898168319894e-16,1.3084771361653629e-16
CEB,3.098257570696021,17.048367913185682,-6.406407610727307,-3.239787939583594,-1.4125563791786226,1.2521938608108543,-2.7338882623487883,-0.25091529537449364,-1.2668327795224812,-1.1152907314928646,3.1693844439508108,-1.294223592842278,1.1696902971874144,-2.8468164049253293,0.2899326492219884,-0.90205094503588,-1.2487960715111117,-3.7843843497358693,-2.8692969084787214,-3.0808101270419653e-16,-14.80727156532254,-3.465768381773567,2.1186073643436756,-0.6597856290050439,-0.5329244349472876,-0.16629557460588182,-1.0479141226255102,-0.6232408542171658,2.3817831403336154,-1.7845341900589284,3.3610393802118854,0.7609636411164057,-6.145612130581063,-5.311723656994487,-0.055672006917608347,1.8270823226913837,-0.9939948429407413,-0.523646627755982,-0.2818356234361758,-0.19673929680341587,0.1045979027543209,0.46555375310503355,-0.20682315356938152,1.1439209613677074e-16,2.6516793496357445e-15,2.3943667750460225e-17,-1.1368522844450272e-16,-2.359644466352937e-15,1.0658141036401502e-16,2.9817418375647064e-16,-8.108898168319894e-16,1.3084771361653629e-16
EAS,-0.22920889214646434,24.96500068806136,31.838441275118672,-0.45397706819698636,11.868333069967955,26.151657833905173,9.386894884662729,-0.5415882855758007,23.70184435358922,10.347654189857332,-4.162085130007567,3.319770276551582,-1.7478056320252124,-4.355287029763909,1.3551687707367481,10.979306955321691,14.512852363892705,8.855523375762454,-3.3539776500647736,0.7085161317577215,8.681983668450945,36.82001772535476,10.177839742078682,-0.31045815832725476,-0.5447645985926561,-0.4579568740094778,0.3301911224549537,11.539872446016567,2.762527446409102,7.394559258716492,-0.0007006003893626628,-0.2980666210144171,12.36584932088329,0.3595990953335668,0.020047062532138428,-0.43302118794448863,16.672659715270875,2.7122502162775994,-0.5460711297608333,-2.658375131347096e-16,3.8549381602374693e-16,1.5048119329014016e-15,1.4842841683779289,1.1439209613677074e-16,2.6516793496357445e-15,2.3943667750460225e-17,-1.1368522844450272e-16,-2.359644466352937e-15,1.0658141036401502e-16,2.9817418375647064e-16,-8.108898168319894e-16,1.3084771361653629e-16
EAP,-1.4737976072853978,22.89104186369605,25.77292530975751,-2.51892444670658,9.390903011524777,24.726114491303186,4.191622055087293,-0.5512027430020512,17.518993050149525,4.860653020064845,-7.46430106309745,1.4111947948365584,-1.1348402319320685,-3.194396070556045,0.5411660425839695,2.741583121217538,9.37823989861316,2.9470293941715213,-2.0903363977396303,0.7619985665606863,9.387225545482554,17.8686247888303,5.391286682447074,-0.0967056249176221,-0.5390739058584858,-0.2469002321911222,-0.3614766309716162,2.7397817104090385,-1.5020165197503088,4.536798420469934,-0.5802949208002295,-0.2930226053703678,12.36584932088329,203.37457980039673,0.02804589722372262,-0.7162720580119268,8.752020737900681,3.2358787084966494,-0.6258331734785504,0.29726214217455066,3.8549381602374693e-16,1.5048119329014016e-15,0.6689169358424976,0.518279836535131,-0.5034579204870332,2.3943667750460225e-17,-1.1368522844450272e-16,-2.359644466352937e-15,1.0658141036401502e-16,2.9817418375647064e-16,-8.108898168319894e-16,1.3084771361653629e-16
EMU,8.41970687585037,26.817839712119042,23.458780242133866,1.8196804593511766,-0.16341381274424305,1.5344575466167893,6.607143395425641,1.2318427470867832,7.9274275629737385,4.18708514164448,8.500405054825215,0.41256695880265537,0.5276782771908411,-6.177799310861422,1.8857801281977162,17.236710948506957,23.15447663845242,4.673774147949778,0.3394621770371873,-3.0808101270419653e-16,3.4193230968762234,26.53598684102558,9.333480778549461,-0.7452123480851288,-0.5775240525969237,1.2754921841937613e-16,1.416425041849813,13.9426622056602,7.35170978748651,1.7777657538947322,3.115880150949958,-0.08000699811665672,-0.28513876859194315,-0.5760407190246551,0.7557898720265196,2.2336160152628297,3.335791117639327,-0.7553190442400747,-0.24354426540679755,-2.658375131347096e-16,3.8549381602374693e-16,1.5048119329014016e-15,0.9854689294185095,1.1439209613677074e-16,2.6516793496357445e-15,-0.282644093238521,-1.1368522844450272e-16,-2.359644466352937e-15,1.0658141036401502e-16,2.9817418375647064e-16,-8.108898168319894e-16,1.3084771361653629e-16
ECS,6.674996257360016,25.81870377335312,33.281510283830755,2.2369838070722925,8.650177520107338,13.69794008914742,10.748449511862173,-0.06521097600732405,15.404451324311019,9.273697001944427,4.636854225769424,4.393282709873452,0.20717065741496932,-1.494471273624416,13.92288294074351,27.635061966301805,36.80957442793033,7.201872561334915,-2.089809522228839,-3.0808101270419653e-16,0.782209659517987,48.220127191348155,12.226288298031093,-0.5344510261553832,-0.38569680834189074,1.2754921841937613e-16,3.8726430694528196,27.160676952367968,3.5438095915344308,3.1950265514680205,-0.21768454561013253,-0.17971254163677933,12.131267012503603,-2.1800558186716277,0.43007432173209076,1.7918618371163786,9.041838350164603,-0.3640297919894895,-0.2700929773795762,-2.658375131347096e-16,3.8549381602374693e-16,1.5048119329014016e-15,0.7676113024874968,1.1439209613677074e-16,2.6516793496357445e-15,2.3943667750460225e-17,-1.1368522844450272e-16,-2.359644466352937e-15,1.0658141036401502e-16,2.9817418375647064e-16,-8.108898168319894e-16,1.3084771361653629e-16
ECA,1.2856570841968522,12.61805336708114,-3.5707160050270708,-3.156691781937097,2.1816820344528516,5.143835140183008,-1.166569676127253,-0.34889920558814225,1.773252506232928,-0.38122389949783836,-2.5415026306023156,-0.1564223179940581,0.6847089449222752,4.980187772358631,14.836935011478806,-1.2340571866420833,-1.545805988261887,-4.954799576377264,-1.8218380111700885,-3.0808101270419653e-16,-10.41831409332913,-2.3629168407654553,0.06263541454913012,0.5205546372319155,-0.30680925668662745,-0.1876032979472631,-0.026585597171786823,-0.4674677912967872,-2.7644267118088632,0.34291055914333457,-1.6142576904955073,-0.25125898004941233,10.615371821490175,175.1132844308914,-0.2319626715022357,-0.09548597302161344,-0.03618493426450681,-0.41473061174187537,-0.48586109674263644,-0.2913102045513447,-0.40876155171572526,0.5166745071167934,-0.4329005248030541,0.41736549132955314,-2.3192504027901917,2.3943667750460225e-17,-1.1368522844450272e-16,-2.359644466352937e-15,1.0658141036401502e-16,2.9817418375647064e-16,-8.108898168319894e-16,1.3084771361653629e-16
EUU,8.486995687046825,26.884464873161278,29.221058351564793,1.5305601785043716,0.8513681091878134,4.2710129335402085,8.608262601316808,0.5688804568740257,11.378457793263605,6.46515805802222,6.803126633999784,1.298560990109507,0.4409673928822989,-5.271752749828694,1.496633420783871,22.56888464526956,30.811887349238837,-5.517047675731405,-0.9275865483820545,-3.0808101270419653e-16,1.99940374006467,38.67578551993182,11.506544348756716,-0.7067481769399794,-0.5728052186041453,1.2754921841937613e-16,2.050292664883211,21.897339310181465,6.755927013763442,1.7468222848042323,2.7692529836371156,-0.12318829395212354,-6.145612130581063,-4.697957485464833,0.6425861222372423,2.2123328007727885,5.560416304105763,-0.5999613188133467,-0.23315339250524172,-2.658375131347096e-16,3.8549381602374693e-16,1.5048119329014016e-15,0.9168419222343224,1.1439209613677074e-16,2.6516793496357445e-15,2.3943667750460225e-17,-1.1368522844450272e-16,-2.359644466352937e-15,1.0658141036401502e-16,2.9817418375647064e-16,-8.108898168319894e-16,1.3084771361653629e-16
FCS,-8.965402029995996,-52.53273938848239,-6.407050279951396,8.129830021523258,1.851001964024298,-2.3257640731749665,0.11364179888355258,4.9533027252506987e-17,-0.4317307399967401,-0.7439740019515546,2.558518333819201,1.8160832987239068,-2.9114779243126288,6.124447741804169,-22.213556103327377,-1.2210635164927133,-1.531902808554414,2.5105179689514774,-1.782097761630411e-15,0.47646882559221637,-0.6974880429688614,-1.976386403907274,-4.963588622014994,-0.29259878692333346,4.622932987325614e-16,0.474830136441244,6.578434400805674,-1.0816489224155488,-4.61284483570862,6.238934513172183e-17,-1.1912114307210557,-0.09394714505751894,33.71883430336381,16.842812575053447,-0.515260231776059,0.0865199047570496,-0.19878225946049657,2.744107171286414,-0.2968441012408587,-2.658375131347096e-16,3.8549381602374693e-16,1.5048119329014016e-15,-1.8232102881458992e-16,0.020365872039629886,5.195970990864703,2.3943667750460225e-17,-1.1368522844450272e-16,-2.359644466352937e-15,1.0658141036401502e-16,2.9817418375647064e-16,-8.108898168319894e-16,1.3084771361653629e-16
