Country,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53
ARB,-2.479784293636888,-14.773252862679858,12.406682167411079,0.777794107362543,-1.2681734245197818,-0.41543462224494304,1.2376082307964515,0.785401000455154,-6.944871262650681,5.060240429923745,-0.6594147408027533,-15.689154114063408,-2.844581872662108,1.967144109019466,-0.27269730777479617,-0.722292655649416,1.4780140318810253,2.1047649459694537,-1.0928231078896822,-15.131865200303155,-1.4467645918042213,-1.8836569164972374,-0.18882504337141415,-0.3716511021035744,1.462236972424886,-2.0300528153583026,0.6402943773386995,-2.1796274351875664,0.264491711034845,5.681994760028427,4.5161523558034995,2.5123639537853784,-0.4070935144270432,-3.3103452074294046,4.148057721706857,-0.39788471317960983,-0.03426705687207788,6.742552041326979e-16,-1.8892416620615677e-16,4.3443997038515524e-16,-2.0004416768258055e-15,1.8220180709416085e-16,-3.499616055883646e-17,1.3166936676769738e-16,-7.774327289203175e-16,1.1525406708253422e-15,5.727143895002117e-17,-1.8031261762884206e-15,-1.4754912058871128e-16,-4.592286147313148e-16,-1.2237685612345473e-16,-8.118505867571457e-16,-3.1062622923023e-16
CSS,1.974015450389457,-2.619557680004541,-0.1308815284979967,-3.727414014319287,-3.918476123863213,-0.3722635394629593,-3.9499953092802205,-1.105757339073267,-0.7161081024214644,-0.903650324785957,-0.6413709443592036,16.258693199782357,-3.1762152962033694,-1.2925257002366601,-2.1666129268018444,0.04474046777790922,-3.054931379339062,-2.6501666232016436,-1.126317515095061,1.0160390086956552,-4.789150058089709,-1.515262447172148,-0.5102476165513125,-0.1111211423170075,-0.35192530640938446,-3.704594217645706,-8.388877074085813e-16,-0.45391879372316724,0.04761253886366337,-7.212492775841821,-0.5683190363584503,-4.760637111819637,-0.2840270075268939,-1.3697116105584783e-15,-0.2506809512714072,-5.589972928987663e-16,-9.363261932446826e-17,-0.6404616898654477,0.23250289161229956,-0.7773915480700722,8.042045250686263,1.9510302875299717,-3.499616055883646e-17,1.3166936676769738e-16,-7.774327289203175e-16,1.1525406708253422e-15,5.727143895002117e-17,-1.8031261762884206e-15,-1.4754912058871128e-16,-4.592286147313148e-16,-1.2237685612345473e-16,-8.118505867571457e-16,-3.1062622923023e-16
CEB,3.8497021832867264,12.202249812478849,-5.139177849776899,-2.0856007215798167,-1.3792328225580468,-0.24522385073650385,-2.758813568088926,-1.1386781397700265,4.251193197250584,-1.6403449883409387,3.363219646769899,0.2881609429164528,-3.2031405481185984,-0.9752459659064279,-1.3902170086787822,-0.9866256260765782,-3.1804884524732575,-3.9597889621727824,-8.15957200851615e-16,-17.020859922456406,-5.0334608803495495,2.077219134452753,-0.3670976373528134,-0.3413624146649022,-1.1178151193231523,2.31043567900884,-1.7375168693814163,2.737910391996534,0.8746880059625165,-0.2882685681794197,-0.7503687073132062,-1.2037884653987665,0.0047224346391482805,1.7832584668387736,-0.3774773986961491,-0.21902453379690281,-1.1699716291293405,-0.09929971617857891,0.21699242285960393,0.4813397096537726,-2.8721078618036304,-0.6160567715080169,-0.18729473141598746,1.3166936676769738e-16,-7.774327289203175e-16,1.1525406708253422e-15,5.727143895002117e-17,-1.8031261762884206e-15,-1.4754912058871128e-16,-4.592286147313148e-16,-1.2237685612345473e-16,-8.118505867571457e-16,-3.1062622923023e-16
EAS,0.3493755481213541,24.412164321842347,31.16892030696828,2.7055945818740605,12.455949335795209,-0.532097319663869,23.746066197102067,9.867162048693539,-0.5192058314115557,3.516024513759301,-1.747595798564085,-1.1880157393681592,-3.116577651658806,12.384781182961182,15.210054966618106,-1.4049317349822676,9.130282467155027,9.54713844052636,-0.46761088651533855,9.713268665761,38.16032887181787,11.460086483668317,-0.4291772677427896,-0.3689785708589857,12.974583838971512,2.8912951683778596,6.273229759758204,1.2298440794937737,-0.40919848907794737,10.745260326245868,-0.17561692889633895,-0.271012429003814,-0.12365231522375843,-0.10707780152491823,1.91145459497255,-0.5367160519532567,15.42387742645812,6.742552041326979e-16,-1.8892416620615677e-16,4.3443997038515524e-16,1.098444885873219,-0.6426912992671541,1.2645418550340515,1.3166936676769738e-16,-7.774327289203175e-16,1.1525406708253422e-15,5.727143895002117e-17,-1.8031261762884206e-15,-1.4754912058871128e-16,-4.592286147313148e-16,-1.2237685612345473e-16,-8.118505867571457e-16,-3.1062622923023e-16
EAP,-0.6196143262004113,19.605279862112287,23.686439265787122,1.1545337639720343,9.942134556980863,-0.541730777108022,18.227903200531802,5.212112620125151,-0.9874299413951887,1.9527688218888875,-1.0679839437020777,-2.4762968708427278,-1.8925003127881224,3.8214744934364964,9.405775119068139,-1.6012363596534065,4.300618784304793,6.524248054334201,-0.4214046755960511,10.535114787209327,19.25754640212822,6.423444315707389,-0.3985782249537268,-0.29251448247214284,4.040643539090481,-1.6770649671808793,2.6698832694940626,0.3577163298605104,-0.4757096375182434,10.745260326245868,-1.03480326404368,178.30705661788878,-0.0956909480993021,-0.30602244108800036,2.3160439359493807,-0.6195199730702544,9.762463929953462,0.17632219126291854,-1.8892416620615677e-16,4.3443997038515524e-16,-2.0004416768258055e-15,-0.6345207369614964,0.6249275203678749,-0.5897676959242598,-0.513486115900913,1.1525406708253422e-15,5.727143895002117e-17,-1.8031261762884206e-15,-1.4754912058871128e-16,-4.592286147313148e-16,-1.2237685612345473e-16,-8.118505867571457e-16,-3.1062622923023e-16
EMU,9.14637014523385,20.19930824004251,20.408865803398903,2.698957501199573,-0.5649335223632413,1.2805407239276456,5.539880104975385,4.136093972019264,10.68486805075873,-0.25252577362628575,0.5182734763150438,1.991783809925824,-5.778928423338908,15.675886272303842,21.783311741182704,-0.8966244346667702,5.883506649451127,4.243231022523467,-8.15957200851615e-16,0.47289457743074925,21.540269150626493,9.020839038322247,-0.5322000931850072,-3.3380868001446316e-16,12.512486877640645,7.207170199243389,1.4808935935848937,2.974770860201968,-0.037949077480474776,-0.2882685681794197,0.5936866836011868,-0.5846620891254501,0.772158405393699,2.1211021615815993,-0.6314869873997858,-0.16955451764977203,0.3847822728895915,6.742552041326979e-16,-1.8892416620615677e-16,4.3443997038515524e-16,-0.16948804573492052,-0.6615671177916531,0.8181330374463931,1.3166936676769738e-16,-7.774327289203175e-16,-0.28775073883586305,5.727143895002117e-17,-1.8031261762884206e-15,-1.4754912058871128e-16,-4.592286147313148e-16,-1.2237685612345473e-16,-8.118505867571457e-16,-3.1062622923023e-16
ECS,7.289366753314038,20.97375642050474,30.576744800823906,3.14009054041911,8.900179116204203,-0.04143645255485038,13.087956491107919,9.400021874600766,6.1431059995415245,4.462027580235356,0.47535472921234523,17.138433717303275,-3.989046198279545,26.624704452496708,35.72092858338905,-1.092247673322231,10.263155410260891,6.697755610134621,-8.15957200851615e-16,-3.5798130985577616,43.9826364470769,11.745453704067161,-0.47620135077320785,-3.3380868001446316e-16,25.76681681362956,3.7044701790645576,2.7695418301639148,0.8102586680956076,-0.17811552074538378,11.61109859052085,2.849253455130297,-1.6744399590731174,0.42674673970744237,1.8230991365391631,-0.09554882688045854,-0.22236236481595795,3.956276821794769,6.742552041326979e-16,-1.8892416620615677e-16,4.3443997038515524e-16,-2.2401912189910655,-0.47029123077896234,0.5944472627749849,1.3166936676769738e-16,-7.774327289203175e-16,1.1525406708253422e-15,5.727143895002117e-17,-1.8031261762884206e-15,-1.4754912058871128e-16,-4.592286147313148e-16,-1.2237685612345473e-16,-8.118505867571457e-16,-3.1062622923023e-16
ECA,1.662199641632019,5.4300190803093935,-6.759299528751264,-3.068334005068769,2.7417460458180285,-0.3251588419243895,-0.6807423655715676,-0.27374373601017127,0.25169664666195163,0.22086141756567612,1.633307322972358,18.450509288759303,3.927436396045763,-1.0968543977939331,-1.470559715154675,-0.3245486741285894,-1.3373181434161263,-4.972186593160055,-8.15957200851615e-16,-10.019791941785316,-5.2801822419355195,0.14449973393473492,-0.44092179617094723,-0.17886509129600206,-0.3549353419710977,-2.105720007750781,0.6337715839842314,-2.399700839544879,-0.14629645300958125,11.61109859052085,0.33348394684305616,166.4523248822048,-0.12677575164760355,0.49053224398092804,-0.32609271513143095,-0.45069094015139977,-0.06022713182944939,-0.10663498312560862,-0.43579453121065714,0.5204917969866028,-1.8423044371864954,-0.4009360045626944,-0.5512211578146161,0.7102233948432749,-2.0515195660788645,1.1525406708253422e-15,5.727143895002117e-17,-1.8031261762884206e-15,-1.4754912058871128e-16,-4.592286147313148e-16,-1.2237685612345473e-16,-8.118505867571457e-16,-3.1062622923023e-16
EUU,9.297864704728354,20.396433195087237,25.938213889945583,3.9134066717560296,0.44833541208188743,0.5932971125534402,8.719485036435787,6.28155113086116,9.07671762903262,0.6089507235380255,0.5187214500901177,1.5399241410780695,-5.283037399235176,20.728925978277733,28.9965427152393,-1.0024846141975603,7.803751726321588,-7.646850527873136,-8.15957200851615e-16,-0.6192976877634531,33.759014106549394,11.098759067014225,-0.4868242614613733,-3.3380868001446316e-16,19.812903466183514,7.030906303206625,1.6075260985025344,2.6756899374239804,-0.10062546240581827,-0.2882685681794197,1.057979310576143,-0.5846620891254501,0.6118927568159578,2.151073211985495,-0.49855862571847753,-0.16903576811778692,1.2366645103810172,6.742552041326979e-16,-1.8892416620615677e-16,4.3443997038515524e-16,-1.109456837717332,-0.6591830568128489,0.7345062161119595,1.3166936676769738e-16,-7.774327289203175e-16,1.1525406708253422e-15,5.727143895002117e-17,-1.8031261762884206e-15,-1.4754912058871128e-16,-4.592286147313148e-16,-1.2237685612345473e-16,-8.118505867571457e-16,-3.1062622923023e-16
FCS,-9.034884734770664,-44.982208787825684,-1.7940290175021896,5.461957312143854,1.4390387456047977,1.3288161590073118e-16,-0.4454978618593644,-0.7648368208244211,-5.459143859813276,1.959113288422263,-3.052629577724888,-21.5018484883093,5.469867614630338,-0.9483055782585145,-1.9179440561747247,-0.38680347334006343,0.7884066203512413,3.3182382941765796,0.21166819393059663,-0.7295196981220327,-1.9586277758760835,-4.169838860873178,0.16641799251077266,-3.3380868001446316e-16,-1.0560441616906202,-5.285702164204818,-8.388877074085813e-16,-1.3001535008836436,-0.2536563150884509,31.74634106990768,5.398047591936086,16.91207013987004,-0.41437632800231394,-0.06770280791448911,3.0197287597546674,-0.41657021852576864,-9.363261932446826e-17,6.742552041326979e-16,-1.8892416620615677e-16,4.3443997038515524e-16,-2.0004416768258055e-15,3.709543087290418,-3.499616055883646e-17,0.06332705868722709,7.502018686187801,1.1525406708253422e-15,5.727143895002117e-17,-1.8031261762884206e-15,-1.4754912058871128e-16,-4.592286147313148e-16,-1.2237685612345473e-16,-8.118505867571457e-16,-3.1062622923023e-16
