Country,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31
MDA,5.559829545882295,-0.6719976622118752,7.049955159840422,5.8939013169305445,-3.142935501158914,-3.247435289674598,11.268216333499957,-1.6198213300033797,-3.9530275320762778,-0.223590482498442,5.926134368406085,5.0129587748031685,0.9438055207124086,-2.034852095337097,-0.4024465158374788,-5.821989892847454,8.675907806239133,2.158529336270184,2.625989508929598,-0.028567762550105597,-0.6087911234720088,-0.8514760932727155,-1.1509411111304964,-2.058317976542292,-0.11051339514737624,3.166469613024136,-2.9355681484899905,1.1222417275003105,-0.09808704862357226,-1.2171281286514426,-0.6118134660867746
GNQ,-0.8059203072871878,0.37812328209053847,-11.642979059683825,-9.568700388371404,5.141982009412883,43.30052152057428,-15.21649874002411,7.713909229195295,9.41188759576467,-2.4086152367919493,1.9050562808569569,-5.271585340265866,-1.6133177052719763,2.000541839036975,3.2505172862445955,-3.01877382441128,-1.1480483464846174,-2.626073673339512,-0.38264609092619,2.5707363919979223,0.37609031794160636,-1.3408089402360797,0.5164893822834521,1.1535324228065682,-2.965532340619222,0.5158977713759164,-0.8990906847121029,1.4682197535858528,-0.14096042911691864,-0.27540682454707527,-1.5463616182935032
TMP,2.6873067912322246,-0.8701741631862131,4.390890251141928,-1.385245958958065,1.591079032967771,-0.7293213069460087,13.639221253723889,11.458128280433174,-1.8520492743410055,-4.42916401598724,0.3624101276278955,0.36574769492055925,-6.941556101307616,2.268582742618483,-0.1230667125438707,-5.066409055255953,4.368541725392035,1.05661370814115,0.24235590571811638,1.0603190650880983,0.6975238469340574,-0.2652082145544391,1.1607090813165923,-0.196734088760757,-5.626816957598591,1.272521629384894,-1.1609389932975882,0.44810643586815313,1.9749131577808519,-2.5659593949630186,0.7493327569583688
TUN,2.0217957796302564,0.0415494659057901,-19.35982093571996,-1.6017067526610438,-40.22518082739309,-14.393020722482866,-8.45054360337628,-1.3893285544664418,-1.7827745828099195,-4.891293965682996,-0.9388816683757899,-1.3212710002075856,-5.076260460151697,-6.41584750883771,-0.8104261268376758,-1.1830427248013584,-1.7698214588072017,-0.9681650625509131,0.08419072087543455,-0.6002932998356664,-0.32067519825362717,-1.1854186471794526,-1.8093692677403788,-1.5846695903038113,0.4988711061518437,-1.6046724613928816,-0.6541193829040376,-2.376566117034178,-2.0325453049658675,-0.27439886842894934,-0.24632486737602757
YEM,-0.2162111281165937,0.21630929908334562,-4.676877896695289,-3.749252730397202,-34.74076445566968,-3.5003923307402562,11.912180801460371,1.7272194751069183,9.86819043824989,-0.8691816384739142,-1.2562333198050162,2.478273640108352,-8.100993507889319,4.676023858416536,-2.351883385828725,-6.58479283592538,1.9369737048648923,1.441116258640076,-0.259077629712529,-1.2007492280398915,-0.017058170950174534,-1.3163824092049667,-1.9610808110207976,0.15305431980172846,-1.9517041369092154,-0.7901952933111376,-3.434536359013283,1.4833243608069018,-0.425186981881148,0.035667850278585045,-1.4086298547833032
BDI,-0.6868990670394002,-0.8947485731680505,-94.10041351843364,-0.23513338021221541,-52.027104064451464,-16.445333334592785,-11.668740453554593,-9.754669511445737,3.3019236688885822,-2.3773052948762277,1.4295112972474464,2.8742384520522384,-6.51770435773626,-3.429360521253386,0.3521777823004856,1.8985533253561313,-3.552166564731851,-1.1332382921309667,-1.0292307800434872,-1.5516047894823901,1.273711969236704,-1.3564323098031172,0.09779532416229503,0.977065739143869,2.606432679593378,0.013419267813157054,-3.618048517326503,-0.2550057385812356,-1.2731185153434932,-0.271957109918294,-0.6485675054190835
CUW,0.31901641508610873,1.9394442322138974,-1.1180971689946722,-1.0822633112658577,1.0590879261148651,-12.0383411999883,5.6369213387590635,-1.2685047200464865,-5.795126442751648,-1.8464146911392874,-3.354416984771273,-0.045559698367622525,-3.042369656674295,-1.0030167059655237,-0.19246536985297463,-0.5503661847451075,-0.0018701307328474748,-3.941955925848519,-0.35590278265646413,0.9096355464681638,-0.9979640580558269,-2.0681911519106153,-0.9840484981541643,0.6498571722644305,-5.856618962005567,-1.1969250050026865,-1.912171058185895,-1.377500169015116,0.7612224558521441,-1.189313477460309,0.666999051580437
CRI,-2.0650311918548425,-0.2928695908781924,12.469892039186304,-3.83113284438291,-18.50086113628244,-6.273231914578659,-6.252274630161152,-7.589334168553021,-0.6637000881196293,-0.16559550991377026,-4.168856380464222,-4.597859093555488,-5.206428843493171,8.835368158803492,-0.30119428534819603,-3.725880334252593,-3.0657589609939246,-1.0763809964061006,-0.024830636307305864,-1.8701979356734175,-0.9434219788435766,-0.7675154603061052,-1.8690889850809767,1.9289652992723882,-1.4975716558067014,-1.7304657989915309,-1.7078525289809845,0.6549394158401651,-1.9859520149762786,-0.2861706483222707,-0.10613230918355712
WSM,0.15361628761429524,0.031980525500912904,10.954649849878566,-2.004281676887444,-47.414488306541244,-0.7720897150428936,-1.8256133050419294,-5.470023561734076,-3.21901384099872,3.545956647269207,-0.34692513539829445,-5.662889800824894,-3.982817319983672,1.7289241807158051,-0.7994596233823812,0.5660026736343327,0.4361320086537137,-1.1397392776083455,1.7172843897111798,-1.2604374064684245,-1.1986248627324623,-1.1851487076068268,-1.3690343956706528,-0.36533289711889416,-2.333288691586861,-0.24362244954399256,-0.8636003222664658,-0.01008077239154781,-4.755089323100474,-0.28492371484987294,-0.7245783306616687
NPL,2.041847437788919,-0.9318063155919457,-42.19681832451016,-6.47973859313969,-42.710759903250285,-4.559995945646967,-11.997120369203696,-10.215050444524508,1.75187201197823,11.657883414939038,-3.410524667872476,6.63202027276695,-6.67260547658593,-0.6497402581329178,-0.641534318081304,-4.9991917113258255,-10.233456416745955,-0.932400163564814,-0.22876924332113685,0.31228094083959235,1.7072472297178671,-1.352049899799632,-1.0388546905874103,-0.32464808289637453,-2.3815589003342668,2.580798410815972,-1.9523805990093246,-0.4981724015286578,-2.219219330286187,1.327319260042905,-0.6501082081195477
