Country,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28
MDA,-3.245307203814072,-2.9447901280325985,2.403380321638244,-0.36962538681322443,10.966538068031348,1.8998011692136938,-3.272448268625788,-0.13035958672498382,1.5379170563920812,-5.309425789913199,-0.11399594635152865,0.9186899034605045,-3.8537626118562724,5.8904563385218935,-1.3497684859723227,-1.3534166162170003,-0.981809502048222,-1.9355919288384458,-0.22836106814235063,-2.0590055356004746,-1.9171121085072618,0.3733545691549345,-2.1825487794495926,-0.5090070659782991,1.9948762494452281,0.9510195401651662,-1.513411509658158,0.3509573381363452
GNQ,1.9936814472906894,0.6699728122655062,-5.2078548296029785,0.06664029502063114,-1.0673053838506024,7.2170769694790895,-1.5413718307161037,-4.583773545895427,-1.0991454154109508,-2.6074724317894935,0.01940046785630556,-1.64383545375328,2.303039242019267,0.8234160779674152,2.459175611919403,-3.3290545767471325,1.8313995720452465,-1.0483315801825643,0.708008819893374,-1.6541115438251754,-2.686791131949666,-0.24931064189180718,-0.2067652079004152,-0.731527608090061,-0.8309825066544092,2.174040483220258,-0.5838067086197165,1.891683098493892
TMP,-3.3440489732122565,7.94109013942022,-0.9500018960286741,0.01825419844589925,-0.9464671477621192,3.5598732668681468,-5.200528363885443,4.197149289410051,7.523547972242199,-14.543607690315625,-0.10940659549033893,-4.590657837777001,-7.456566511989941,-9.151376154759406,-1.76465745162168,-1.437210869712553,0.7318683730430074,-1.4246201751716294,-1.0640728361691967,-0.5504162638970704,1.0432167814134448,-4.598513808438093,0.7314970295166907,-0.05717829939611163,-0.09476549187476797,0.7164539860450342,1.4776199016824043,1.5063845280899801
TUN,-1.3220481677998892,-8.62558044563368,-9.544595702618404,0.10597388091841553,-13.381173327316422,-1.293498199562513,-1.7310436515239105,-2.1583911752545557,-44.91271668635237,-1.3111633426747105,-1.3093158134122014,-3.0632806975682647,-2.3461235856910885,-2.582604946744682,0.8258706439120065,-4.401280961514887,-0.7848627755579956,-1.8523699177174642,2.004707021314564,-2.9849820647597483,-0.9116578358782729,1.2957685632139626,0.2998112793447388,-0.8214937190646063,-0.8070367616684305,2.1778069237701256,-0.4000868636697036,4.438820017336178
YEM,-0.09346042151871814,-14.787602734624873,3.5304188899167928,0.4170428845548813,-5.852326816076715,-3.2830543023571384,-6.068564075262496,-5.417507203041628,-31.5916426915536,6.606667131368836,-0.7782987882086886,6.597966247841062,-3.4765976512838397,6.26592746913057,-0.4679052854852085,-4.12304966111245,-0.5465578954994421,1.6477814714459371,-0.3659848178892033,-0.10644930051647372,-2.3056753043229965,2.0268193918978015,-0.2623366178855798,1.0939146728167353,-0.8227959732572561,0.5299038108410901,0.42649236803016644,0.993782164739507
BDI,3.097398119033969,-7.073333728848914,-12.717956626841806,-0.4356250757663816,-63.12244066427547,0.2972527105537365,1.892377653394028,-1.5949039013090938,-53.31080290137303,4.51426727285719,0.3922742038960887,-5.2162651751298945,3.556721458326586,-9.100190606483293,-1.1529505175522117,-2.5506444211628123,1.087411607835974,-1.0806888783787911,1.4070541019188194,-2.2416868586786904,-0.7914560765840523,-2.1116263074791872,1.222605399457008,-1.3392593639561032,-0.615008586991877,-0.49233972815776095,-0.22325465878961598,2.7223974115666363
CUW,-2.603123183899613,-0.22598206289857478,5.298646106277249,0.09535050643172462,7.070190136431487,0.12396899451509474,-2.2955444234035234,7.427852819575191,13.558202483470858,-6.29320969395401,1.4276851699076074,10.455317258262262,-0.9845319392138128,1.5181328473182116,-2.26127150351901,-0.40066463628122573,-0.8746095795798353,1.3843953547113668,2.3562492382874245,2.902480357002337,-1.3829274016727617,-0.4857382301994392,0.2438219408094101,-2.522418098827024,0.462629018316277,0.9949624550774288,0.8784692704823555,-0.9092482921525434
CRI,-2.0745553509106345,-16.12216852922278,-13.909181013714774,-0.009503803969296815,9.170877596599745,-4.406524909914879,-4.621026045118071,-3.725338837336557,-43.413662401202494,0.04787413393468187,0.20635760500625777,-0.0272449661699824,-3.3990955199534563,-5.632320804962775,-1.9811531433545573,-6.317715737678073,-0.6142658241731433,-1.7901497113047236,1.6691978819566136,2.720081726783775,-1.0801853836773112,-0.09323324899997631,-2.7572334182924085,-0.45931911459365227,-0.8141098624004771,-0.508015946366274,-0.4010969999750616,-0.8697717005207326
WSM,-0.1460414827673306,6.200556876931466,-8.503033216185154,0.3070890832280933,11.729580965897188,-4.854639956997138,-1.3820071758652286,-6.4514629284299145,-49.121668329941784,-4.469135302711437,1.6780168798422221,3.081707052068014,3.2047010265247513,15.765452437694503,0.05026120655846833,-7.435746639253436,-0.7760921856307703,-2.908830236696798,-0.582364833495506,-0.42656475130109106,-1.1009650636350496,2.127597941797903,0.3296420787615499,0.5821678400430685,-2.2318654209622677,-1.9552534896424727,0.5087557883544939,-0.48744754339532265
NPL,-2.524658639997616,-10.29625504281556,-3.263632867656493,-0.6598883391784428,-32.94567154174272,-1.3257704968595,-5.819773689709717,-6.221498811080391,-52.16811705820458,1.6575853089603347,0.03265596242874719,2.118811170334305,5.886961287198917,-9.871216672268856,0.5010367432264249,-6.100530204876269,-0.542587647916329,1.9196348882931535,-3.202024719580642,-0.34354643695425613,-0.35165518647718236,1.906812764448845,-0.7664308550567798,-0.9568313975055898,-0.8139743105125203,1.2618783459118907,-0.3255377903162021,0.06224992559733702
