"","x"
"1",3.47580792160098
"2",3.53089397126991
"3",3.44343867536541
"4",3.52739306562108
"5",3.39542859344414
"6",3.30180175513313
"7",3.12219853819506
"8",3.5975669169665
"9",3.49908154413635
"10",3.45128923806715
"11",3.52671213038119
"12",3.3678325275421
"13",3.72166839052401
"14",3.36451206652511
"15",3.39062572553992
"16",3.54407595129373
"17",3.53564068137352
"18",3.67416882155338
"19",3.69301550512708
"20",3.49743703310911
"21",3.6143716460863
"22",3.52733270392483
"23",3.44474099146366
"24",3.45332648660849
"25",3.42857452329073
"26",3.48756507003629
"27",3.42079143460964
"28",3.35152556623387
"29",3.39328209139248
"30",3.42934960103039
"31",3.37618375252665
"32",3.31998886834686
"33",3.4940852050409
"34",3.52645044186115
"35",3.46854211262752
"36",3.32109004238883
"37",3.6869740194277
"38",3.18474765253729
"39",3.33239958511136
"40",3.46941633937956
"41",3.57298703227572
"42",3.62458966502657
"43",3.67847654198576
"44",3.69441233433833
"45",3.55356956094805
"46",3.15530746599418
"47",3.56514287439257
"48",3.57647323337044
"49",3.61372694204999
"50",3.51833276993266
"51",3.42733881074052
"52",3.65853265702884
"53",3.30123811305845
"54",3.39346708512575
"55",3.14285732755779
"56",3.43799230330193
"57",3.67542192729384
"58",3.66424061989248
"59",3.57638387176081
"60",3.5026974106952
"61",3.3805107533016
"62",3.67935570039576
"63",3.29949839290631
"64",3.6618260673087
"65",3.58665486130579
"66",3.59411723614171
"67",3.01839204099802
"68",3.55875730936219
"69",3.47400251409499
"70",3.58964663933835
"71",3.51007161876606
"72",3.60414220767834
"73",3.4528921364574
"74",3.42060063193144
"75",3.66568892518794
"76",3.6107216360912
"77",3.53862552732128
"78",3.36557335396299
"79",3.47904334090757
"80",3.40973208547188
"81",3.57998566658907
"82",3.57291587022065
"83",3.72452590055019
"84",3.65577666297885
"85",3.71115800976385
"86",3.45682982902899
"87",3.63834621880083
"88",3.52574628779156
"89",3.57723978936958
"90",3.58293874276709
"91",3.38453108506533
"92",3.39975118351398
"93",3.54852271572778
"94",3.32243626925453
"95",3.5216628823277
"96",3.60191370105108
"97",3.47981939704543
"98",3.55898959277498
"99",3.60282730165385
"100",3.37383160324851
"101",3.46174898317623
"102",3.57003417636088
"103",3.50044582968709
"104",3.50931956498695
"105",3.30781956377013
"106",3.60764122193174
"107",3.41774032832258
"108",3.54282210168201
"109",3.45962225687291
"110",3.32405500056391
"111",3.49186688091588
"112",3.56703722773551
"113",3.4534790525851
"114",3.49803776711822
"115",3.60678434340972
"116",3.65189054720272
"117",3.58682841156093
"118",3.42136270694508
"119",3.37218125084081
"120",3.53992866780439
"121",3.65742243754704
"122",3.68213148727055
"123",3.37638861341837
"124",3.52023780576899
"125",3.66597710584371
"126",3.70372691909406
"127",3.37225840147178
"128",3.5588029111497
"129",3.68844067747908
"130",3.53905618207922
"131",3.42241901816045
"132",3.46773362390547
"133",3.65768958372852
"134",3.52203728231821
"135",3.48540737895477
"136",3.48068553385229
"137",3.70558298847121
"138",3.53053870401168
"139",3.64852528916631
"140",3.26871990321326
"141",3.35115635696292
"142",3.7054536525169
"143",3.66079306725894
"144",3.32832341261287
"145",3.70615262006801
"146",3.56215601986222
"147",3.55179212574393
"148",3.71616446306498
"149",3.53235895926781
"150",3.57168383734395
"151",3.41541176899788
"152",3.74533330371514
"153",3.54382295074523
"154",3.70235566569855
"155",3.35270106434606
"156",3.36452739930452
"157",3.69605698019827
"158",3.34921083488307
"159",3.57133997277598
"160",3.52525952459197
"161",3.50168714548696
"162",3.6518608148246
"163",3.63527210476101
"164",3.54982799297094
"165",3.63047372707214
"166",3.60917331786491
"167",3.58421915577519
"168",3.53103315140583
"169",3.33846830387424
"170",3.62451475292196
"171",3.69843742158473
"172",3.57172647770034
"173",3.54272829213469
"174",3.59843683248361
"175",3.70186208595007
"176",3.32076020440094
"177",3.52855857004087
"178",3.67809684766981
"179",3.39932178102209
"180",3.57354642446697
"181",3.32861276513013
"182",3.69287135702952
"183",3.60184396898921
"184",3.71194550943012
"185",3.38571434316722
"186",3.60152371658019
"187",3.66865652872001
"188",3.66355286936338
"189",3.51406432059954
"190",3.58242507699198
"191",3.48660797424574
"192",3.60985605273283
"193",3.69980104903284
"194",3.30679429132146
"195",3.58217553461157
"196",3.61066940965329
"197",3.35321850517105
"198",3.55495686135225
"199",3.45864415327826
"200",3.57038403247241
"201",3.67072659638365
"202",3.4006258940711
"203",3.52591178593071
"204",3.30572960792106
"205",3.59657840916404
"206",3.5446152379857
"207",3.52105759544792
"208",3.45867212415109
"209",3.54623157541516
"210",3.47889962513356
"211",3.39030905908521
"212",3.511462057776
"213",3.56483830098229
"214",3.53473724193833
"215",3.58407187575584
"216",3.3852378184404
"217",3.69612859705082
"218",3.31625757455267
"219",3.54763481062457
"220",3.68654660446825
"221",3.31181577917997
"222",3.36448969896799
"223",3.69812648009719
"224",3.70222510954099
"225",3.70721466373297
"226",3.59240331568015
"227",3.49456301476893
"228",3.64137684078903
"229",3.46859106302927
"230",3.60128735546419
"231",3.40556253367885
"232",3.66031511840776
"233",3.54886930406176
"234",3.52371216281904
"235",3.50535716405178
"236",3.54167502553274
"237",3.6715728403619
"238",3.57347914098056
"239",3.64305136587022
"240",3.46027147221915
"241",3.66779840405292
"242",3.49531893106049
"243",3.62506369821634
"244",3.50588954380342
"245",3.58873695957467
"246",3.42778010971408
"247",3.55038380372453
