"","x"
"1",3.4316806408938
"2",3.52391003519127
"3",3.40023872414655
"4",3.52917160178207
"5",3.40470900722686
"6",3.30876217963727
"7",3.65281456075136
"8",3.63693221253454
"9",3.52154090886537
"10",3.42199756536238
"11",3.5134748320518
"12",3.32166223139762
"13",3.69988092037653
"14",3.39927876061302
"15",3.4346236897723
"16",3.51765595824586
"17",3.51557775642825
"18",3.68781153404951
"19",3.66527392873103
"20",3.49194639137783
"21",3.65157647856268
"22",3.51069175530944
"23",3.46371485853597
"24",3.46678611065239
"25",3.41168116577427
"26",3.43065318462206
"27",3.46922583548529
"28",3.41319759953513
"29",3.39256372815148
"30",3.39418192378786
"31",3.31946349436885
"32",3.3350176029613
"33",3.48316565447081
"34",3.51895695510123
"35",3.47233366465326
"36",3.34391317037648
"37",3.7172784439216
"38",3.50247752131227
"39",3.31490291213473
"40",3.49164458191144
"41",3.54479812397501
"42",3.66094942749456
"43",3.64645566482741
"44",3.68958106496937
"45",3.57230244039114
"46",3.62744846255455
"47",3.5541258296043
"48",3.56030854055236
"49",3.63389537297098
"50",3.52754094507217
"51",3.37698160363877
"52",3.69470125340451
"53",3.37356140124202
"54",3.36798744398763
"55",3.40915372981121
"56",3.40264281401242
"57",3.67031560623474
"58",3.68224879357546
"59",3.5782211668047
"60",3.57816819221158
"61",3.40360955917054
"62",3.65462163103384
"63",3.31777447387798
"64",3.68310631859115
"65",3.60519181280941
"66",3.55586986354276
"67",3.62972512802861
"68",3.56484022954288
"69",3.50001302381596
"70",3.59990992306247
"71",3.40316488017072
"72",3.69680521398228
"73",3.55769750102134
"74",3.48297877939826
"75",3.66046334620063
"76",3.6197101945126
"77",3.58165552010603
"78",3.02320985978797
"79",3.46654209748213
"80",3.42021047175622
"81",3.57211332246118
"82",3.57025076958642
"83",3.64874223870904
"84",3.65326134733883
"85",3.69999140488258
"86",3.45249425280354
"87",3.6411441788701
"88",3.5083054523117
"89",3.58635158645688
"90",3.60079027410255
"91",3.36630563126255
"92",3.40082964409799
"93",3.55437527983079
"94",3.35282576792711
"95",3.54289187855271
"96",3.56848806019546
"97",3.42604826547768
"98",3.59039398658604
"99",3.60654163816407
"100",3.28593494968471
"101",3.41763549341241
"102",3.51285270469104
"103",3.49623251331939
"104",3.53691485627795
"105",3.32671640874911
"106",3.60776376154224
"107",3.4234748516797
"108",3.55756520635907
"109",3.4556413193875
"110",3.33825067532931
"111",3.54136905579303
"112",3.64082895960407
"113",3.46866476629936
"114",3.48589069879553
"115",3.56697513334531
"116",3.66600349160285
"117",3.62787703382788
"118",3.3850189067391
"119",3.37152063797125
"120",3.55427132532827
"121",3.70999490564058
"122",3.73537257722919
"123",3.39679289748423
"124",3.46016348178988
"125",3.62593105046165
"126",3.67089810702735
"127",3.33764376819093
"128",3.58952523926415
"129",3.64843654279219
"130",3.52758760646963
"131",3.43760373553973
"132",3.46665461213875
"133",3.67131124636682
"134",3.52248537786495
"135",3.47622970116029
"136",3.46939566486224
"137",3.71484821952403
"138",3.53048182622162
"139",3.6313092015259
"140",3.34342143352656
"141",3.27201612425118
"142",3.69585197719923
"143",3.69380862829901
"144",3.36938925847673
"145",3.6988303842627
"146",3.53191914075292
"147",3.53935304239911
"148",3.5922224917205
"149",3.09561933151029
"150",3.60361590889825
"151",3.40976108224063
"152",3.7482536548142
"153",3.59766666304673
"154",3.70531051014223
"155",3.3514198383143
"156",3.31927774164016
"157",3.63988432010061
"158",3.313163542665
"159",3.56502324327496
"160",3.50323924587018
"161",3.53357187664499
"162",3.66956124381484
"163",3.6911867907153
"164",3.49525981202164
"165",3.61955700659571
"166",3.58175981937203
"167",3.61010087027735
"168",3.5828193978738
"169",3.24002623628996
"170",3.6222863117442
"171",3.64603763347962
"172",3.5653504755618
"173",3.54406594227316
"174",3.59140658204109
"175",3.70592159973944
"176",3.35826250519673
"177",3.5700940284333
"178",3.64288439179591
"179",3.37230052703963
"180",3.584899347506
"181",3.30855224865284
"182",3.71759356338704
"183",3.60112142935768
"184",3.68086032020649
"185",3.43963407939679
"186",3.5868761839283
"187",3.7184863100929
"188",3.68673841399317
"189",3.52815400454258
"190",3.59291980717169
"191",3.52456040678901
"192",3.60162092871402
"193",3.68785423046109
"194",3.27062719958267
"195",3.55758637019975
"196",3.61907211389222
"197",3.34851251316421
"198",2.99294499350916
"199",3.48307506912867
"200",3.57006831358905
"201",3.69485063590992
"202",3.38433929070799
"203",3.49192932768744
"204",3.34140705083309
"205",3.61384763084883
"206",3.63294161090203
"207",3.47733181714251
"208",3.47729055520116
"209",3.55477671196549
"210",3.50459907130229
"211",3.37693698615075
"212",3.50846719846168
"213",3.60580452119831
"214",3.52893792594046
"215",3.57133399168252
"216",3.37175824031876
"217",3.70056494273701
"218",3.33546815149082
"219",3.56004118801724
"220",3.71045449660868
"221",3.32658264409615
"222",3.43338317596048
"223",3.67650959878344
"224",3.59397786012295
"225",3.67931281060373
"226",3.60070251087867
"227",3.50317256552729
"228",3.64096431598923
"229",3.42558041018866
"230",3.60050705826675
"231",3.37572143406348
"232",3.60704381381268
"233",3.56887775726577
"234",3.55002650523868
"235",3.50924456037111
"236",3.53591392101194
"237",3.68481914151169
"238",3.61030718686866
"239",3.61558215780025
"240",3.44623042350133
"241",3.66240873872835
"242",3.48743669387845
"243",3.61350879965542
"244",3.51745017344866
"245",3.62921997356152
"246",3.44217082116547
"247",3.53812349129127
