"","x"
"1",2.9415434382546
"2",3.27791460915406
"3",3.70850779648082
"4",2.63181538682545
"5",2.64043143529235
"6",2.70566479562941
"7",3.37596999573436
"8",2.84945980891299
"9",3.03563021922716
"10",3.03186246862779
"11",5.07422614821982
"12",1.88060101475844
"13",4.60969022486699
"14",3.29608453321866
"15",4.07304836098657
"16",3.46535754680182
"17",3.69755593765595
"18",2.9804666042686
"19",3.40195791812658
"20",2.51382843878025
"21",5.32796387719745
"22",3.20485324046515
"23",3.09646201383771
"24",3.59046901802185
"25",2.44599437649585
"26",3.16684344483543
"27",3.19064593552255
"28",1.91643859101771
"29",2.97703508982687
"30",3.08031158204639
"31",3.10022331901251
"32",3.00146534779629
"33",3.52122264377039
"34",4.00477724421158
"35",2.9934968812789
"36",1.89272497457261
"37",3.35746691371583
"38",3.90191992220131
"39",3.57387851226316
"40",3.43209126280999
"41",2.89937051187159
"42",4.90856959716262
"43",3.37418053954359
"44",3.28764043596142
"45",3.23086133981836
"46",3.16321711303849
"47",3.10580180947926
"48",2.60960420982097
"49",3.21062235807275
"50",3.24259329980624
"51",2.41222110141236
"52",3.95789450346589
"53",2.58319436352109
"54",2.48591743508062
"55",3.41302347175968
"56",2.91504994020309
"57",3.60091849326313
"58",3.38840449015527
"59",4.37203115445568
"60",3.14406768973516
"61",4.0318025729205
"62",3.31735573256982
"63",2.10903106897962
"64",4.73212812600705
"65",3.54914297725695
"66",7.91103578332402
"67",3.60351425706376
"68",5.24226528146067
"69",3.14707817295713
"70",3.95350747059198
"71",5.27725375602921
"72",4.34748132462861
"73",2.48780977489721
"74",3.65840248840645
"75",3.49234223878295
"76",2.77667738428699
"77",4.76241020096485
"78",2.99815985760971
"79",2.95322731815038
"80",3.41449295462325
"81",2.92036897332618
"82",7.6738575455208
"83",4.21341533270266
"84",3.20934374911811
"85",3.95728507743297
"86",3.18693368017844
"87",3.5540697895054
"88",9.16680346329803
"89",4.1993744300099
"90",2.83694130656932
"91",3.03614846157228
"92",2.66006715387946
"93",3.1880645247455
"94",2.70624808842689
"95",3.26915802506227
"96",3.64170015993702
"97",3.02699353291398
"98",3.24849367480594
"99",3.34006477005051
"100",3.01879931961685
"101",4.85048459535412
"102",3.42852105812397
"103",8.28683416819793
"104",3.06764587610259
"105",2.4283146617111
"106",3.08721429467524
"107",3.12156253824292
"108",2.87680870670417
"109",3.40192019384906
"110",2.00434408745905
"111",2.79281433749161
"112",3.28819787328616
"113",3.21056175630304
"114",5.33324815920975
"115",3.94843546473181
"116",3.86539774014847
"117",3.16044202868809
"118",2.76140577973147
"119",2.58699805573296
"120",2.61703462581606
"121",3.62883869026082
"122",2.93087876450367
"123",3.02097242770259
"124",3.52710509701695
"125",3.20268761224847
"126",5.82799874471717
"127",1.97115193914087
"128",3.82196695823418
"129",4.69761139753298
"130",2.62440036684579
"131",3.10576995958574
"132",3.28261213687776
"133",6.85336038770672
"134",2.67746818763665
"135",3.40669833253945
"136",3.44974305773159
"137",3.5869022671981
"138",3.02379810136612
"139",3.25767071062891
"140",2.81106743986678
"141",3.35781455775181
"142",2.7297216456631
"143",4.01166976198843
"144",2.67345394020934
"145",3.6715754998709
"146",3.56935678221247
"147",3.02426609883285
"148",2.58684483229692
"149",4.0468222756121
"150",4.2026268545474
"151",2.83121344263302
"152",4.11781127830767
"153",3.87998318107255
"154",3.22089783308795
"155",2.33645063729846
"156",2.97010020787043
"157",6.83865387496833
"158",2.56571527069214
"159",3.39806010196879
"160",3.34943357640443
"161",2.88134407356744
"162",4.66780937979592
"163",5.81265137396617
"164",3.67792562638735
"165",2.96810202834169
"166",4.72415626143722
"167",2.99258590690834
"168",3.44907659093113
"169",1.22106623998276
"170",3.32752253811336
"171",3.48790144462661
"172",3.07828314393655
"173",4.66618112204236
"174",3.24772318115625
"175",3.89686693018647
"176",4.06184154026228
"177",7.06372967912498
"178",3.85113082501375
"179",3.17240778082475
"180",2.98694207635399
"181",2.71900443154821
"182",3.9506776984994
"183",3.3359014388446
"184",4.15899801159422
"185",3.08617222226457
"186",2.86069732532972
"187",4.05611527919245
"188",3.6089034996233
"189",3.57679962110493
"190",3.42771115835758
"191",3.03113066591711
"192",2.88603388330297
"193",4.24481011806917
"194",1.94129323252371
"195",4.2399946771931
"196",4.60108239553321
"197",2.64786302115951
"198",2.2137774459333
"199",3.73170372399652
"200",4.49893998361475
"201",3.50581592058702
"202",3.13173121533085
"203",3.83411961522589
"204",2.82423967362055
"205",3.28381134748105
"206",3.18048433107076
"207",10.4841189676489
"208",2.71464082331496
"209",2.9527413119362
"210",2.90987922701194
"211",3.28645429241128
"212",2.98008048668716
"213",2.88332457731711
"214",3.05678066712866
"215",3.14916473978816
"216",2.67230337790612
"217",4.1032410186252
"218",2.66719977849047
"219",3.34421318645993
"220",3.50773970763958
"221",2.02790981315525
"222",2.45847922099558
"223",3.72741742832429
"224",4.33512761710469
"225",6.65260367474136
"226",3.75114685989348
"227",3.02016516819655
"228",3.43671738292746
"229",3.82667401770322
"230",3.32421852377136
"231",2.4998474620676
"232",3.0766446101016
"233",3.6920331860819
"234",6.39840662342663
"235",3.26755195056498
"236",3.04365575594316
"237",3.53489742335741
"238",4.01174727311378
"239",3.44389599593913
"240",2.63305338193127
"241",3.18368047978363
"242",2.98986127677239
"243",3.75127358928435
"244",2.65894199295636
"245",3.33161180993064
"246",2.7388620339004
"247",3.12872398280556
