"","x"
"1",5315.62691862395
"2",17185.5234893177
"3",25.2846185599406
"4",13643.8353566049
"5",1815.48515337531
"6",-13053.4389487743
"7",-42997.8131059151
"8",18198.3291544495
"9",11092.1757138332
"10",-2462.9779494181
"11",11843.9964740225
"12",-6009.2508213326
"13",33463.5576755232
"14",-2691.2863877599
"15",2680.3270423538
"16",12284.7258938426
"17",15725.603030028
"18",28910.7796847655
"19",31720.2749767324
"20",8095.60196261614
"21",25629.0854349445
"22",13983.7059804639
"23",6202.3758208655
"24",8787.66102725099
"25",2743.06477009996
"26",3025.91988663281
"27",5545.46205915325
"28",-2038.54920278121
"29",-2187.63861558936
"30",1854.28585898344
"31",-5177.59061742309
"32",-4965.24897780123
"33",5961.96917831679
"34",10868.1567315515
"35",5822.60549238872
"36",-5993.31947826552
"37",34928.6684750216
"38",-42004.8369335287
"39",-8701.48291478085
"40",6279.36702020352
"41",17090.379621594
"42",25411.6959511846
"43",27590.9489769268
"44",32045.0510253312
"45",13241.974499896
"46",-42936.4264193959
"47",16805.2312091149
"48",22358.130993236
"49",26866.8499994413
"50",10013.7961231304
"51",1638.76098172662
"52",31222.9107582823
"53",-5697.29532118895
"54",-741.303984468798
"55",-42396.3405669886
"56",-343.656710208847
"57",28828.4166539905
"58",31672.6477209656
"59",15180.9836270231
"60",11812.4063825448
"61",-349.208060126729
"62",27062.6110617538
"63",-4964.01111447179
"64",31233.4260159171
"65",19511.884808375
"66",18050.374403443
"67",-45795.8196336169
"68",16702.4781390302
"69",6239.27077003552
"70",24069.8876229853
"71",4222.29130661593
"72",28172.9757363585
"73",6903.77697931979
"74",5818.24122634985
"75",28612.2091115478
"76",22351.9133099189
"77",16985.2885210121
"78",-632.616604263867
"79",10512.794153451
"80",678.822041209328
"81",18252.1105930934
"82",13595.5972744451
"83",30278.3356033563
"84",28945.3954859081
"85",32959.4506088843
"86",10056.0405445792
"87",21759.6727381202
"88",10293.8096095345
"89",18319.1424852793
"90",14984.6106027597
"91",-2725.8481568344
"92",1220.68505607418
"93",16565.1075466597
"94",-5045.80383022889
"95",13374.7341814009
"96",17888.9376242771
"97",8523.70645210192
"98",19017.3419090618
"99",23253.668951536
"100",-1908.75816777329
"101",2709.74551300756
"102",16133.6134457111
"103",7987.10430832872
"104",16618.4955519616
"105",-9289.49285747807
"106",21545.7493101961
"107",-509.503392092396
"108",16814.4350708822
"109",1756.02662970857
"110",-1903.12021509521
"111",9491.22619157918
"112",20869.6590360609
"113",10511.2705533261
"114",5767.23388550532
"115",20724.8977942166
"116",30859.6687276055
"117",22363.6071642608
"118",3601.367786253
"119",-1255.02701327774
"120",13821.4501935279
"121",32651.9928119086
"122",36924.0825527694
"123",-5240.0418476941
"124",9420.48731830832
"125",26439.2262973998
"126",31683.8993069199
"127",-5670.54989585099
"128",18023.1458809467
"129",29750.4605702053
"130",11342.6671103339
"131",696.625146253155
"132",5625.62969159217
"133",28982.1393250389
"134",11648.5352296548
"135",10138.3684538174
"136",8820.0056129095
"137",31218.0987510551
"138",12720.1603493245
"139",24937.1311003901
"140",-8065.05396021307
"141",-649.877116904324
"142",31583.7356157384
"143",27218.7556157346
"144",61.6560946504546
"145",36024.6838028147
"146",14445.8622183426
"147",15916.2584811542
"148",31734.2606012503
"149",18391.5124635874
"150",17550.7053466555
"151",-109.503537160734
"152",39114.9401311433
"153",18856.0282601783
"154",30080.0459324992
"155",625.263300471593
"156",-6536.58660823351
"157",29839.61688627
"158",-6330.03619176745
"159",18075.1597062963
"160",12140.594135196
"161",10821.3221555294
"162",30804.2397233866
"163",30974.8891314194
"164",14009.9863763252
"165",25179.3609310962
"166",17200.759196049
"167",22398.3330498301
"168",14151.9068281497
"169",-6904.72165877477
"170",20238.1349381327
"171",23693.2807392174
"172",17118.2544624175
"173",14532.3239281797
"174",19866.7230680449
"175",30629.0651321032
"176",-6000.14887658122
"177",14468.4232552137
"178",28788.3168090802
"179",-90.8322796488478
"180",16090.1371321602
"181",-8267.00606892274
"182",35578.2498811377
"183",23216.3374756832
"184",31055.8004765863
"185",451.703190507791
"186",20918.0824091969
"187",30760.6160128758
"188",31921.5712539049
"189",9902.67022567493
"190",18700.4264722564
"191",12744.4750266092
"192",20769.1715722791
"193",28102.2125030524
"194",-9109.95105720271
"195",21053.219324392
"196",23927.2450185141
"197",970.824634115526
"198",25513.0767385355
"199",11173.0844848489
"200",22291.7397541434
"201",30649.3822017361
"202",-382.088380242179
"203",11283.0173686144
"204",-8887.57715156882
"205",24931.5805058772
"206",20742.0717906267
"207",9441.54036332179
"208",14144.9029915407
"209",16282.199611807
"210",8941.53857250571
"211",-3058.39996174921
"212",9625.73423644797
"213",17077.6298617702
"214",14336.9080696696
"215",17004.6996911243
"216",-4188.65842090337
"217",31800.1444933242
"218",-7364.46821996021
"219",14082.3422426175
"220",32624.8743025296
"221",-9854.06298198894
"222",-2829.79333316219
"223",32234.086935364
"224",37791.4712373768
"225",30941.0754505415
"226",18503.407460343
"227",8643.48986025482
"228",26004.2383996848
"229",2466.98619525214
"230",21109.963903179
"231",-4059.35078986339
"232",26499.4379798914
"233",17419.210441491
"234",15091.808510978
"235",13293.1728973852
"236",11757.7199771805
"237",30832.2802084927
"238",20923.5337042335
"239",24851.1830715018
"240",8231.85656336474
"241",25876.0739959803
"242",8059.96099114536
"243",29078.7122952591
"244",15373.3141233062
"245",25059.5024213398
"246",2895.19407355713
"247",14517.7823376261
