"","x"
"1",3.43338982588583
"2",3.52159499402222
"3",3.38199188157028
"4",3.53374742570918
"5",3.43510575637436
"6",3.3017991265072
"7",3.16887009961484
"8",3.59005719018512
"9",3.5447975647918
"10",3.43183298960689
"11",3.56564207597456
"12",3.4051391568803
"13",3.71638636833395
"14",3.34281599212453
"15",3.3960675055387
"16",3.56715586501459
"17",3.55014833997011
"18",3.66172193687371
"19",3.68705608530016
"20",3.50897404257837
"21",3.65826461055731
"22",3.5164626558397
"23",3.40242023084504
"24",3.46408995896007
"25",3.41247760443625
"26",3.40968036504171
"27",3.46500371674046
"28",3.35492920997987
"29",3.40674041520247
"30",3.40215600418953
"31",3.3478713955907
"32",3.37745803223766
"33",3.53375520747544
"34",3.47075323441062
"35",3.49522361757637
"36",3.35681633478429
"37",3.71600247793756
"38",3.61078538526335
"39",3.34442758463234
"40",3.42280443910066
"41",3.57788131678795
"42",3.63720577250804
"43",3.65386151359265
"44",3.72370833050518
"45",3.51939583233376
"46",3.12673250023799
"47",3.57586017794538
"48",3.6748402843562
"49",3.64274841292215
"50",3.52833665922349
"51",3.42779551059742
"52",3.69462674610033
"53",3.32495661486222
"54",3.35461287958262
"55",3.55130410911813
"56",3.40904462579465
"57",3.67417749204872
"58",3.6943635304678
"59",3.58224428301171
"60",3.51630437009222
"61",3.3512083911271
"62",3.66270970283788
"63",3.30067315954209
"64",3.66283262645469
"65",3.62795928230311
"66",3.56717970881546
"67",3.59583251422792
"68",3.60136502254796
"69",3.49488580385029
"70",3.57378381295039
"71",3.43437487343311
"72",3.61535893540767
"73",3.40324216311532
"74",3.45986798654198
"75",3.69912552454884
"76",3.63913435459053
"77",3.58598185982859
"78",3.09990568773247
"79",3.49226778428813
"80",3.39382505837046
"81",3.59953049556593
"82",3.59077400824093
"83",3.67030422312724
"84",3.64091180233223
"85",3.64767190712353
"86",3.53148341558557
"87",3.62831989801761
"88",3.51305161580485
"89",3.59486704294155
"90",3.55607433678263
"91",3.35561704093043
"92",3.38428093920157
"93",3.55924783231813
"94",3.23866123976283
"95",3.57074614142402
"96",3.59060193186432
"97",3.48108092905884
"98",3.60169671361585
"99",3.60856573908229
"100",3.39364717238877
"101",3.47320119834066
"102",3.53344334996004
"103",3.54998804557941
"104",3.54929331359164
"105",3.28841463990408
"106",3.62759072996952
"107",3.45407763825292
"108",3.58570860407596
"109",3.47427446475509
"110",3.33185928278775
"111",3.47350260613589
"112",3.14323113592323
"113",3.4882697640039
"114",3.484955724588
"115",3.56670848459999
"116",3.68372190212498
"117",3.62540124827646
"118",3.410594044651
"119",3.41857444008049
"120",3.52961098299895
"121",3.68690521486782
"122",3.68778127251196
"123",3.41126510349317
"124",3.5000178691677
"125",3.66338477004102
"126",3.69395823943411
"127",3.36515215135719
"128",3.56271354482737
"129",3.69627580953064
"130",3.52622893705165
"131",3.45575075673067
"132",3.49306785000218
"133",3.68958911729744
"134",3.52717705498833
"135",3.46974785462641
"136",3.49247855416174
"137",3.62784771436083
"138",3.54744807035363
"139",3.64604318038752
"140",3.29563722526208
"141",3.41446056014053
"142",3.71042913532675
"143",3.62068237798991
"144",3.40153480044439
"145",3.71890199952752
"146",3.49358019115398
"147",3.55293565762958
"148",3.60115181061815
"149",3.06406421812286
"150",3.59767863938729
"151",3.43406248273949
"152",3.71439955042638
"153",3.5746420602603
"154",3.69944534864904
"155",3.35968662776936
"156",3.36358850150391
"157",3.69443915385607
"158",3.3213272882045
"159",3.57203198271368
"160",3.50969660061791
"161",3.49977085448988
"162",3.69690622824948
"163",3.67246425926092
"164",3.55755041406426
"165",3.56859960596107
"166",3.59009854046058
"167",3.5941285549084
"168",3.55985814166302
"169",3.30824887332869
"170",3.63537236235487
"171",3.19314097993129
"172",3.53421681073581
"173",3.56596027096263
"174",3.61024989592539
"175",3.7073258699875
"176",3.3079182883723
"177",3.58445232464404
"178",3.6930903281968
"179",3.35175537944509
"180",3.55971401625405
"181",3.270371756671
"182",3.70795888291172
"183",3.58034705258834
"184",3.70680493032178
"185",3.41195645730783
"186",3.59624855488963
"187",3.68436408857978
"188",3.71776190519358
"189",3.51613312093314
"190",3.59667803679049
"191",3.54740606020234
"192",3.58551932186121
"193",3.65055107114756
"194",3.19824168246576
"195",3.62369435315001
"196",3.63123552062098
"197",3.39870833537509
"198",3.50682291165389
"199",3.49778954906477
"200",3.64179010626823
"201",3.72085905609845
"202",3.46249150048442
"203",3.55561148060773
"204",3.32321164062111
"205",3.60285891422627
"206",3.62276149069091
"207",3.49855174001
"208",3.52046982174333
"209",3.58648267550653
"210",3.48727401124723
"211",3.32127010381863
"212",3.49595082410483
"213",3.57799922215958
"214",3.55491692787836
"215",3.58109531774439
"216",3.35874856156783
"217",3.66512307020554
"218",3.20609780147386
"219",3.5719527169964
"220",3.65933307838067
"221",3.34432974152285
"222",3.40624773221794
"223",3.69266393548007
"224",3.60469681696431
"225",3.6874265938063
"226",3.60027833370741
"227",3.52319878124601
"228",3.68274442541532
"229",3.41527641969596
"230",3.61125767627266
"231",3.35958870368005
"232",3.17201934768305
"233",3.56759510875242
"234",3.58056518484759
"235",3.56029671137666
"236",3.48089538683307
"237",3.72093727615747
"238",3.57318417614807
"239",3.73505886386566
"240",3.44290961633924
"241",3.63032327285792
"242",3.50717033378223
"243",3.61453132572935
"244",3.48647819393712
"245",3.15663791920912
"246",3.4543067980072
"247",3.55736594106793
