"","x"
"1",9152.06265033272
"2",14907.1561858911
"3",5770.29828565571
"4",14541.4004348559
"5",754.463718332932
"6",-9027.16366567477
"7",-27791.1396446733
"8",21872.7861608326
"9",11583.5652795345
"10",6590.48275934448
"11",14470.2599914814
"12",-2128.62449427535
"13",34838.2391660225
"14",-2475.52836283778
"15",252.6859689056
"16",16284.3384031107
"17",15403.0668710214
"18",29875.740239931
"19",31844.7401492287
"20",11411.7556319213
"21",23628.4536756646
"22",14535.0941702036
"23",5906.35725164345
"24",6803.32350543198
"25",4217.37180008204
"26",10380.3861435455
"27",3404.23664836115
"28",-3832.28791130408
"29",530.208754402352
"30",4298.34774437072
"31",-1256.13352403145
"32",-7127.07211226293
"33",11061.5747029272
"34",14442.9201855035
"35",8392.97009414036
"36",-7012.02738408619
"37",31213.5582891638
"38",-21256.3453406823
"39",-5830.46732298679
"40",8484.30459279296
"41",19304.8123028621
"42",24695.9772157046
"43",30325.7876505261
"44",31990.6733358026
"45",17276.1795657839
"46",-24332.0973373894
"47",18485.296970096
"48",19669.0318013469
"49",23561.0984731401
"50",13594.8295796211
"51",4088.27121377633
"52",28242.1580550231
"53",-9086.0499514017
"54",549.535902470656
"55",-25632.8206904468
"56",5201.29069039033
"57",30006.6579729986
"58",28838.4952470198
"59",19659.6957820643
"60",11961.3315267663
"61",-804.071807173124
"62",30417.637382219
"63",-9267.80653517233
"64",28586.235808383
"65",20732.7534053521
"66",21512.3821032941
"67",-38636.2829170274
"68",17818.1675562409
"69",8963.44340590994
"70",21045.3182474216
"71",12731.7490363448
"72",22559.7370911965
"73",6757.94494295173
"74",3384.30261303914
"75",28989.8063773972
"76",23247.1203062589
"77",15714.907486238
"78",-2364.65077205373
"79",9490.08181939826
"80",2248.81546436452
"81",20035.9918907358
"82",19297.3776749385
"83",35136.7764105381
"84",27954.2266524917
"85",33740.1712389775
"86",7169.33383723615
"87",26133.1878012088
"88",14369.3539639603
"89",19749.1174401207
"90",20344.5133716603
"91",-384.049215549865
"92",1206.06462849617
"93",16748.9123815015
"94",-6871.380857811
"95",13942.7417721371
"96",22326.9147312421
"97",9571.15998145689
"98",17842.4352751177
"99",22422.3627975793
"100",-1501.87340167073
"101",7683.26054650846
"102",18996.3138338481
"103",11726.0984798805
"104",12653.1785113469
"105",-8398.4554574596
"106",22925.2952394315
"107",3085.47351006241
"108",16153.3429543835
"109",7461.07164616653
"110",-6702.2645361575
"111",10829.8161559199
"112",18683.2087961129
"113",6819.2627762824
"114",11474.5170830177
"115",22835.7731903379
"116",27548.226223779
"117",20750.8850005108
"118",3463.92010260283
"119",-1674.29332522731
"120",15851.052579511
"121",28126.1683080519
"122",30707.6366323951
"123",-1234.73076233899
"124",13793.8574549639
"125",29019.9139389131
"126",32963.8109420801
"127",-1666.23304317376
"128",17822.9317851901
"129",31366.7868165513
"130",15759.8999739617
"131",3574.27780448207
"132",8308.50355050842
"133",28154.0783010781
"134",13981.8570649928
"135",10154.9622100883
"136",9661.6492862446
"137",33157.7230657158
"138",14870.0397777708
"139",27196.6422041004
"140",-12483.3772310435
"141",-3870.86090576065
"142",33144.2107423775
"143",28478.3135314302
"144",-6256.32385357609
"145",33217.2351044273
"146",18173.2465089977
"147",17090.4827166791
"148",34263.2184932748
"149",15060.2102350927
"150",19168.6615210861
"151",2842.19818360009
"152",37310.6217337386
"153",16257.9062695679
"154",32820.5497788721
"155",-3709.47820490533
"156",-2473.92647669453
"157",32162.4970700094
"158",-4074.1185655922
"159",19132.7364045796
"160",14318.4995686972
"161",11855.7844635063
"162",27545.1199451817
"163",25812.0209369214
"164",16885.2807119481
"165",25310.7123009897
"166",23085.3603639743
"167",20478.2840208549
"168",14921.69697626
"169",-5196.44029924362
"170",24688.150802818
"171",32411.1927546216
"172",19173.1163556745
"173",16143.5422385474
"174",21963.6702448998
"175",32768.983227326
"176",-7046.48707911471
"177",14663.1660541427
"178",30286.1192350857
"179",1161.20297077904
"180",19363.2545836764
"181",-6226.09386228787
"182",31829.6803330068
"183",22319.6295012993
"184",33822.4449591989
"185",-260.428787255863
"186",22286.1712558817
"187",29299.8455979645
"188",28766.6427789646
"189",13148.885001791
"190",20290.8483403223
"191",10280.3939344443
"192",23156.688822786
"193",32553.6571999524
"194",-8505.57039630461
"195",20264.7774975408
"196",23241.6639695451
"197",-3655.41877670522
"198",17421.1172339604
"199",7358.88465493209
"200",19032.864914529
"201",29516.1151090437
"202",1297.44967249552
"203",14386.6443174433
"204",-8616.80277894805
"205",21769.5121940486
"206",16340.6801697366
"207",13879.504661654
"208",7361.80690095197
"209",16509.5463917189
"210",9475.06717000934
"211",219.602364664664
"212",12877.0146091314
"213",18453.4767819519
"214",15308.6803887001
"215",20462.896998326
"216",-310.213522072983
"217",32169.9792127227
"218",-7516.89757484873
"219",16656.1488424502
"220",31168.9042781231
"221",-7980.95241249457
"222",-2477.86520463642
"223",32378.7072640917
"224",32806.9099752753
"225",33328.1917017405
"226",21333.3209321252
"227",11111.4936877435
"228",26449.8108503798
"229",8398.08416825416
"230",22261.4775205543
"231",1813.20316843
"232",28428.3800117774
"233",16785.1220623992
"234",14156.839551505
"235",12239.2082204234
"236",16033.5026214654
"237",29604.5261183285
"238",19356.2251676991
"239",26624.7562045632
"240",7528.89816603441
"241",29210.1933583516
"242",11190.4677472215
"243",24745.50164816
"244",12294.8283871542
"245",20950.2798092181
"246",4134.37575177143
"247",16943.3488234609
