"","x"
"1",3.504347294891
"2",3.19710503950527
"3",3.45929130297585
"4",3.61659122233346
"5",3.38948747124741
"6",3.26727745399727
"7",3.61976228379257
"8",3.7098040070269
"9",3.57534249113407
"10",3.51739786718519
"11",3.59574251748458
"12",3.37595652597499
"13",3.63162490595013
"14",3.36973339134279
"15",3.50885117349034
"16",3.58050922458337
"17",3.54975931575787
"18",3.70471023573761
"19",3.68148174169256
"20",3.59386264083749
"21",3.61035006171482
"22",3.51079625243265
"23",3.13334040976265
"24",3.32154867218326
"25",3.47769588318511
"26",3.4625555442463
"27",3.48626817024505
"28",3.38658127582255
"29",3.32618567080206
"30",3.37805653992171
"31",3.25294957373716
"32",3.07300779777688
"33",3.47861528499972
"34",3.52915990527197
"35",3.28204651325035
"36",3.28462589907874
"37",3.72676469111338
"38",3.28615809034667
"39",3.34205299269217
"40",3.50327394031345
"41",3.6011233367979
"42",3.70892965922355
"43",3.67518609120879
"44",3.69658247464057
"45",3.60313539888233
"46",3.60452251938216
"47",3.69930505414774
"48",3.38785976836564
"49",3.67300602087052
"50",3.58082081440681
"51",3.3648950340497
"52",3.7200315454692
"53",3.28755929764004
"54",3.20596969362963
"55",3.7420301128638
"56",3.51324802876841
"57",3.72156462542529
"58",3.68070266562626
"59",3.59567039454402
"60",3.57361566327651
"61",3.2529261618543
"62",3.67668224734287
"63",3.12638005468841
"64",3.65781197056439
"65",3.62733132216322
"66",3.51696138583901
"67",3.49278616277674
"68",3.60483156768087
"69",3.61424405066511
"70",3.49746409354472
"71",3.4502842405644
"72",3.57734382643164
"73",3.70402691689175
"74",3.51300896933629
"75",3.70636090497025
"76",3.61381765395309
"77",3.47746508460851
"78",3.51570601528352
"79",3.17931165504448
"80",3.35477367698217
"81",3.65444676752361
"82",3.63915226024958
"83",3.74146598402467
"84",3.67572796740522
"85",3.69627556228429
"86",3.55990341595678
"87",3.71936896838857
"88",3.52216524317294
"89",3.57965452171224
"90",3.65422729573908
"91",3.34640678930035
"92",3.34351852803589
"93",3.64181756288314
"94",3.26275700758301
"95",3.60019731806265
"96",3.59934946991814
"97",3.53020226656097
"98",3.58227115597606
"99",3.60038467261468
"100",3.13339941119564
"101",3.46776514538027
"102",3.45370136575362
"103",3.50445261679653
"104",3.5583230390531
"105",3.102041617042
"106",3.5867427037291
"107",3.46994819903643
"108",3.57348349163364
"109",3.53145326981935
"110",3.12873710555833
"111",3.55672920300407
"112",3.46111851385781
"113",3.42252765487287
"114",3.65893577946572
"115",3.58206727136389
"116",3.69937552336202
"117",3.58878223006842
"118",3.08177681566454
"119",3.28886128373848
"120",3.58028875014666
"121",3.66083153949029
"122",3.69028684408675
"123",3.42438287936264
"124",3.50381456412615
"125",3.59301592387783
"126",3.64972932892796
"127",3.33459489674492
"128",3.57343341993255
"129",3.67505490685446
"130",3.57821712182852
"131",3.43180693891153
"132",3.45616053694685
"133",3.65783170125563
"134",3.5593701151414
"135",3.33662150916943
"136",3.48952620638122
"137",3.74616897038938
"138",3.52634806878347
"139",3.62201691126423
"140",3.21237854708423
"141",3.16640243165971
"142",3.7220219413428
"143",3.67499439394673
"144",3.39329402908206
"145",3.66184156946921
"146",3.53254818202951
"147",3.59827670439989
"148",3.36787830247591
"149",3.76133250167871
"150",3.60393918558481
"151",3.54904722374971
"152",3.72748372479108
"153",3.5505413680188
"154",3.72922596062404
"155",3.42953094864269
"156",3.35822466486134
"157",3.66872017966038
"158",3.22083913570458
"159",3.50869043606842
"160",3.34843512984487
"161",3.51823598953894
"162",3.68535467346948
"163",3.75071979366906
"164",3.51983430691376
"165",3.64106738735853
"166",3.59396214333566
"167",3.62897478504851
"168",3.67429672089921
"169",3.0782050066969
"170",3.65237599717205
"171",3.68516188579839
"172",3.58472053926892
"173",3.54104595003448
"174",3.69836809913156
"175",3.69223311305602
"176",3.32268593985883
"177",3.60432446281678
"178",3.6132940820279
"179",3.24462348261349
"180",3.57402524858239
"181",3.29341259210478
"182",3.69137890467217
"183",3.59893237120155
"184",3.70134900881244
"185",3.3874216095141
"186",3.55578492084688
"187",3.69200214926724
"188",3.70973781430357
"189",3.61092740699754
"190",3.59202471779404
"191",3.59689697497844
"192",3.55051923770783
"193",3.6426439154299
"194",3.08452740166823
"195",3.54192142444002
"196",3.61151445583734
"197",3.32326890179136
"198",3.33188681699709
"199",3.3834920912153
"200",3.56591021588393
"201",3.72852030695304
"202",3.22601486467928
"203",3.60346167366922
"204",3.24816743371572
"205",3.58635078715738
"206",3.6121293522005
"207",3.49566973607505
"208",3.32272677742877
"209",3.66870053227684
"210",3.513614227615
"211",3.30893202277061
"212",3.54901553245446
"213",3.61649995654486
"214",3.61615837784393
"215",3.52720427646938
"216",3.35651028052918
"217",3.72230306850414
"218",3.26474757720117
"219",3.63179186725955
"220",3.69378504994559
"221",3.29055628565618
"222",3.38316260573651
"223",3.69685532007064
"224",2.99490292973481
"225",3.6886553934911
"226",3.63826988360855
"227",3.62000647567684
"228",3.69955757046208
"229",3.4752523741778
"230",3.62352221737097
"231",3.34230669499677
"232",3.62054680924192
"233",3.53868711115079
"234",3.59186597766556
"235",3.59006333523395
"236",3.51105361848555
"237",3.71344633857685
"238",3.49693036867256
"239",3.71121728416698
"240",3.45069124122573
"241",3.66955992843276
"242",3.58764235199637
"243",3.64375075600751
"244",3.46352569842371
"245",3.51147399669791
"246",3.45332587312012
"247",3.57731376418369
