"","x"
"1",-3358.56174525603
"2",16873.794044999
"3",-6175.25082269115
"4",8078.03376398529
"5",3306.49971052128
"6",-2596.31079285147
"7",20677.5775202993
"8",-2194.43417945946
"9",-7675.24184737461
"10",-2047.32811113682
"11",31599.9992171732
"12",-22989.3627084105
"13",19760.3059777216
"14",7824.3626960093
"15",-15843.1696738243
"16",-7360.07451572769
"17",9109.87671364686
"18",20989.8083238076
"19",21555.3179398161
"20",4817.86221373081
"21",71106.3359791132
"22",5567.69779617767
"23",21467.2372174198
"24",16755.5420413394
"25",-9615.60954073072
"26",31861.1729216047
"27",-3743.05899208758
"28",-10278.2847855396
"29",10863.1677247052
"30",7029.13667740271
"31",1671.5957985356
"32",9034.93169218117
"33",-3005.28842537936
"34",33806.7922564026
"35",-5964.94490661127
"36",-2779.36828613759
"37",30277.949481303
"38",25308.1454301843
"39",-18551.5431769757
"40",-2958.15047237487
"41",7864.00466361761
"42",62913.4370836799
"43",-3343.46334495342
"44",31227.5667174161
"45",-7341.92995160461
"46",-14674.8241024783
"47",-3856.71327309144
"48",10410.4470176017
"49",18647.6292935539
"50",13681.1289784882
"51",3480.00564435309
"52",32871.9024226309
"53",-12405.455493933
"54",-4109.5679075453
"55",2443.35981542662
"56",-8648.9073977087
"57",7674.12541329246
"58",40989.8532771227
"59",-1603.13232475679
"60",13566.8433477574
"61",-11359.8930296008
"62",-5948.15169844842
"63",-620.422439343543
"64",69156.6787475048
"65",15489.7955285555
"66",160902.731188741
"67",-15147.3259148052
"68",53847.5156064276
"69",-10364.6414586605
"70",5993.28833778193
"71",39404.1548807617
"72",11091.5683171147
"73",27610.0186061805
"74",17149.7866997291
"75",26444.1226801856
"76",3277.36841752148
"77",22492.1332273281
"78",28898.8957120427
"79",-30665.9680894644
"80",12505.4515671615
"81",-530.239823059496
"82",5950.1169523351
"83",48716.5080322007
"84",30260.5469455785
"85",45993.2649597299
"86",11290.6800057592
"87",-1618.76895819181
"88",103403.024044306
"89",4173.734359185
"90",1894.35449026048
"91",5280.96610935404
"92",3770.63447797954
"93",2285.93872472768
"94",12794.0591230895
"95",253.579232315374
"96",-1025.03386878161
"97",4614.98175309523
"98",11356.9455806582
"99",10993.2461221916
"100",21974.7560090169
"101",9021.0251233375
"102",9704.30902490064
"103",98300.5340202887
"104",2001.39506835047
"105",-15236.1606374066
"106",5452.92282024504
"107",1363.40656287645
"108",-5602.86353710677
"109",-7845.53996190244
"110",-13323.054260208
"111",8087.20258776334
"112",9968.5295941536
"113",-23047.4212025798
"114",16288.3683906213
"115",10554.6698941403
"116",26534.5229273735
"117",19920.4692045936
"118",4740.53847453613
"119",-3927.55624184554
"120",9431.27700756396
"121",740.268002457177
"122",55410.6921157226
"123",-5859.83075461765
"124",-3897.24324880177
"125",29739.4178901397
"126",53311.0914818421
"127",13937.3056508304
"128",7084.54100431492
"129",37391.0097479288
"130",-767.155971791171
"131",3877.71210728747
"132",-5227.33882108123
"133",113877.696514504
"134",16041.1041368163
"135",12568.3570327581
"136",-6683.88687919928
"137",17710.0885822083
"138",-3129.14814242956
"139",16329.1320672603
"140",10658.3306506094
"141",20321.3987413843
"142",17397.6897150625
"143",21167.35893661
"144",-2175.72771280893
"145",56697.9311159649
"146",30585.6261178447
"147",6817.52072630772
"148",38008.5517010804
"149",22356.5643195254
"150",14739.6474261788
"151",-5006.09896225386
"152",42521.7847617695
"153",6592.37433590556
"154",35951.0201600405
"155",221.320866816201
"156",-9023.91281252895
"157",101181.668284523
"158",-27103.0461938883
"159",51403.4271670444
"160",-5094.36931150267
"161",-13566.9273218287
"162",34318.2342110172
"163",-29087.6187811641
"164",2780.52598283439
"165",20924.3711937579
"166",29268.8528848628
"167",2970.30519238422
"168",-7619.1775503135
"169",-11444.7313291663
"170",9932.94548563052
"171",2879.65049940867
"172",428.709414479521
"173",8543.76189702604
"174",11684.5048914791
"175",38625.1447078686
"176",-6419.31476924948
"177",72317.7926626056
"178",11115.9902786622
"179",-15044.3813078219
"180",4775.11965017529
"181",2491.22223249061
"182",28804.9430573374
"183",26931.1547338395
"184",44954.1919376831
"185",-9304.81944950869
"186",13968.1613421291
"187",34376.4055412895
"188",2636.2401662804
"189",-608.280367021733
"190",8254.45274181961
"191",-5446.24703771315
"192",20736.6343683534
"193",5269.4065026425
"194",-3715.68799895478
"195",27324.2629221651
"196",25639.2462834716
"197",-15920.2143339061
"198",-2925.02499373168
"199",9689.21614824273
"200",20528.2891939479
"201",19348.9663989664
"202",-10299.2888433953
"203",16399.2616399055
"204",6716.90412212821
"205",16337.8494846867
"206",30996.2580781559
"207",97650.4424000213
"208",12179.6162270883
"209",5249.19712972631
"210",-5989.61704226663
"211",15113.4971178543
"212",-3235.70824139122
"213",-495.638413623862
"214",18479.7154118213
"215",15754.5031120107
"216",-91.6998327255532
"217",12221.1434407651
"218",1267.92730093889
"219",2331.02705322583
"220",31033.3011967549
"221",-16.8284120417046
"222",-8045.60103493425
"223",15538.7551231259
"224",34821.3456339425
"225",106913.988674002
"226",10353.5419450475
"227",2934.21608915927
"228",23987.9064020021
"229",-10392.5205118793
"230",3767.56726990199
"231",6347.54997390529
"232",31738.1552725867
"233",3369.86093626815
"234",10628.9661035964
"235",-18312.6992616104
"236",1554.31974996243
"237",38184.9197252114
"238",8417.3018508722
"239",26196.976602965
"240",7079.21513843292
"241",15390.47804768
"242",-1053.66160628315
"243",20970.5272498197
"244",8566.87150592944
"245",16898.350341524
"246",9190.99674456968
"247",2551.27626354768
