"","x"
"1",3.52021794866756
"2",3.59079543317552
"3",4.00581062835571
"4",3.44015521466956
"5",3.86697622307434
"6",3.53517958020453
"7",3.20022394901093
"8",3.43920106683641
"9",3.25650835123183
"10",3.34448889716447
"11",3.3752085569702
"12",3.63730385675989
"13",3.68104714379385
"14",4.31420495377379
"15",3.53110995671352
"16",3.06516714767633
"17",3.70308664383005
"18",3.52024835305376
"19",3.47753134423486
"20",3.60274033736668
"21",3.22124489500986
"22",3.87675211472099
"23",3.80006196502247
"24",3.75723660833496
"25",3.7205154115786
"26",3.63155005045077
"27",3.24184474579585
"28",3.67241822929067
"29",3.53931464596353
"30",3.59120775425205
"31",3.7605870947188
"32",3.53744557424261
"33",3.374415432266
"34",3.51990172777878
"35",3.64686779644687
"36",3.51047541867812
"37",3.42713671926426
"38",3.44771416587476
"39",3.59712742809201
"40",3.50297906343143
"41",3.64022840310378
"42",4.27414470950711
"43",3.68736548148332
"44",3.49326460271587
"45",3.67625649854272
"46",3.75692401056645
"47",3.41671839320334
"48",3.39863868384506
"49",3.31242601604235
"50",3.44816105291266
"51",4.05207705178393
"52",3.39174890096121
"53",3.7188329749705
"54",3.77248635128712
"55",3.26073270243876
"56",3.64391789481814
"57",3.41173838257513
"58",3.50876603479011
"59",3.72079991038334
"60",3.67957354979811
"61",4.22534515966717
"62",3.3789172163999
"63",4.17120561164656
"64",3.27019663634294
"65",3.15622919537434
"66",4.43934660297401
"67",3.35938392643877
"68",3.25627942366193
"69",3.21462494468535
"70",3.47827344560033
"71",3.59858983294496
"72",3.8266086300156
"73",3.42425634431048
"74",3.60298734289197
"75",3.29494947034294
"76",3.51849520200127
"77",3.6605145896754
"78",3.70760745478056
"79",3.45883131932381
"80",3.38943385695509
"81",3.25009751728971
"82",3.59893922014706
"83",3.64935369930276
"84",3.4055534727255
"85",3.47587752226553
"86",3.48776887537054
"87",3.28498683525954
"88",3.10782863191289
"89",3.18813212698106
"90",3.50290357885031
"91",3.46786148549625
"92",4.17251474374014
"93",3.43049149253338
"94",3.87328554382649
"95",3.18757276181965
"96",3.51792019220297
"97",3.48290980219123
"98",3.29035009427343
"99",3.32260267359552
"100",3.88114451662971
"101",3.62960523227124
"102",3.600771767531
"103",2.0620253688896
"104",3.33391363892354
"105",3.46565082883494
"106",3.63385936478998
"107",3.25095171456247
"108",3.45763812088365
"109",3.38925597748323
"110",3.62485736420207
"111",3.49596479253065
"112",3.53522090311494
"113",3.69326052449869
"114",2.83677892789383
"115",3.51391664885435
"116",3.39991318062209
"117",3.23232327420655
"118",3.70488513977571
"119",3.35843267939549
"120",3.50654623255041
"121",3.26589693907514
"122",3.63059516170261
"123",3.37265693967726
"124",3.26451600611791
"125",3.36805629544236
"126",3.47194576646858
"127",3.92971019374833
"128",3.67189984763348
"129",3.12488374867845
"130",3.37273119969637
"131",3.49790520224841
"132",3.46517478458872
"133",2.79847771527513
"134",3.4739136733809
"135",3.43020404227685
"136",3.34765950670327
"137",3.19682124666151
"138",3.25431417123584
"139",3.55236010591865
"140",3.63905764494538
"141",3.64233193903935
"142",3.17150117988964
"143",3.34613566981404
"144",3.55374887431379
"145",3.56533726673282
"146",3.57113171760979
"147",3.4601192890557
"148",3.67193174344308
"149",3.61381768601757
"150",3.23831722004001
"151",3.42227589015418
"152",3.41294368149094
"153",3.51324253255946
"154",3.2711859898498
"155",4.16606883804156
"156",3.46217035129303
"157",2.74111703991664
"158",3.62049762694102
"159",3.70548412586145
"160",3.48878738763563
"161",3.51205799621619
"162",3.5228415242071
"163",3.63222978634813
"164",3.51785580386379
"165",3.63238024673829
"166",3.15672877675208
"167",3.50145601797501
"168",3.46114906226084
"169",3.66924554818517
"170",3.26679816284477
"171",3.44305882129305
"172",3.70829129377706
"173",3.28152847838049
"174",3.57488698933182
"175",3.44597744385617
"176",4.25870116119756
"177",2.97082944394253
"178",3.64976133800084
"179",4.43596021381122
"180",3.30763525585226
"181",4.01221056843681
"182",3.53637131185451
"183",3.32803120912225
"184",3.19060043851902
"185",3.85656643617333
"186",3.2783741381384
"187",3.74117573145458
"188",3.39616709746142
"189",3.12946859889458
"190",3.35427501947053
"191",3.46371839053319
"192",3.55590242485645
"193",3.51574155528125
"194",3.94097858679977
"195",3.25906774146912
"196",3.51579170275889
"197",3.70140867084167
"198",3.66611451935155
"199",3.70689410010084
"200",3.72863706967088
"201",3.50409143103411
"202",3.4337766199386
"203",3.32563314850985
"204",3.44035642835157
"205",3.4210298411007
"206",3.3708033530229
"207",4.17423123454695
"208",3.55739954937674
"209",3.38638206311147
"210",3.37022818165548
"211",4.42440008104504
"212",3.5081069678657
"213",3.26781087556166
"214",3.53049627156232
"215",3.63360742699211
"216",3.24765614017726
"217",3.47718743662248
"218",3.92297725013772
"219",3.18771804534574
"220",3.3431691165356
"221",3.96896415406146
"222",3.5224270873957
"223",3.58642247165873
"224",3.57689096574746
"225",2.92993509538371
"226",3.3136467240465
"227",3.47822929691994
"228",3.55583699644419
"229",3.74175534704861
"230",3.40736209611527
"231",3.73344674016878
"232",3.71967273561377
"233",3.23302806273017
"234",2.99372566452617
"235",3.36672586877207
"236",3.66582416564
"237",3.61786928323537
"238",3.64455737322139
"239",3.44914720594186
"240",3.62577596922423
"241",3.48388075578429
"242",3.30791726514805
"243",3.53292738358716
"244",3.66235492588981
"245",3.47208196708781
"246",3.32188384174382
"247",3.25389261114435
