"","x"
"1",5512.60519247876
"2",20046.3038764372
"3",-1487.15477915819
"4",13896.9934254564
"5",2444.11050192329
"6",-13358.0010444505
"7",25443.2531499731
"8",18750.5479885851
"9",11647.9937937078
"10",-2963.3431023195
"11",11207.573042714
"12",-8397.1709029515
"13",35105.2966566107
"14",-2225.81729883657
"15",2184.90166287787
"16",12296.1640248564
"17",16325.652504846
"18",29446.8036156321
"19",31849.2699956719
"20",7637.88385168163
"21",26756.3889994472
"22",14836.9296932295
"23",7728.83308994633
"24",9778.84507974072
"25",2762.85615529826
"26",2432.97606436197
"27",6001.03029547285
"28",-1306.89282645174
"29",-2041.99248454283
"30",1507.23193297331
"31",-7168.27894335258
"32",-5269.15419579997
"33",7126.86145561972
"34",10822.179159651
"35",7140.51441284442
"36",-5730.06713717197
"37",35445.5555968911
"38",16554.3125409003
"39",-10780.0316504807
"40",6795.03908031881
"41",17332.1266512894
"42",26375.0047089696
"43",27173.5001343503
"44",32371.3242572251
"45",14869.3137449693
"46",25806.952358299
"47",16527.956229262
"48",21987.9780003676
"49",27724.625432608
"50",11097.466677741
"51",1361.11292226129
"52",32098.0431958923
"53",-4906.77356710344
"54",-950.439341476172
"55",-6454.80704330158
"56",-441.118282419166
"57",29082.6283476016
"58",32617.7365131871
"59",15498.4138520108
"60",12882.0238464977
"61",193.279152572974
"62",27227.7762743802
"63",-3954.83856767514
"64",31659.3163983996
"65",20171.9051041486
"66",18011.769135202
"67",21762.4576276264
"68",16582.0919654083
"69",6592.00164847842
"70",26123.140841856
"71",2971.17545434049
"72",31598.5188917028
"73",12511.645123576
"74",10029.0166854681
"75",29118.2192901254
"76",23176.7250185931
"77",19196.8291252331
"78",-47152.5430393528
"79",10083.3918295125
"80",1469.62691990342
"81",17978.1100554321
"82",12901.9906900273
"83",29578.4459034732
"84",29504.8819885939
"85",33363.4741378484
"86",9958.99003712336
"87",22061.0184241402
"88",10119.0787730457
"89",18522.8062641767
"90",15641.3416305201
"91",-3262.7215586673
"92",1848.77525349313
"93",16385.5795586886
"94",-4838.87330646266
"95",13641.7986101029
"96",18467.6719663765
"97",7100.39214888411
"98",20232.7684558581
"99",24021.615974324
"100",-1447.99018787993
"101",1559.73480873353
"102",16318.2545037449
"103",7626.88675203022
"104",17301.0900881521
"105",-9033.04445750651
"106",22703.4571951099
"107",-527.156477665026
"108",17464.4828181048
"109",2225.77336606653
"110",-1740.2747662664
"111",10056.9610714172
"112",28768.185438799
"113",10412.1460019245
"114",5251.30169407948
"115",20123.8303669846
"116",31785.7256552349
"117",23846.4970197093
"118",2953.63978206788
"119",-1525.64353885124
"120",14739.6302265731
"121",33808.405899643
"122",38135.7777710689
"123",-4335.43764671265
"124",9594.29294038016
"125",26705.759260155
"126",31499.7981387242
"127",-7254.29080505254
"128",19495.4305159906
"129",30008.7124910376
"130",11588.3923903896
"131",407.620131290464
"132",5336.76147423246
"133",29554.134937739
"134",11834.8865445987
"135",9577.1247764765
"136",11184.8728456183
"137",34756.3796223251
"138",13002.1659194689
"139",25898.2471144099
"140",-6914.18384779917
"141",228.151204990083
"142",33443.884612275
"143",31808.0241392941
"144",766.81480094886
"145",36273.3806179658
"146",15473.1241788264
"147",16660.7825353175
"148",27271.4599887369
"149",-43644.9329428399
"150",18298.0423001829
"151",-905.725251680223
"152",40234.5368040797
"153",21552.9773177285
"154",30647.9093128591
"155",752.78547551403
"156",-8217.97969226304
"157",29681.3009782012
"158",-6338.42683011603
"159",22278.3579542513
"160",12109.4327205084
"161",12471.8882576324
"162",31538.3103193177
"163",31226.6075572205
"164",14153.9337082427
"165",25930.4219600047
"166",17412.1620894256
"167",23338.1238138771
"168",15025.8082119596
"169",-12163.8797737662
"170",19938.5468966675
"171",24211.9465024548
"172",17252.2975177422
"173",15633.4742336866
"174",18558.688812008
"175",31807.6530045054
"176",-5933.13984041232
"177",14935.8392260861
"178",30473.4604293934
"179",-27.8637362390014
"180",16350.8537643273
"181",-8438.71332513795
"182",36997.8672373922
"183",23187.7198386817
"184",31280.9581526314
"185",1707.20599772452
"186",22460.3137671097
"187",31219.1867956853
"188",33291.7412653634
"189",11150.6171965302
"190",19906.8862625794
"191",12722.6804771354
"192",21916.7595311168
"193",29875.3631569739
"194",-9498.27308153635
"195",21833.4379781839
"196",25659.6520383008
"197",573.000763766519
"198",-49606.4211275382
"199",12376.6634083901
"200",23634.9809819135
"201",31460.4091944209
"202",328.429051584018
"203",12782.622830077
"204",-9791.13679828253
"205",25515.8375298062
"206",22657.0838634807
"207",8995.70756980819
"208",15892.5696758921
"209",17385.3088284317
"210",8760.85093129657
"211",-3227.60954217697
"212",9915.20391509917
"213",17568.591672746
"214",14592.4824133874
"215",16290.9367686514
"216",-5065.7087149104
"217",32763.3059833282
"218",-7306.05617442982
"219",14196.961299514
"220",33892.3876864752
"221",-9311.73312613314
"222",-2162.94807318214
"223",32515.1686514199
"224",32284.0439836816
"225",31029.2913546746
"226",19984.4752360571
"227",8577.74912141492
"228",26254.5723861277
"229",1428.39205548142
"230",22306.3449792824
"231",-3769.54357528432
"232",21824.1314197768
"233",18713.4915550039
"234",15302.7243686729
"235",13496.1731304853
"236",12918.8125474879
"237",31048.4314541122
"238",23662.2060771625
"239",22132.4497869362
"240",7759.03496137575
"241",23533.8097182324
"242",7687.90510905414
"243",22741.2523343626
"244",17441.0616334316
"245",30672.5972308288
"246",3539.17372953215
"247",14425.3816111607
